Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2017-03-15,LTCBTC,0.003351,0.003507,0.003261,0.003424,9654.72,32.56
2017-03-14,LTCBTC,0.003552,0.003567,0.003259,0.003351,12301.7,41.55
2017-03-13,LTCBTC,0.003158,0.004,0.00312,0.003552,43098.26,148.12
2017-03-12,LTCBTC,0.003285,0.003285,0.003145,0.003158,9096.35,29.25
2017-03-11,LTCBTC,0.00341,0.003425,0.003187,0.003285,7435.03,24.27
2017-03-10,LTCBTC,0.003236,0.003615,0.003057,0.00341,17586.19,58.25
2017-03-09,LTCBTC,0.003336,0.003401,0.00322,0.003236,6693.73,22.25
2017-03-08,LTCBTC,0.00326,0.003346,0.0032,0.003336,14227.33,46.59
2017-03-07,LTCBTC,0.003206,0.0033,0.003167,0.00326,6019.44,19.53
2017-03-06,LTCBTC,0.003141,0.003216,0.003113,0.003206,3064.53,9.71
2017-03-05,LTCBTC,0.003143,0.003183,0.003092,0.003141,2661.82,8.34
2017-03-04,LTCBTC,0.003165,0.003193,0.00312,0.003143,2487.95,7.86
2017-03-03,LTCBTC,0.003191,0.003264,0.003055,0.003165,16442.42,52.26
2017-03-02,LTCBTC,0.003129,0.003423,0.003018,0.003191,19177.32,61.68
2017-03-01,LTCBTC,0.003193,0.003231,0.003123,0.003129,7321.4,23.31
2017-02-28,LTCBTC,0.003221,0.00325,0.003155,0.003193,7760.78,24.84
2017-02-27,LTCBTC,0.003285,0.00329,0.003218,0.003221,18062.22,58.48
2017-02-26,LTCBTC,0.003369,0.003405,0.003285,0.003285,1010.24,3.36
2017-02-25,LTCBTC,0.003331,0.003458,0.003272,0.003369,8865.07,29.45
2017-02-24,LTCBTC,0.003319,0.00343,0.00312,0.003331,8070.31,26.89
2017-02-23,LTCBTC,0.003453,0.003726,0.003309,0.003319,9832.99,34.37
2017-02-22,LTCBTC,0.003393,0.003507,0.003369,0.003453,6441.51,22.14
2017-02-21,LTCBTC,0.003506,0.0037,0.003368,0.003393,10132.28,35.44
2017-02-20,LTCBTC,0.003585,0.003613,0.003493,0.003506,7000.24,24.96
2017-02-19,LTCBTC,0.003584,0.003625,0.0035,0.003585,9077.74,32.53
2017-02-18,LTCBTC,0.003676,0.003717,0.003529,0.003584,6036.44,21.81
2017-02-17,LTCBTC,0.003715,0.003789,0.003631,0.003676,4595.9,16.88
2017-02-16,LTCBTC,0.003843,0.003843,0.003715,0.003715,4823.93,18.09
2017-02-15,LTCBTC,0.003778,0.003862,0.003748,0.003843,5660.87,21.57
2017-02-14,LTCBTC,0.003746,0.003809,0.003706,0.003778,5818.12,21.8
2017-02-13,LTCBTC,0.003771,0.003804,0.00374,0.003746,1583.92,5.97
2017-02-12,LTCBTC,0.003775,0.003791,0.00374,0.003771,8783.56,32.94
2017-02-11,LTCBTC,0.003813,0.003849,0.003747,0.003775,4651.54,17.63
2017-02-10,LTCBTC,0.00383,0.003915,0.003764,0.003813,10561.55,40.71
2017-02-09,LTCBTC,0.003724,0.003887,0.003671,0.00383,17489.76,66.56
2017-02-08,LTCBTC,0.003779,0.003815,0.003714,0.003724,6628.59,24.98
2017-02-07,LTCBTC,0.003858,0.003887,0.003731,0.003779,13325.87,50.59
2017-02-06,LTCBTC,0.003924,0.003924,0.003849,0.003858,3301.26,12.82
2017-02-05,LTCBTC,0.003911,0.0042,0.00371,0.003924,8102.04,31.64
2017-02-04,LTCBTC,0.003968,0.003975,0.00378,0.003911,11902.22,46.25
2017-02-03,LTCBTC,0.004071,0.004078,0.00384,0.003968,15181.4,60.35
2017-02-02,LTCBTC,0.004091,0.0047,0.004015,0.004071,13068.3,54.39
2017-02-01,LTCBTC,0.004198,0.004219,0.004086,0.004091,8727.72,36.37
2017-01-31,LTCBTC,0.00438,0.00459,0.004185,0.004198,28904.07,127.54
2017-01-30,LTCBTC,0.0042,0.004589,0.004186,0.00438,26011.27,112.06
2017-01-29,LTCBTC,0.004191,0.00495,0.004151,0.0042,13827.74,58.64
2017-01-28,LTCBTC,0.004219,0.004235,0.004168,0.004191,5902.6,24.78
2017-01-27,LTCBTC,0.004187,0.004997,0.004132,0.004219,16945.16,73.64
2017-01-26,LTCBTC,0.004138,0.004262,0.004067,0.004187,10336.81,43.21
2017-01-25,LTCBTC,0.004192,0.004258,0.004092,0.004138,3295.86,13.7
2017-01-24,LTCBTC,0.004152,0.004237,0.00413,0.004192,2838.24,11.92
2017-01-23,LTCBTC,0.00417,0.004212,0.00414,0.004152,7431.89,30.92
2017-01-22,LTCBTC,0.004241,0.004272,0.00415,0.00417,3070.34,13.01
2017-01-21,LTCBTC,0.004318,0.004373,0.004211,0.004241,6390.14,27.22
2017-01-20,LTCBTC,0.00432,0.004438,0.004277,0.004318,1212.3,5.26
2017-01-19,LTCBTC,0.004382,0.004452,0.004271,0.00432,4917.98,21.31
2017-01-18,LTCBTC,0.004364,0.004536,0.004339,0.004382,8285.06,36.71
2017-01-17,LTCBTC,0.00466,0.004678,0.00428,0.004364,12330.74,54.6
2017-01-16,LTCBTC,0.004761,0.004761,0.004642,0.00466,4237.32,19.88
2017-01-15,LTCBTC,0.004835,0.004835,0.004699,0.004761,2806.36,13.41
2017-01-14,LTCBTC,0.004782,0.004835,0.004298,0.004835,4493.26,20.96
2017-01-13,LTCBTC,0.004959,0.004995,0.00475,0.004782,8682.24,42.44
2017-01-12,LTCBTC,0.004995,0.005099,0.004901,0.004959,9883.18,49.62
2017-01-11,LTCBTC,0.005007,0.005343,0.004501,0.004995,27969.61,136.04
2017-01-10,LTCBTC,0.004879,0.005247,0.00477,0.005007,25334.65,126.12
2017-01-09,LTCBTC,0.004411,0.005,0.004354,0.004879,17866.43,84.15
2017-01-08,LTCBTC,0.004437,0.004452,0.004221,0.004411,5146.08,22.22
2017-01-07,LTCBTC,0.004305,0.00455,0.004228,0.004437,10378.86,45.49
2017-01-06,LTCBTC,0.004202,0.004562,0.004115,0.004305,27112.58,117.55
2017-01-05,LTCBTC,0.004027,0.004718,0.003942,0.004202,40051.78,171.85
2017-01-04,LTCBTC,0.004409,0.004435,0.00397,0.004027,23286.73,97.71
2017-01-03,LTCBTC,0.004467,0.004536,0.004394,0.004409,4721.41,20.97
2017-01-02,LTCBTC,0.004458,0.0046,0.004411,0.004467,5887.94,26.72
2017-01-01,LTCBTC,0.00451,0.0048,0.004405,0.004458,8287.18,37.44
2016-12-31,LTCBTC,0.004574,0.004607,0.004465,0.00451,1420.07,6.44
2016-12-30,LTCBTC,0.004701,0.004703,0.004501,0.004574,2045.43,9.41
2016-12-29,LTCBTC,0.004588,0.004754,0.004588,0.004701,9789.41,45.55
2016-12-28,LTCBTC,0.004654,0.004784,0.004222,0.004588,8041.47,37.13
2016-12-27,LTCBTC,0.004685,0.0048,0.004502,0.004654,2947.05,13.78
2016-12-26,LTCBTC,0.004775,0.004846,0.004643,0.004685,4335.41,20.44
2016-12-25,LTCBTC,0.004982,0.004994,0.004696,0.004775,3818.65,18.5
2016-12-24,LTCBTC,0.004872,0.0059,0.0048,0.004982,16209.79,81.49
2016-12-23,LTCBTC,0.004301,0.004918,0.004081,0.004872,26862.86,123.52
2016-12-22,LTCBTC,0.004326,0.0044,0.004231,0.004301,4920.4,21.23
2016-12-21,LTCBTC,0.004551,0.004572,0.004326,0.004326,4060.08,18.03
2016-12-20,LTCBTC,0.004592,0.004668,0.004551,0.004551,950.15,4.37
2016-12-19,LTCBTC,0.004638,0.004649,0.004579,0.004592,1234.19,5.72
2016-12-18,LTCBTC,0.004675,0.004691,0.004638,0.004638,191.98,0.8955
2016-12-17,LTCBTC,0.004635,0.00468,0.004564,0.004675,2823.58,13.1
2016-12-16,LTCBTC,0.00467,0.004678,0.004635,0.004635,4313.17,20.07
2016-12-15,LTCBTC,0.004657,0.004719,0.004629,0.00467,1619.85,7.6
2016-12-14,LTCBTC,0.004686,0.004696,0.004616,0.004657,746.69,3.49
2016-12-13,LTCBTC,0.004672,0.004696,0.004642,0.004686,1613.2,7.54
2016-12-12,LTCBTC,0.004726,0.004732,0.004657,0.004672,1744.54,8.22
2016-12-11,LTCBTC,0.004719,0.004785,0.004712,0.004726,587.55,2.78
2016-12-10,LTCBTC,0.004793,0.00481,0.0047,0.004719,4672.71,22.24
2016-12-09,LTCBTC,0.004751,0.004918,0.004748,0.004793,2270.46,10.92
2016-12-08,LTCBTC,0.004739,0.004874,0.004739,0.004751,1264.91,6.1
2016-12-07,LTCBTC,0.00464,0.004781,0.004614,0.004739,850.95,4.02
2016-12-06,LTCBTC,0.004664,0.004669,0.004589,0.00464,1366.2,6.32
2016-12-05,LTCBTC,0.005055,0.0051,0.004443,0.004664,15083.19,71.22
2016-12-04,LTCBTC,0.005085,0.005133,0.005001,0.005055,513.61,2.6
2016-12-03,LTCBTC,0.005055,0.005125,0.005038,0.005085,911.07,4.61
2016-12-02,LTCBTC,0.005173,0.0053,0.005011,0.005055,6653.7,33.68
2016-12-01,LTCBTC,0.005177,0.005231,0.005104,0.005173,2396.23,12.37
2016-11-30,LTCBTC,0.00524,0.005248,0.005177,0.005177,2548.71,13.29
2016-11-29,LTCBTC,0.005225,0.005286,0.005208,0.00524,2082.02,10.88
2016-11-28,LTCBTC,0.005266,0.005292,0.0052,0.005225,1128.36,5.93
2016-11-27,LTCBTC,0.005237,0.005292,0.005237,0.005266,1930.76,10.17
2016-11-26,LTCBTC,0.005339,0.005339,0.005231,0.005237,547.91,2.88
2016-11-25,LTCBTC,0.005263,0.005339,0.005001,0.005339,5774.71,30.24
2016-11-24,LTCBTC,0.005245,0.005281,0.005231,0.005263,487.42,2.56
2016-11-23,LTCBTC,0.005194,0.005293,0.005194,0.005245,381.94,2.0
2016-11-22,LTCBTC,0.005285,0.005339,0.005189,0.005194,866.48,4.57
2016-11-21,LTCBTC,0.005311,0.005371,0.005285,0.005285,467.02,2.48
2016-11-20,LTCBTC,0.005229,0.005404,0.005179,0.005311,2402.94,12.8
2016-11-19,LTCBTC,0.00525,0.005287,0.005155,0.005229,1196.87,6.25
2016-11-18,LTCBTC,0.005255,0.005298,0.005185,0.00525,4241.28,22.23
2016-11-17,LTCBTC,0.005245,0.005363,0.005193,0.005255,1657.52,8.78
2016-11-16,LTCBTC,0.005492,0.00554,0.005214,0.005245,2972.54,15.95
2016-11-15,LTCBTC,0.005473,0.005588,0.005411,0.005492,505.6,2.78
2016-11-14,LTCBTC,0.0055,0.005574,0.00543,0.005473,726.95,3.99
2016-11-13,LTCBTC,0.005308,0.005591,0.005241,0.0055,1762.2,9.6
2016-11-12,LTCBTC,0.005306,0.005372,0.005134,0.005308,950.99,5.03
2016-11-11,LTCBTC,0.00534,0.005361,0.005247,0.005306,992.32,5.28
2016-11-10,LTCBTC,0.005331,0.005371,0.0053,0.00534,1324.95,7.05
2016-11-09,LTCBTC,0.005382,0.005421,0.005287,0.005331,1943.36,10.37
2016-11-08,LTCBTC,0.00545,0.005478,0.005381,0.005382,1174.97,6.37
2016-11-07,LTCBTC,0.005473,0.005501,0.005421,0.00545,631.11,3.44
2016-11-06,LTCBTC,0.005534,0.005534,0.005449,0.005473,119.11,0.6522
2016-11-05,LTCBTC,0.005495,0.00554,0.005481,0.005534,375.03,2.06
2016-11-04,LTCBTC,0.00563,0.00563,0.005465,0.005495,1613.45,8.89
2016-11-03,LTCBTC,0.005609,0.00563,0.005479,0.00563,2242.44,12.5
2016-11-02,LTCBTC,0.005634,0.005659,0.00557,0.005609,1100.2,6.19
2016-11-01,LTCBTC,0.005611,0.005695,0.005511,0.005634,2024.69,11.33
2016-10-31,LTCBTC,0.005714,0.005777,0.005611,0.005611,967.51,5.51
2016-10-30,LTCBTC,0.005713,0.005795,0.00541,0.005714,1880.69,10.62
2016-10-29,LTCBTC,0.005756,0.00576,0.0055,0.005713,2565.17,14.54
2016-10-28,LTCBTC,0.005832,0.005832,0.005686,0.005756,849.67,4.88
2016-10-27,LTCBTC,0.00579,0.005919,0.005769,0.005832,4748.6,27.72
2016-10-26,LTCBTC,0.005929,0.005948,0.005559,0.00579,2298.07,13.36
2016-10-25,LTCBTC,0.005947,0.005969,0.00586,0.005929,1687.7,9.99
2016-10-24,LTCBTC,0.00596,0.00598,0.005907,0.005947,574.03,3.4
2016-10-23,LTCBTC,0.005899,0.005961,0.005834,0.00596,1420.27,8.4
2016-10-22,LTCBTC,0.00605,0.00605,0.005856,0.005899,2526.41,14.94
2016-10-21,LTCBTC,0.006,0.006072,0.00596,0.00605,1162.72,6.98
2016-10-20,LTCBTC,0.006064,0.006949,0.005976,0.006,5725.62,35.72
2016-10-19,LTCBTC,0.005998,0.006065,0.005998,0.006064,829.33,5.01
2016-10-18,LTCBTC,0.006048,0.006063,0.005942,0.005998,1923.91,11.58
2016-10-17,LTCBTC,0.006019,0.006075,0.005976,0.006048,899.53,5.44
2016-10-16,LTCBTC,0.006086,0.006102,0.006002,0.006019,1822.07,11.01
2016-10-15,LTCBTC,0.006063,0.006089,0.006046,0.006086,127.08,0.7711
2016-10-14,LTCBTC,0.006116,0.006144,0.006046,0.006063,730.12,4.46
2016-10-13,LTCBTC,0.00598,0.006187,0.00598,0.006116,2623.66,16.07
2016-10-12,LTCBTC,0.005956,0.006005,0.00558,0.00598,2624.71,15.64
2016-10-11,LTCBTC,0.006154,0.006154,0.005283,0.005956,3722.84,21.83
2016-10-10,LTCBTC,0.006162,0.006187,0.006114,0.006154,1171.0,7.2
2016-10-09,LTCBTC,0.0062,0.006233,0.006162,0.006162,1046.72,6.49
2016-10-08,LTCBTC,0.006211,0.006238,0.00617,0.0062,398.17,2.47
2016-10-07,LTCBTC,0.00624,0.006256,0.006201,0.006211,411.99,2.57
2016-10-06,LTCBTC,0.006267,0.006278,0.006159,0.00624,1304.22,8.1
2016-10-05,LTCBTC,0.006292,0.006327,0.00623,0.006267,2918.65,18.3
2016-10-04,LTCBTC,0.00627,0.006328,0.005763,0.006292,4200.15,25.94
2016-10-03,LTCBTC,0.0063,0.0063,0.006237,0.00627,969.39,6.08
2016-10-02,LTCBTC,0.006249,0.0063,0.006245,0.0063,253.33,1.59
2016-10-01,LTCBTC,0.006369,0.006369,0.006246,0.006249,608.75,3.81
2016-09-30,LTCBTC,0.006371,0.006374,0.00615,0.006369,3944.7,24.8
2016-09-29,LTCBTC,0.006331,0.006381,0.006257,0.006371,2097.1,13.33
2016-09-28,LTCBTC,0.006387,0.006387,0.006321,0.006331,986.56,6.26
2016-09-27,LTCBTC,0.006382,0.00641,0.006335,0.006387,1812.76,11.58
2016-09-26,LTCBTC,0.006368,0.006417,0.006292,0.006382,4292.86,27.39
2016-09-25,LTCBTC,0.006326,0.006368,0.006292,0.006368,354.47,2.25
2016-09-24,LTCBTC,0.006325,0.00638,0.006265,0.006326,2071.63,13.14
2016-09-23,LTCBTC,0.00634,0.006958,0.006001,0.006325,4636.77,29.2
2016-09-22,LTCBTC,0.006299,0.00634,0.006252,0.00634,1885.49,11.86
2016-09-21,LTCBTC,0.006288,0.006348,0.006221,0.006299,903.57,5.69
2016-09-20,LTCBTC,0.006289,0.006299,0.006116,0.006288,2321.65,14.51
2016-09-19,LTCBTC,0.006265,0.0063,0.00626,0.006289,1131.75,7.12
2016-09-18,LTCBTC,0.006295,0.0063,0.0062,0.006265,1537.39,9.62
2016-09-17,LTCBTC,0.006257,0.006325,0.006216,0.006295,706.37,4.42
2016-09-16,LTCBTC,0.006305,0.006324,0.00625,0.006257,732.58,4.6
2016-09-15,LTCBTC,0.006274,0.00633,0.006211,0.006305,1859.29,11.69
2016-09-14,LTCBTC,0.006282,0.006303,0.006201,0.006274,565.94,3.55
2016-09-13,LTCBTC,0.006289,0.006321,0.006212,0.006282,224.58,1.41
2016-09-12,LTCBTC,0.006357,0.006385,0.0062,0.006289,1370.5,8.61
2016-09-11,LTCBTC,0.006378,0.006498,0.006301,0.006357,1171.96,7.48
2016-09-10,LTCBTC,0.006441,0.006441,0.006269,0.006378,383.77,2.44
2016-09-09,LTCBTC,0.006358,0.0067,0.006341,0.006441,1572.79,10.09
2016-09-08,LTCBTC,0.00646,0.006548,0.006319,0.006358,1249.27,8.01
2016-09-07,LTCBTC,0.006537,0.006597,0.006421,0.00646,1345.1,8.76
2016-09-06,LTCBTC,0.006486,0.006798,0.006251,0.006537,2846.86,18.37
2016-09-05,LTCBTC,0.006523,0.006583,0.006252,0.006486,1191.34,7.71
2016-09-04,LTCBTC,0.00652,0.0068,0.006456,0.006523,2744.01,18.07
2016-09-03,LTCBTC,0.006671,0.006681,0.006371,0.00652,1428.9,9.33
2016-09-02,LTCBTC,0.006661,0.006692,0.00659,0.006671,590.78,3.94
2016-09-01,LTCBTC,0.006602,0.006718,0.006516,0.006661,1160.24,7.73
2016-08-31,LTCBTC,0.006543,0.006628,0.006493,0.006602,1483.44,9.76
2016-08-30,LTCBTC,0.006553,0.006622,0.006499,0.006543,4044.53,26.57
2016-08-29,LTCBTC,0.006485,0.006629,0.006485,0.006553,3767.37,24.84
2016-08-28,LTCBTC,0.00655,0.006587,0.006466,0.006485,2335.04,15.21
2016-08-27,LTCBTC,0.00666,0.00666,0.006541,0.00655,1628.23,10.72
2016-08-26,LTCBTC,0.006579,0.006665,0.00656,0.00666,2254.85,14.91
2016-08-25,LTCBTC,0.006617,0.0067,0.006504,0.006579,2891.27,19.09
2016-08-24,LTCBTC,0.00676,0.006786,0.006617,0.006617,4529.62,30.38
2016-08-23,LTCBTC,0.006258,0.006999,0.006219,0.00676,30894.13,204.4
2016-08-22,LTCBTC,0.006188,0.006286,0.00605,0.006258,8496.94,53.01
2016-08-21,LTCBTC,0.00619,0.00625,0.006158,0.006188,1518.15,9.43
2016-08-20,LTCBTC,0.006259,0.006291,0.006151,0.00619,5211.07,32.39
2016-08-19,LTCBTC,0.00628,0.006303,0.006251,0.006259,300.59,1.89
2016-08-18,LTCBTC,0.006301,0.006379,0.006278,0.00628,2098.22,13.24
2016-08-17,LTCBTC,0.006274,0.00685,0.006252,0.006301,3045.68,19.25
2016-08-16,LTCBTC,0.006283,0.00631,0.00626,0.006274,2858.77,17.98
2016-08-15,LTCBTC,0.00638,0.00639,0.006238,0.006283,1849.31,11.69
2016-08-14,LTCBTC,0.006321,0.00645,0.006115,0.00638,7206.11,45.88
2016-08-13,LTCBTC,0.00629,0.006374,0.006242,0.006321,6249.25,39.4
2016-08-12,LTCBTC,0.006381,0.006381,0.006229,0.00629,4347.82,27.48
2016-08-11,LTCBTC,0.006309,0.006389,0.006007,0.006381,7014.16,43.82
2016-08-10,LTCBTC,0.00641,0.0067,0.006298,0.006309,3315.58,21.1
2016-08-09,LTCBTC,0.006379,0.006443,0.006298,0.00641,2197.37,13.98
2016-08-08,LTCBTC,0.006334,0.006445,0.006334,0.006379,961.59,6.14
2016-08-07,LTCBTC,0.00641,0.006471,0.006298,0.006334,1795.63,11.45
2016-08-06,LTCBTC,0.006498,0.00656,0.00641,0.00641,696.36,4.5
2016-08-05,LTCBTC,0.006475,0.006566,0.006445,0.006498,871.06,5.66
2016-08-04,LTCBTC,0.006622,0.006638,0.00643,0.006475,3498.08,22.78
2016-08-03,LTCBTC,0.00686,0.007,0.0065,0.006622,10584.38,70.44
2016-08-02,LTCBTC,0.006307,0.0076,0.005683,0.00686,15017.03,96.61
2016-08-01,LTCBTC,0.00629,0.006392,0.006252,0.006307,2866.24,18.13
2016-07-31,LTCBTC,0.006174,0.006318,0.006039,0.00629,3748.92,23.28
2016-07-30,LTCBTC,0.006212,0.006221,0.006174,0.006174,238.57,1.48
2016-07-29,LTCBTC,0.00601,0.00627,0.005976,0.006212,2076.64,12.67
2016-07-28,LTCBTC,0.006081,0.006208,0.005969,0.00601,4278.62,25.92
2016-07-27,LTCBTC,0.00608,0.006094,0.005852,0.006081,7402.14,44.64
2016-07-26,LTCBTC,0.006168,0.006213,0.006004,0.00608,7644.35,46.36
2016-07-25,LTCBTC,0.006106,0.00619,0.005283,0.006168,3988.1,23.81
2016-07-24,LTCBTC,0.006212,0.006221,0.006101,0.006106,1755.2,10.8
2016-07-23,LTCBTC,0.006228,0.006243,0.006127,0.006212,2155.59,13.29
2016-07-22,LTCBTC,0.0062,0.006233,0.00612,0.006228,3552.54,21.99
2016-07-21,LTCBTC,0.006222,0.006247,0.006111,0.0062,1631.98,10.12
2016-07-20,LTCBTC,0.006257,0.006257,0.006091,0.006222,4385.34,27.08
2016-07-19,LTCBTC,0.004226,0.006258,0.004226,0.006257,370.49,2.31
