Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EBTC
2018-03-13,DOGEBTC,4.3e-07,4.5e-07,4.1e-07,4.4e-07,997211.87,0.427
2018-03-12,DOGEBTC,4.5e-07,4.5e-07,4.1e-07,4.3e-07,804404.31,0.3442
2018-03-11,DOGEBTC,4.4e-07,4.9e-07,4.1e-07,4.5e-07,1104375.81,0.4998
2018-03-10,DOGEBTC,4.3e-07,4.8e-07,4.1e-07,4.4e-07,744761.23,0.3293
2018-03-09,DOGEBTC,4.2e-07,4.7e-07,4.1e-07,4.3e-07,336787.94,0.1493
2018-03-08,DOGEBTC,4.0e-07,4.4e-07,3.8e-07,4.2e-07,605247.61,0.2535
2018-03-07,DOGEBTC,4.2e-07,4.5e-07,4.0e-07,4.0e-07,1217595.22,0.5104
2018-03-06,DOGEBTC,4.4e-07,4.5e-07,4.1e-07,4.2e-07,2580708.19,1.098
2018-03-05,DOGEBTC,4.8e-07,4.8e-07,4.2e-07,4.4e-07,2335803.32,1.063
2018-03-04,DOGEBTC,4.7e-07,4.9e-07,4.4e-07,4.8e-07,1239530.15,0.5778
2018-03-03,DOGEBTC,5.0e-07,5.3e-07,4.4e-07,4.7e-07,1382666.33,0.6601
2018-03-02,DOGEBTC,5.6e-07,5.8e-07,5.0e-07,5.0e-07,909414.53,0.4848
2018-03-01,DOGEBTC,5.7e-07,5.9e-07,5.6e-07,5.6e-07,996641.45,0.5685
2018-02-28,DOGEBTC,5.9e-07,6.0e-07,5.7e-07,5.7e-07,809523.23,0.4722
2018-02-27,DOGEBTC,6.1e-07,6.3e-07,5.9e-07,5.9e-07,1278371.91,0.7692
2018-02-26,DOGEBTC,6.3e-07,6.4e-07,6.1e-07,6.1e-07,1202948.44,0.7456
2018-02-25,DOGEBTC,6.5e-07,6.5e-07,6.3e-07,6.3e-07,574448.1,0.3664
2018-02-24,DOGEBTC,6.4e-07,6.6e-07,6.3e-07,6.5e-07,692209.92,0.4455
2018-02-23,DOGEBTC,6.4e-07,7.0e-07,6.0e-07,6.4e-07,1800101.41,1.141
2018-02-22,DOGEBTC,6.1e-07,6.4e-07,6.0e-07,6.4e-07,824388.04,0.5077
2018-02-21,DOGEBTC,6.4e-07,6.7e-07,6.1e-07,6.1e-07,340608.9,0.2166
2018-02-20,DOGEBTC,6.2e-07,6.9e-07,5.5e-07,6.4e-07,1456511.27,0.9124
2018-02-19,DOGEBTC,6.3e-07,6.4e-07,5.8e-07,6.2e-07,674916.57,0.4179
2018-02-18,DOGEBTC,6.4e-07,6.5e-07,6.0e-07,6.3e-07,289802.23,0.1804
2018-02-17,DOGEBTC,7.0e-07,7.0e-07,6.1e-07,6.4e-07,711850.84,0.4657
2018-02-16,DOGEBTC,7.0e-07,7.4e-07,6.6e-07,7.0e-07,1401530.6,0.9675
2018-02-15,DOGEBTC,7.2e-07,8.0e-07,7.0e-07,7.0e-07,1025673.02,0.7792
2018-02-14,DOGEBTC,6.6e-07,7.5e-07,6.5e-07,7.2e-07,1335721.14,0.9388
2018-02-13,DOGEBTC,6.1e-07,6.6e-07,6.1e-07,6.6e-07,890727.59,0.5549
2018-02-12,DOGEBTC,6.1e-07,6.2e-07,6.0e-07,6.1e-07,710814.88,0.4307
2018-02-11,DOGEBTC,6.0e-07,6.2e-07,5.8e-07,6.1e-07,908101.33,0.5415
2018-02-10,DOGEBTC,5.7e-07,6.1e-07,5.6e-07,6.0e-07,1518230.5,0.9056
2018-02-09,DOGEBTC,5.5e-07,5.8e-07,5.4e-07,5.7e-07,452177.97,0.2526
2018-02-08,DOGEBTC,5.8e-07,5.8e-07,5.4e-07,5.5e-07,450236.57,0.2536
2018-02-07,DOGEBTC,5.6e-07,5.8e-07,5.3e-07,5.8e-07,688115.23,0.3843
2018-02-06,DOGEBTC,4.9e-07,6.0e-07,4.9e-07,5.6e-07,908537.55,0.4962
2018-02-05,DOGEBTC,5.2e-07,5.4e-07,4.9e-07,4.9e-07,740569.25,0.3838
2018-02-04,DOGEBTC,5.4e-07,5.8e-07,5.2e-07,5.2e-07,669823.47,0.368
2018-02-03,DOGEBTC,5.2e-07,6.0e-07,4.7e-07,5.4e-07,1286440.49,0.6939
2018-02-02,DOGEBTC,5.6e-07,5.6e-07,4.4e-07,5.2e-07,1145328.58,0.5804
2018-02-01,DOGEBTC,5.8e-07,6.1e-07,5.4e-07,5.6e-07,1771183.84,1.031
2018-01-31,DOGEBTC,6.1e-07,6.1e-07,5.7e-07,5.8e-07,532833.53,0.3149
2018-01-30,DOGEBTC,6.1e-07,6.3e-07,5.9e-07,6.1e-07,874141.36,0.5324
2018-01-29,DOGEBTC,6.2e-07,6.4e-07,6.1e-07,6.1e-07,820370.65,0.5153
2018-01-28,DOGEBTC,6.6e-07,6.6e-07,6.2e-07,6.2e-07,2812424.89,1.786
2018-01-27,DOGEBTC,6.5e-07,6.7e-07,6.3e-07,6.6e-07,871570.32,0.5707
2018-01-26,DOGEBTC,6.8e-07,6.9e-07,6.2e-07,6.5e-07,1459514.12,0.9522
2018-01-25,DOGEBTC,6.3e-07,7.0e-07,6.0e-07,6.8e-07,4206116.8,2.741
2018-01-24,DOGEBTC,6.1e-07,6.4e-07,5.7e-07,6.3e-07,1523789.22,0.9357
2018-01-23,DOGEBTC,6.1e-07,6.4e-07,5.9e-07,6.1e-07,818672.34,0.4935
2018-01-22,DOGEBTC,6.1e-07,6.5e-07,6.0e-07,6.1e-07,815487.95,0.5058
2018-01-21,DOGEBTC,6.3e-07,6.7e-07,6.1e-07,6.1e-07,353440.15,0.2233
2018-01-20,DOGEBTC,6.9e-07,6.9e-07,5.7e-07,6.3e-07,1825393.82,1.167
2018-01-19,DOGEBTC,6.8e-07,7.4e-07,6.4e-07,6.9e-07,1174180.23,0.8088
2018-01-18,DOGEBTC,6.7e-07,7.5e-07,6.7e-07,6.8e-07,1924273.46,1.335
2018-01-17,DOGEBTC,5.4e-07,7.2e-07,5.4e-07,6.7e-07,782066.11,0.474
2018-01-16,DOGEBTC,7.3e-07,7.8e-07,5.4e-07,5.4e-07,1078521.81,0.7327
2018-01-15,DOGEBTC,8.4e-07,8.5e-07,7.2e-07,7.3e-07,699837.19,0.5462
2018-01-14,DOGEBTC,8.7e-07,8.8e-07,7.9e-07,8.4e-07,563034.25,0.4743
2018-01-13,DOGEBTC,9.3e-07,9.3e-07,8.7e-07,8.7e-07,769768.26,0.6869
2018-01-12,DOGEBTC,8.3e-07,9.4e-07,8.3e-07,9.3e-07,1230375.35,1.096
2018-01-11,DOGEBTC,9.1e-07,9.1e-07,8.0e-07,8.3e-07,1056670.81,0.9044
2018-01-10,DOGEBTC,9.1e-07,9.8e-07,8.4e-07,9.1e-07,1096542.75,0.9743
2018-01-09,DOGEBTC,1.01e-06,1.08e-06,9.0e-07,9.1e-07,1348564.11,1.348
2018-01-08,DOGEBTC,1.03e-06,1.17e-06,1.0e-06,1.01e-06,1521964.29,1.649
2018-01-07,DOGEBTC,8.9e-07,1.17e-06,8.5e-07,1.03e-06,2491666.92,2.546
2018-01-06,DOGEBTC,6.6e-07,9.5e-07,6.6e-07,8.9e-07,3504719.03,2.975
2018-01-05,DOGEBTC,6.4e-07,6.9e-07,6.3e-07,6.6e-07,511148.83,0.3379
2018-01-04,DOGEBTC,6.3e-07,7.0e-07,5.8e-07,6.4e-07,1567509.32,1.01
2018-01-03,DOGEBTC,6.1e-07,6.3e-07,5.8e-07,6.3e-07,718739.27,0.4336
2018-01-02,DOGEBTC,6.7e-07,7.0e-07,5.8e-07,6.1e-07,1096773.03,0.7117
2018-01-01,DOGEBTC,6.3e-07,6.7e-07,6.2e-07,6.7e-07,625208.49,0.4041
2017-12-31,DOGEBTC,6.2e-07,6.7e-07,5.8e-07,6.3e-07,912049.87,0.5706
2017-12-30,DOGEBTC,6.9e-07,7.0e-07,5.9e-07,6.2e-07,513670.2,0.3145
2017-12-29,DOGEBTC,5.6e-07,7.0e-07,5.6e-07,6.9e-07,1070452.46,0.6448
2017-12-28,DOGEBTC,6.0e-07,6.0e-07,5.3e-07,5.6e-07,669706.82,0.3733
2017-12-27,DOGEBTC,6.0e-07,6.2e-07,5.4e-07,6.0e-07,773571.43,0.4578
2017-12-26,DOGEBTC,6.4e-07,6.9e-07,5.2e-07,6.0e-07,3099008.71,1.855
2017-12-25,DOGEBTC,6.1e-07,7.5e-07,5.9e-07,6.4e-07,1920920.36,1.325
2017-12-24,DOGEBTC,5.0e-07,6.8e-07,4.6e-07,6.1e-07,1789484.9,1.022
2017-12-23,DOGEBTC,4.4e-07,5.1e-07,4.3e-07,5.0e-07,1741890.8,0.8479
2017-12-22,DOGEBTC,4.8e-07,5.1e-07,4.0e-07,4.4e-07,1769002.06,0.7666
2017-12-21,DOGEBTC,4.1e-07,5.2e-07,3.9e-07,4.8e-07,1311731.64,0.6199
2017-12-20,DOGEBTC,3.1e-07,4.2e-07,2.9e-07,4.1e-07,950426.39,0.3286
2017-12-19,DOGEBTC,3.5e-07,3.5e-07,3.1e-07,3.1e-07,328952.47,0.1089
2017-12-18,DOGEBTC,2.7e-07,3.5e-07,2.7e-07,3.5e-07,946153.94,0.3127
2017-12-17,DOGEBTC,2.9e-07,4.2e-07,2.7e-07,2.7e-07,2120641.36,0.7555
2017-12-16,DOGEBTC,2.0e-07,3.5e-07,2.0e-07,2.9e-07,2481643.67,0.6718
2017-12-15,DOGEBTC,2.3e-07,2.3e-07,1.9e-07,2.0e-07,1034537.36,0.2063
2017-12-14,DOGEBTC,2.1e-07,2.4e-07,2.0e-07,2.3e-07,1503063.78,0.3231
2017-12-13,DOGEBTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0,0.0
2017-12-12,DOGEBTC,1.6e-07,1.8e-07,1.6e-07,1.8e-07,944.79,0.0001701
2017-12-11,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.6e-07,21269.97,0.003524
2017-12-10,DOGEBTC,1.7e-07,1.8e-07,1.6e-07,1.7e-07,133485.95,0.02225
2017-12-09,DOGEBTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,281084.97,0.04825
2017-12-08,DOGEBTC,1.6e-07,1.7e-07,1.5e-07,1.7e-07,941665.77,0.1461
2017-12-07,DOGEBTC,1.8e-07,1.9e-07,1.6e-07,1.6e-07,596424.66,0.107
2017-12-06,DOGEBTC,2.0e-07,2.1e-07,1.8e-07,1.8e-07,494288.54,0.09761
2017-12-05,DOGEBTC,2.0e-07,2.3e-07,2.0e-07,2.0e-07,414113.05,0.09025
2017-12-04,DOGEBTC,2.0e-07,2.2e-07,1.8e-07,2.0e-07,695200.93,0.1375
2017-12-03,DOGEBTC,2.0e-07,2.2e-07,1.8e-07,2.0e-07,1218464.68,0.2434
2017-12-02,DOGEBTC,1.9e-07,2.1e-07,1.9e-07,2.0e-07,582077.37,0.1164
2017-12-01,DOGEBTC,2.0e-07,2.3e-07,1.9e-07,1.9e-07,1675691.13,0.3361
2017-11-30,DOGEBTC,2.2e-07,2.2e-07,2.0e-07,2.0e-07,171357.66,0.03536
2017-11-29,DOGEBTC,2.4e-07,2.4e-07,2.2e-07,2.2e-07,341781.2,0.07656
2017-11-28,DOGEBTC,2.0e-07,2.4e-07,1.9e-07,2.4e-07,236332.46,0.04997
2017-11-27,DOGEBTC,1.8e-07,2.1e-07,1.8e-07,2.0e-07,82096.45,0.01652
2017-11-26,DOGEBTC,2.4e-07,2.4e-07,1.8e-07,1.8e-07,193103.45,0.04161
2017-11-25,DOGEBTC,2.3e-07,2.4e-07,2.2e-07,2.4e-07,738438.81,0.1701
2017-11-24,DOGEBTC,2.5e-07,2.5e-07,2.3e-07,2.3e-07,397807.45,0.0928
2017-11-23,DOGEBTC,2.4e-07,2.8e-07,1.9e-07,2.5e-07,2314113.98,0.5585
2017-11-22,DOGEBTC,1.8e-07,2.4e-07,1.6e-07,2.4e-07,1232702.28,0.2294
2017-11-21,DOGEBTC,1.6e-07,1.9e-07,1.6e-07,1.8e-07,1858495.14,0.3205
2017-11-20,DOGEBTC,1.8e-07,1.9e-07,1.4e-07,1.6e-07,3536071.18,0.5936
2017-11-19,DOGEBTC,1.8e-07,1.8e-07,1.7e-07,1.8e-07,415139.79,0.07272
2017-11-18,DOGEBTC,1.7e-07,1.8e-07,1.7e-07,1.8e-07,45976.56,0.008268
2017-11-17,DOGEBTC,1.9e-07,1.9e-07,1.7e-07,1.7e-07,214170.77,0.03677
2017-11-16,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.7e-07,405291.57,0.07134
2017-11-15,DOGEBTC,1.9e-07,1.9e-07,1.7e-07,1.7e-07,115054.19,0.02055
2017-11-14,DOGEBTC,1.8e-07,1.9e-07,1.7e-07,1.9e-07,774766.81,0.1386
2017-11-13,DOGEBTC,1.7e-07,1.8e-07,1.6e-07,1.8e-07,406189.1,0.07094
2017-11-12,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.7e-07,653536.09,0.114
2017-11-11,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.7e-07,292778.39,0.05309
2017-11-10,DOGEBTC,1.8e-07,1.9e-07,1.7e-07,1.7e-07,528624.67,0.09593
2017-11-09,DOGEBTC,1.6e-07,1.8e-07,1.5e-07,1.8e-07,821950.02,0.1362
2017-11-08,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.6e-07,416836.53,0.06691
2017-11-07,DOGEBTC,1.7e-07,1.7e-07,1.6e-07,1.7e-07,608698.36,0.09895
2017-11-06,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.7e-07,274745.0,0.044
2017-11-05,DOGEBTC,1.6e-07,1.7e-07,1.5e-07,1.7e-07,1506223.4,0.2346
2017-11-04,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.6e-07,770474.62,0.122
2017-11-03,DOGEBTC,1.6e-07,1.7e-07,1.5e-07,1.7e-07,1376777.63,0.2101
2017-11-02,DOGEBTC,1.7e-07,1.7e-07,1.5e-07,1.6e-07,556967.39,0.08792
2017-11-01,DOGEBTC,1.9e-07,1.9e-07,1.6e-07,1.7e-07,94514.46,0.01618
2017-10-31,DOGEBTC,1.9e-07,1.9e-07,1.8e-07,1.9e-07,149206.91,0.02743
2017-10-30,DOGEBTC,1.9e-07,1.9e-07,1.6e-07,1.9e-07,7720917.19,1.251
2017-10-29,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.9e-07,805714.6,0.1473
2017-10-28,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.7e-07,46570.93,0.008071
2017-10-27,DOGEBTC,1.7e-07,1.9e-07,1.7e-07,1.7e-07,99279.44,0.01824
2017-10-26,DOGEBTC,1.7e-07,1.9e-07,1.6e-07,1.7e-07,116104.56,0.01968
2017-10-25,DOGEBTC,2.0e-07,2.0e-07,1.7e-07,1.7e-07,113011.37,0.02028
2017-10-24,DOGEBTC,1.7e-07,2.0e-07,1.6e-07,2.0e-07,480238.1,0.0869
2017-10-23,DOGEBTC,1.6e-07,1.9e-07,1.6e-07,1.7e-07,278291.74,0.04665
2017-10-22,DOGEBTC,1.8e-07,1.9e-07,1.6e-07,1.6e-07,84010.8,0.01458
2017-10-21,DOGEBTC,1.9e-07,2.0e-07,1.6e-07,1.8e-07,438346.79,0.08142
2017-10-20,DOGEBTC,1.8e-07,2.0e-07,1.7e-07,1.9e-07,170670.25,0.03151
2017-10-19,DOGEBTC,1.9e-07,2.0e-07,1.8e-07,1.8e-07,450499.37,0.08136
2017-10-18,DOGEBTC,2.0e-07,2.1e-07,1.9e-07,1.9e-07,245266.94,0.04744
2017-10-17,DOGEBTC,2.2e-07,2.2e-07,1.9e-07,2.0e-07,155321.88,0.02995
2017-10-16,DOGEBTC,2.2e-07,2.2e-07,1.8e-07,2.2e-07,101617.8,0.02039
2017-10-15,DOGEBTC,1.9e-07,2.2e-07,1.8e-07,2.2e-07,148927.4,0.029
2017-10-14,DOGEBTC,2.0e-07,2.0e-07,1.8e-07,1.9e-07,46050.41,0.008742
2017-10-13,DOGEBTC,2.1e-07,2.1e-07,1.7e-07,2.0e-07,673669.82,0.1234
2017-10-12,DOGEBTC,2.2e-07,2.2e-07,1.9e-07,2.1e-07,296356.27,0.05703
2017-10-11,DOGEBTC,2.0e-07,2.2e-07,2.0e-07,2.2e-07,373457.42,0.07822
2017-10-10,DOGEBTC,2.1e-07,2.3e-07,1.8e-07,2.0e-07,498906.73,0.1022
2017-10-09,DOGEBTC,2.4e-07,2.4e-07,2.1e-07,2.1e-07,249794.94,0.0559
2017-10-08,DOGEBTC,2.3e-07,2.4e-07,2.2e-07,2.4e-07,151320.54,0.03562
2017-10-07,DOGEBTC,2.5e-07,2.5e-07,2.3e-07,2.3e-07,122405.87,0.02901
2017-10-06,DOGEBTC,2.2e-07,2.9e-07,2.2e-07,2.5e-07,431022.96,0.1044
2017-10-05,DOGEBTC,2.2e-07,2.9e-07,2.1e-07,2.2e-07,236774.76,0.05636
2017-10-04,DOGEBTC,2.5e-07,2.5e-07,1.7e-07,2.2e-07,229969.96,0.05027
2017-10-03,DOGEBTC,2.4e-07,2.5e-07,2.3e-07,2.5e-07,128880.16,0.03076
2017-10-02,DOGEBTC,2.3e-07,2.6e-07,2.3e-07,2.4e-07,539947.8,0.1338
2017-10-01,DOGEBTC,2.6e-07,2.8e-07,2.0e-07,2.3e-07,184158.89,0.04456
2017-09-30,DOGEBTC,2.4e-07,2.9e-07,2.4e-07,2.6e-07,601384.11,0.1473
2017-09-29,DOGEBTC,2.6e-07,2.6e-07,2.4e-07,2.4e-07,328151.36,0.08203
2017-09-28,DOGEBTC,3.2e-07,3.6e-07,2.6e-07,2.6e-07,24274.2,0.007187
2017-09-27,DOGEBTC,3.0e-07,3.2e-07,3.0e-07,3.2e-07,6263.78,0.002004
2017-09-26,DOGEBTC,2.8e-07,3.0e-07,2.6e-07,3.0e-07,185219.81,0.05309
2017-09-25,DOGEBTC,2.5e-07,2.8e-07,2.3e-07,2.8e-07,147591.89,0.03596
2017-09-24,DOGEBTC,2.5e-07,2.5e-07,2.5e-07,2.5e-07,1000.0,0.00025
2017-09-23,DOGEBTC,2.1e-07,2.5e-07,2.1e-07,2.5e-07,10523.6,0.002421
2017-09-22,DOGEBTC,2.2e-07,2.2e-07,2.1e-07,2.1e-07,30000.0,0.0063
2017-09-21,DOGEBTC,2.2e-07,2.2e-07,2.2e-07,2.2e-07,0.0,0.0
2017-09-20,DOGEBTC,2.5e-07,2.5e-07,2.2e-07,2.2e-07,35117.12,0.007931
2017-09-19,DOGEBTC,2.5e-07,2.5e-07,2.3e-07,2.5e-07,3143.21,0.0007461
2017-09-18,DOGEBTC,2.4e-07,2.5e-07,2.3e-07,2.5e-07,11362.02,0.00264
2017-09-17,DOGEBTC,3.8e-07,3.8e-07,2.4e-07,2.4e-07,10698.36,0.002808
2017-09-16,DOGEBTC,2.4e-07,3.8e-07,2.4e-07,3.8e-07,26145.51,0.007095
2017-09-15,DOGEBTC,3.3e-07,3.5e-07,2.4e-07,2.4e-07,25090.06,0.007559
2017-09-14,DOGEBTC,4.1e-07,4.1e-07,3.3e-07,3.3e-07,10603.92,0.003511
2017-09-13,DOGEBTC,3.5e-07,4.1e-07,3.5e-07,4.1e-07,8503.27,0.003376
2017-09-12,DOGEBTC,3.9e-07,4.1e-07,3.5e-07,3.5e-07,14477.3,0.005281
2017-09-11,DOGEBTC,3.9e-07,3.9e-07,3.5e-07,3.9e-07,16438.45,0.00597
2017-09-10,DOGEBTC,4.1e-07,4.1e-07,3.7e-07,3.9e-07,14654.92,0.005763
2017-09-09,DOGEBTC,4.1e-07,4.1e-07,4.1e-07,4.1e-07,5602.1,0.002297
2017-09-08,DOGEBTC,5.1e-07,5.1e-07,4.1e-07,4.1e-07,2685.66,0.001188
2017-09-07,DOGEBTC,5.1e-07,5.1e-07,5.1e-07,5.1e-07,2129.54,0.001086
2017-09-06,DOGEBTC,4.2e-07,5.1e-07,4.2e-07,5.1e-07,455.07,0.0002298
2017-09-05,DOGEBTC,4.3e-07,4.3e-07,4.2e-07,4.2e-07,2281.89,0.0009592
2017-09-04,DOGEBTC,4.5e-07,5.4e-07,4.3e-07,4.3e-07,14275.59,0.006188
2017-09-03,DOGEBTC,4.3e-07,5.4e-07,4.3e-07,4.5e-07,7228.74,0.003629
2017-09-02,DOGEBTC,4.9e-07,5.2e-07,4.3e-07,4.3e-07,31052.92,0.01513
2017-09-01,DOGEBTC,4.2e-07,4.9e-07,4.2e-07,4.9e-07,15663.46,0.007199
2017-08-31,DOGEBTC,4.7e-07,4.7e-07,4.0e-07,4.2e-07,10629.16,0.004694
2017-08-30,DOGEBTC,4.1e-07,4.7e-07,4.1e-07,4.7e-07,20216.42,0.009171
2017-08-29,DOGEBTC,4.0e-07,4.1e-07,3.8e-07,4.1e-07,301284.67,0.1235
2017-08-28,DOGEBTC,5.5e-07,5.5e-07,3.4e-07,4.0e-07,32491.49,0.01327
2017-08-27,DOGEBTC,3.3e-07,5.9e-07,3.2e-07,5.5e-07,15123.63,0.006702
2017-08-26,DOGEBTC,4.0e-07,4.6e-07,3.3e-07,3.3e-07,7215.3,0.002847
2017-08-25,DOGEBTC,4.5e-07,5.5e-07,2.7e-07,4.0e-07,69335.37,0.02711
2017-08-24,DOGEBTC,3.9e-07,4.5e-07,3.9e-07,4.5e-07,13849.79,0.006102
2017-08-23,DOGEBTC,4.1e-07,4.3e-07,3.9e-07,3.9e-07,8152.54,0.003356
2017-08-22,DOGEBTC,4.5e-07,4.5e-07,4.1e-07,4.1e-07,404.91,0.000166
2017-08-21,DOGEBTC,4.5e-07,4.5e-07,4.5e-07,4.5e-07,404.23,0.0001819
2017-08-20,DOGEBTC,4.2e-07,4.5e-07,4.2e-07,4.5e-07,28518.91,0.01266
2017-08-19,DOGEBTC,4.1e-07,4.3e-07,4.1e-07,4.2e-07,8928.77,0.003763
2017-08-18,DOGEBTC,4.4e-07,4.4e-07,2.9e-07,4.1e-07,38707.39,0.01518
2017-08-17,DOGEBTC,4.0e-07,4.4e-07,4.0e-07,4.4e-07,14652.94,0.005969
2017-08-16,DOGEBTC,4.0e-07,4.5e-07,4.0e-07,4.0e-07,3163.26,0.001346
2017-08-15,DOGEBTC,5.3e-07,7.4e-07,2.9e-07,4.0e-07,352442.83,0.142
2017-08-14,DOGEBTC,5.3e-07,5.3e-07,5.3e-07,5.3e-07,3901.86,0.002068
2017-08-13,DOGEBTC,4.5e-07,5.3e-07,4.5e-07,5.3e-07,2000.0,0.0009184
2017-08-12,DOGEBTC,5.5e-07,5.5e-07,4.5e-07,4.5e-07,11301.07,0.005648
2017-08-11,DOGEBTC,6.1e-07,7.7e-07,5.5e-07,5.5e-07,5359.24,0.003085
2017-08-10,DOGEBTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.0,0.0
2017-08-09,DOGEBTC,5.7e-07,6.1e-07,5.6e-07,6.1e-07,4607.51,0.002596
2017-08-08,DOGEBTC,7.8e-07,7.8e-07,5.6e-07,5.7e-07,15899.45,0.008927
2017-08-07,DOGEBTC,6.3e-07,7.8e-07,5.9e-07,7.8e-07,1524.53,0.0009683
2017-08-06,DOGEBTC,6.8e-07,7.8e-07,6.3e-07,6.3e-07,12376.17,0.008398
2017-08-05,DOGEBTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0,0.0
2017-08-04,DOGEBTC,6.5e-07,6.8e-07,6.5e-07,6.8e-07,7542.92,0.00507
2017-08-03,DOGEBTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.0,0.0
2017-08-02,DOGEBTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,100.0,6.5e-05
2017-08-01,DOGEBTC,7.8e-07,7.8e-07,6.5e-07,6.5e-07,1500.0,0.000975
2017-07-31,DOGEBTC,6.4e-07,7.8e-07,6.0e-07,7.8e-07,27535.77,0.01888
2017-07-30,DOGEBTC,7.1e-07,7.1e-07,6.3e-07,6.4e-07,1899.96,0.001216
2017-07-29,DOGEBTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.0,0.0
2017-07-28,DOGEBTC,7.4e-07,7.4e-07,6.6e-07,7.1e-07,22328.78,0.01557
2017-07-27,DOGEBTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.0,0.0
2017-07-26,DOGEBTC,6.7e-07,6.7e-07,6.7e-07,6.7e-07,0.0,0.0
2017-07-25,DOGEBTC,7.8e-07,7.8e-07,6.7e-07,6.7e-07,14650.57,0.009852
2017-07-24,DOGEBTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0,0.0
2017-07-23,DOGEBTC,8.0e-07,8.1e-07,7.8e-07,7.8e-07,7089.36,0.005628
2017-07-22,DOGEBTC,7.9e-07,8.0e-07,7.7e-07,8.0e-07,3873.2,0.00304
2017-07-21,DOGEBTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,0.0,0.0
2017-07-20,DOGEBTC,8.0e-07,8.1e-07,7.5e-07,7.9e-07,4063.38,0.003168
2017-07-19,DOGEBTC,7.2e-07,8.0e-07,7.2e-07,8.0e-07,29457.69,0.02356
2017-07-18,DOGEBTC,6.2e-07,7.2e-07,6.2e-07,7.2e-07,7987.84,0.005662
2017-07-17,DOGEBTC,6.1e-07,6.4e-07,6.0e-07,6.2e-07,6535.99,0.004072
2017-07-16,DOGEBTC,7.0e-07,7.0e-07,6.1e-07,6.1e-07,3499.0,0.002134
2017-07-15,DOGEBTC,7.1e-07,7.1e-07,7.0e-07,7.0e-07,1675.17,0.001181
2017-07-14,DOGEBTC,8.1e-07,8.1e-07,7.1e-07,7.1e-07,9308.55,0.006629
2017-07-13,DOGEBTC,6.0e-07,9.3e-07,6.0e-07,8.1e-07,3693.14,0.003069
2017-07-12,DOGEBTC,8.9e-07,8.9e-07,6.0e-07,6.0e-07,3058.22,0.001887
2017-07-11,DOGEBTC,9.4e-07,9.4e-07,8.9e-07,8.9e-07,2102.0,0.001946
2017-07-10,DOGEBTC,9.4e-07,9.4e-07,9.4e-07,9.4e-07,96748.45,0.09094
2017-07-09,DOGEBTC,1.08e-06,1.08e-06,9.4e-07,9.4e-07,1197.5,0.001126
2017-07-08,DOGEBTC,9.1e-07,1.12e-06,9.1e-07,1.08e-06,38292.03,0.04153
2017-07-07,DOGEBTC,1.11e-06,1.13e-06,9.1e-07,9.1e-07,38749.46,0.03601
2017-07-06,DOGEBTC,1.1e-06,1.11e-06,8.5e-07,1.11e-06,8486.05,0.008273
2017-07-05,DOGEBTC,9.8e-07,1.1e-06,9.8e-07,1.1e-06,3985.24,0.004251
2017-07-04,DOGEBTC,8.0e-07,9.8e-07,8.0e-07,9.8e-07,5220.65,0.005116
2017-07-03,DOGEBTC,1.05e-06,1.07e-06,8.0e-07,8.0e-07,18018.88,0.01561
2017-07-02,DOGEBTC,9.3e-07,1.05e-06,9.3e-07,1.05e-06,25586.6,0.02627
2017-07-01,DOGEBTC,1.13e-06,1.13e-06,9.3e-07,9.3e-07,19161.08,0.021
2017-06-30,DOGEBTC,1.14e-06,1.14e-06,1.1e-06,1.13e-06,11929.84,0.01345
2017-06-29,DOGEBTC,1.15e-06,1.15e-06,1.05e-06,1.14e-06,19271.07,0.02204
2017-06-28,DOGEBTC,1.06e-06,1.15e-06,1.05e-06,1.15e-06,3715.29,0.004263
2017-06-27,DOGEBTC,1.05e-06,1.06e-06,1.05e-06,1.06e-06,155.59,0.0001649
2017-06-26,DOGEBTC,1.78e-06,1.78e-06,1.05e-06,1.05e-06,15088.29,0.01593
2017-06-25,DOGEBTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.0,0.0
