Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2017-09-23,ETHBTC,0.07273,0.07564,0.072,0.07516,13719.18,1017.7
2017-09-22,ETHBTC,0.07138,0.0729,0.07125,0.07273,9229.65,665.62
2017-09-21,ETHBTC,0.07354,0.07391,0.07035,0.07138,14918.95,1076.31
2017-09-20,ETHBTC,0.07223,0.07354,0.072,0.07354,7287.62,528.85
2017-09-19,ETHBTC,0.07275,0.073,0.07165,0.07223,10020.37,725.92
2017-09-18,ETHBTC,0.06988,0.07574,0.06958,0.07275,27342.63,1993.91
2017-09-17,ETHBTC,0.06858,0.07039,0.06827,0.06988,9751.42,674.11
2017-09-16,ETHBTC,0.0695,0.06995,0.0682,0.06858,14373.73,991.63
2017-09-15,ETHBTC,0.06907,0.07103,0.0675,0.0695,26350.19,1828.33
2017-09-14,ETHBTC,0.0712,0.07164,0.0675,0.06907,19325.58,1340.5
2017-09-13,ETHBTC,0.07047,0.0713,0.06774,0.0712,17420.54,1215.4
2017-09-12,ETHBTC,0.07069,0.07292,0.06971,0.07047,22083.28,1575.14
2017-09-11,ETHBTC,0.0702,0.07111,0.06961,0.07069,11958.47,840.15
2017-09-10,ETHBTC,0.07019,0.07121,0.06858,0.0702,9121.53,636.05
2017-09-09,ETHBTC,0.0707,0.0714,0.06943,0.07019,12308.5,863.26
2017-09-08,ETHBTC,0.07242,0.0726,0.06926,0.0707,18367.91,1303.59
2017-09-07,ETHBTC,0.07345,0.07365,0.071,0.07242,15798.12,1140.83
2017-09-06,ETHBTC,0.07237,0.0747,0.07174,0.07345,19243.14,1407.55
2017-09-05,ETHBTC,0.0706,0.07481,0.06896,0.07237,30584.0,2166.62
2017-09-04,ETHBTC,0.07605,0.07658,0.06671,0.0706,62592.88,4412.76
2017-09-03,ETHBTC,0.07614,0.07878,0.07469,0.07605,24809.06,1890.96
2017-09-02,ETHBTC,0.07947,0.08179,0.0729,0.07614,49407.54,3774.71
2017-09-01,ETHBTC,0.08199,0.08322,0.07851,0.07947,36036.19,2926.57
2017-08-31,ETHBTC,0.08389,0.08407,0.08138,0.08199,19440.52,1602.49
2017-08-30,ETHBTC,0.08103,0.0861,0.08012,0.08389,42557.8,3554.82
2017-08-29,ETHBTC,0.07925,0.084,0.07854,0.08103,33051.06,2682.53
2017-08-28,ETHBTC,0.08025,0.08132,0.0785,0.07925,27394.3,2187.32
2017-08-27,ETHBTC,0.07679,0.08025,0.0762,0.08025,19273.58,1496.81
2017-08-26,ETHBTC,0.07571,0.07863,0.0752,0.07679,26124.38,1999.97
2017-08-25,ETHBTC,0.07507,0.07806,0.07394,0.07571,18404.34,1398.9
2017-08-24,ETHBTC,0.07657,0.07895,0.07362,0.07507,30862.69,2347.05
2017-08-23,ETHBTC,0.07651,0.07911,0.07501,0.07657,24132.22,1856.04
2017-08-22,ETHBTC,0.08042,0.08549,0.07507,0.07651,56196.7,4466.75
2017-08-21,ETHBTC,0.0735,0.08754,0.07213,0.08042,82274.59,6627.61
2017-08-20,ETHBTC,0.0704,0.07359,0.07028,0.0735,17404.71,1246.62
2017-08-19,ETHBTC,0.07112,0.073,0.07002,0.0704,16640.37,1187.4
2017-08-18,ETHBTC,0.07019,0.0736,0.06965,0.07112,34252.49,2434.79
2017-08-17,ETHBTC,0.06876,0.07132,0.06818,0.07019,36233.08,2532.14
2017-08-16,ETHBTC,0.06895,0.0745,0.0685,0.06876,45051.57,3183.27
2017-08-15,ETHBTC,0.06929,0.072,0.0655,0.06895,70385.14,4837.91
2017-08-14,ETHBTC,0.07226,0.07653,0.065,0.06929,65752.92,4667.62
2017-08-13,ETHBTC,0.0794,0.07971,0.0666,0.07226,95242.36,6940.47
2017-08-12,ETHBTC,0.08482,0.08722,0.0794,0.0794,54309.59,4502.11
2017-08-11,ETHBTC,0.0873,0.08828,0.08273,0.08482,44711.5,3810.17
2017-08-10,ETHBTC,0.0882,0.09098,0.08667,0.0873,29639.72,2640.85
2017-08-09,ETHBTC,0.08698,0.0938,0.08567,0.0882,58670.84,5233.96
2017-08-08,ETHBTC,0.07963,0.088,0.07843,0.08698,50970.92,4257.53
2017-08-07,ETHBTC,0.08211,0.0826,0.07871,0.07963,41277.87,3319.72
2017-08-06,ETHBTC,0.07774,0.08415,0.07728,0.08211,47583.07,3857.94
2017-08-05,ETHBTC,0.07724,0.07831,0.07153,0.07774,65011.2,4890.51
2017-08-04,ETHBTC,0.0806,0.08189,0.0764,0.07724,26097.25,2053.48
2017-08-03,ETHBTC,0.08076,0.08383,0.08,0.0806,30240.98,2462.94
2017-08-02,ETHBTC,0.08284,0.08416,0.07902,0.08076,43700.61,3557.13
2017-08-01,ETHBTC,0.07025,0.0864,0.07025,0.08284,189992.86,14923.19
2017-07-31,ETHBTC,0.07086,0.07288,0.06717,0.07025,90917.93,6358.23
2017-07-30,ETHBTC,0.07594,0.07748,0.0705,0.07086,57683.21,4237.64
2017-07-29,ETHBTC,0.06857,0.07703,0.06613,0.07594,88890.35,6200.96
2017-07-28,ETHBTC,0.0762,0.0762,0.06513,0.06857,85252.97,6019.52
2017-07-27,ETHBTC,0.08021,0.08031,0.0759,0.0762,27306.29,2135.07
2017-07-26,ETHBTC,0.07962,0.08144,0.0781,0.08021,22083.87,1767.04
2017-07-25,ETHBTC,0.08176,0.08176,0.0777,0.07962,36469.5,2915.24
2017-07-24,ETHBTC,0.08308,0.0834,0.08151,0.08176,29138.71,2397.39
2017-07-23,ETHBTC,0.08165,0.08385,0.08023,0.08308,31761.32,2613.92
2017-07-22,ETHBTC,0.08139,0.08404,0.07907,0.08165,39077.52,3163.0
2017-07-21,ETHBTC,0.08045,0.08625,0.0785,0.08139,89056.45,7345.67
2017-07-20,ETHBTC,0.08571,0.0945,0.07256,0.08045,134238.84,11526.17
2017-07-19,ETHBTC,0.09869,0.1046,0.08325,0.08571,113734.23,10688.57
2017-07-18,ETHBTC,0.08534,0.111,0.08274,0.09869,109710.85,10266.87
2017-07-17,ETHBTC,0.08127,0.08697,0.08069,0.08534,77366.69,6463.85
2017-07-16,ETHBTC,0.08573,0.08584,0.074,0.08127,104378.54,8307.61
2017-07-15,ETHBTC,0.08928,0.09115,0.08537,0.08573,35151.14,3105.91
2017-07-14,ETHBTC,0.08757,0.09021,0.083,0.08928,33822.51,2920.75
2017-07-13,ETHBTC,0.094,0.0943,0.083,0.08757,55965.02,4907.89
2017-07-12,ETHBTC,0.08267,0.09445,0.08059,0.094,70586.12,6193.42
2017-07-11,ETHBTC,0.08899,0.0913,0.07518,0.08267,116569.56,9703.97
2017-07-10,ETHBTC,0.0948,0.09564,0.084,0.08899,61880.99,5580.83
2017-07-09,ETHBTC,0.0964,0.09795,0.09412,0.0948,18241.39,1748.75
2017-07-08,ETHBTC,0.09648,0.09844,0.09314,0.0964,32415.22,3105.26
2017-07-07,ETHBTC,0.1023,0.1031,0.09559,0.09648,33042.87,3268.23
2017-07-06,ETHBTC,0.102,0.1055,0.1005,0.1023,25051.62,2579.4
2017-07-05,ETHBTC,0.1033,0.1055,0.09883,0.102,37483.5,3825.57
2017-07-04,ETHBTC,0.1086,0.1094,0.1033,0.1033,42768.41,4562.17
2017-07-03,ETHBTC,0.1136,0.1137,0.108,0.1086,35463.08,3915.44
2017-07-02,ETHBTC,0.1084,0.1165,0.1061,0.1136,47025.14,5206.73
2017-07-01,ETHBTC,0.1147,0.1147,0.1052,0.1084,47616.16,5174.47
2017-06-30,ETHBTC,0.1157,0.12,0.1102,0.1147,47805.05,5531.27
2017-06-29,ETHBTC,0.1233,0.1263,0.1141,0.1157,68997.27,8232.72
2017-06-28,ETHBTC,0.1119,0.125,0.1058,0.1233,90965.29,10525.09
2017-06-27,ETHBTC,0.105,0.1137,0.093,0.1119,97606.12,9928.23
2017-06-26,ETHBTC,0.1104,0.1148,0.09101,0.105,163559.75,16591.11
2017-06-25,ETHBTC,0.1184,0.1204,0.1019,0.1104,94137.92,10403.19
2017-06-24,ETHBTC,0.1214,0.1222,0.1184,0.1184,20910.49,2512.42
2017-06-23,ETHBTC,0.1192,0.125,0.1184,0.1214,38717.38,4689.32
2017-06-22,ETHBTC,0.1224,0.1249,0.1154,0.1192,61132.56,7360.91
2017-06-21,ETHBTC,0.129,0.1314,0.1077,0.1224,147388.02,17625.94
2017-06-20,ETHBTC,0.1378,0.141,0.115,0.129,95099.16,12358.18
2017-06-19,ETHBTC,0.1401,0.141,0.1378,0.1378,23950.32,3333.26
2017-06-18,ETHBTC,0.1394,0.1442,0.139,0.1401,27073.42,3828.54
2017-06-17,ETHBTC,0.143,0.143,0.1372,0.1394,19634.22,2742.09
2017-06-16,ETHBTC,0.1427,0.1452,0.1367,0.143,41540.77,5907.02
2017-06-15,ETHBTC,0.1401,0.143,0.129,0.1427,91288.47,12418.04
2017-06-14,ETHBTC,0.1429,0.1437,0.1356,0.1401,68947.32,9655.64
2017-06-13,ETHBTC,0.149,0.152,0.132,0.1429,108050.34,15323.06
2017-06-12,ETHBTC,0.1143,0.15,0.1133,0.149,197614.05,26707.69
2017-06-11,ETHBTC,0.1162,0.123,0.1082,0.1143,129210.67,15051.92
2017-06-10,ETHBTC,0.09903,0.1219,0.09868,0.1162,154780.52,16669.63
2017-06-09,ETHBTC,0.09255,0.0999,0.0924,0.09903,43475.65,4170.54
2017-06-08,ETHBTC,0.09495,0.09567,0.09199,0.09255,33467.96,3126.04
2017-06-07,ETHBTC,0.0924,0.0951,0.0915,0.09495,34469.89,3212.03
2017-06-06,ETHBTC,0.09172,0.09494,0.08651,0.0924,75862.48,6896.79
2017-06-05,ETHBTC,0.09707,0.09798,0.09171,0.09172,45950.33,4345.97
2017-06-04,ETHBTC,0.08793,0.1007,0.0878,0.09707,76794.01,7346.08
2017-06-03,ETHBTC,0.0893,0.09169,0.0851,0.08793,54279.35,4765.18
2017-06-02,ETHBTC,0.09125,0.0957,0.08905,0.0893,45874.39,4233.72
2017-06-01,ETHBTC,0.09972,0.09972,0.08724,0.09125,102737.31,9601.71
2017-05-31,ETHBTC,0.1047,0.1073,0.09434,0.09972,144971.03,14666.78
2017-05-30,ETHBTC,0.08542,0.1079,0.08398,0.1047,198509.22,18840.14
2017-05-29,ETHBTC,0.07852,0.08618,0.07673,0.08542,80402.97,6554.22
2017-05-28,ETHBTC,0.0757,0.0807,0.075,0.07852,70309.76,5465.92
2017-05-27,ETHBTC,0.07196,0.07717,0.06311,0.0757,147404.44,10396.3
2017-05-26,ETHBTC,0.07479,0.07687,0.07011,0.07196,99035.25,7322.04
2017-05-25,ETHBTC,0.07709,0.0797,0.07081,0.07479,133683.81,10075.07
2017-05-24,ETHBTC,0.07461,7.97,0.07133,0.07709,149332.1,12091.16
2017-05-23,ETHBTC,0.07446,0.07899,0.0703,0.07461,121723.19,9027.07
2017-05-22,ETHBTC,0.07233,0.1,0.06891,0.07446,331516.64,25270.04
2017-05-21,ETHBTC,0.06,0.07233,0.0593,0.07233,136463.67,9110.32
2017-05-20,ETHBTC,0.06342,0.0652,0.06,0.06,136947.13,8576.13
2017-05-19,ETHBTC,0.0507,0.06584,0.05,0.06342,342611.68,20284.43
2017-05-18,ETHBTC,0.04776,0.0744,0.04759,0.0507,194838.1,9838.78
2017-05-17,ETHBTC,0.04937,0.04984,0.04663,0.04776,141230.34,6769.98
2017-05-16,ETHBTC,0.05203,0.05397,0.04931,0.04937,107634.09,5531.27
2017-05-15,ETHBTC,0.04943,0.05492,0.04943,0.05203,94366.28,4965.82
2017-05-14,ETHBTC,0.04923,0.05021,0.04842,0.04943,42724.14,2111.08
2017-05-13,ETHBTC,0.05005,0.0516,0.0492,0.04923,51116.43,2580.09
2017-05-12,ETHBTC,0.04806,0.0521,0.04738,0.05005,85712.62,4296.94
2017-05-11,ETHBTC,0.04912,0.05061,0.04686,0.04806,107521.5,5163.68
2017-05-10,ETHBTC,0.05038,0.05277,0.0481,0.04912,101018.44,5095.85
2017-05-09,ETHBTC,0.05219,0.05339,0.04253,0.05038,315756.3,15221.31
2017-05-08,ETHBTC,0.05832,0.05844,0.05201,0.05219,202306.18,11122.63
2017-05-07,ETHBTC,0.06067,0.064,0.05001,0.05832,134726.08,7878.05
2017-05-06,ETHBTC,0.05915,0.06118,0.0578,0.06067,57322.07,3405.51
2017-05-05,ETHBTC,0.06187,0.06249,0.05701,0.05915,163960.04,9812.96
2017-05-04,ETHBTC,0.05304,0.0632,0.05137,0.06187,209019.19,11908.52
2017-05-03,ETHBTC,0.05238,0.0548,0.05102,0.05304,82232.34,4362.66
2017-05-02,ETHBTC,0.05335,0.05521,0.04931,0.05238,131566.94,6953.58
2017-05-01,ETHBTC,0.05828,0.0605,0.04863,0.05335,300442.81,16541.37
2017-04-30,ETHBTC,0.0515,0.05903,0.05122,0.05828,132055.88,7371.04
2017-04-29,ETHBTC,0.05306,0.05446,0.05002,0.0515,139281.17,7305.55
2017-04-28,ETHBTC,0.04714,0.0585,0.04689,0.05306,256921.16,12950.82
2017-04-27,ETHBTC,0.04098,0.0472,0.0405,0.04714,194246.24,8645.44
2017-04-26,ETHBTC,0.03918,0.04175,0.03907,0.04098,102577.55,4159.92
2017-04-25,ETHBTC,0.03989,0.04,0.03886,0.03918,49887.78,1963.77
2017-04-24,ETHBTC,0.03916,0.04049,0.03916,0.03989,53991.66,2158.48
2017-04-23,ETHBTC,0.03904,0.03955,0.03861,0.03916,27583.81,1074.03
2017-04-22,ETHBTC,0.03869,0.03994,0.0385,0.03904,33972.69,1328.62
2017-04-21,ETHBTC,0.03987,0.03997,0.03854,0.03869,44982.06,1760.42
2017-04-20,ETHBTC,0.03958,0.04196,0.03854,0.03987,70458.7,2794.4
2017-04-19,ETHBTC,0.04146,0.0418,0.03791,0.03958,68209.71,2767.76
2017-04-18,ETHBTC,0.04004,0.04196,0.0395,0.04146,52457.11,2137.75
2017-04-17,ETHBTC,0.04095,0.04117,0.03961,0.04004,42698.88,1727.89
2017-04-16,ETHBTC,0.04159,0.04161,0.04001,0.04095,25099.46,1025.05
2017-04-15,ETHBTC,0.04005,0.04209,0.03917,0.04159,62493.78,2544.39
2017-04-14,ETHBTC,0.04254,0.04262,0.03901,0.04005,86394.78,3483.09
2017-04-13,ETHBTC,0.03812,0.0439,0.03789,0.04254,155416.85,6409.77
2017-04-12,ETHBTC,0.03571,0.0395,0.03534,0.03812,110247.31,4101.23
2017-04-11,ETHBTC,0.03614,0.03714,0.03521,0.03571,46669.39,1680.77
2017-04-10,ETHBTC,0.03619,0.03712,0.03505,0.03614,41194.49,1483.17
2017-04-09,ETHBTC,0.0375,0.03788,0.03535,0.03619,62541.63,2278.81
2017-04-08,ETHBTC,0.03521,0.0389,0.03521,0.0375,101104.19,3800.1
2017-04-07,ETHBTC,0.03644,0.03783,0.03457,0.03521,91894.15,3306.43
2017-04-06,ETHBTC,0.03972,0.04,0.03412,0.03644,205074.33,7606.71
2017-04-05,ETHBTC,0.03896,0.0426,0.03848,0.03972,118417.21,4853.53
2017-04-04,ETHBTC,0.03849,0.04074,0.03525,0.03896,193077.29,7281.85
2017-04-03,ETHBTC,0.04373,0.04392,0.037,0.03849,207409.57,8290.25
2017-04-02,ETHBTC,0.04626,0.04717,0.0395,0.04373,161873.93,7193.75
2017-04-01,ETHBTC,0.04612,0.04858,0.044,0.04626,73058.76,3374.82
2017-03-31,ETHBTC,0.04981,0.04981,0.04317,0.04612,185024.56,8606.38
2017-03-30,ETHBTC,0.05079,0.05186,0.04935,0.04981,61566.64,3100.04
2017-03-29,ETHBTC,0.04824,0.053,0.04793,0.05079,114053.56,5778.35
2017-03-28,ETHBTC,0.04686,0.0585,0.04552,0.04824,88961.42,4219.66
2017-03-27,ETHBTC,0.05222,0.05363,0.04591,0.04686,156670.2,7783.94
2017-03-26,ETHBTC,0.0525,0.05443,0.04841,0.05222,197014.57,10099.35
2017-03-25,ETHBTC,0.05669,0.05767,0.05025,0.0525,284691.49,15383.15
2017-03-24,ETHBTC,0.0419,0.05814,0.0416,0.05669,358460.12,17519.34
2017-03-23,ETHBTC,0.03985,0.043,0.03865,0.0419,152831.25,6235.63
2017-03-22,ETHBTC,0.03815,0.04108,0.03629,0.03985,158449.82,6167.24
2017-03-21,ETHBTC,0.04056,0.04136,0.0372,0.03815,143433.88,5611.79
2017-03-20,ETHBTC,0.04233,0.04342,0.03926,0.04056,194947.95,8119.95
2017-03-19,ETHBTC,0.03507,0.04357,0.0349,0.04233,293740.82,11514.6
2017-03-18,ETHBTC,0.04169,0.04199,0.0321,0.03507,425660.74,15756.71
2017-03-17,ETHBTC,0.0383,0.0482,0.03177,0.04169,779135.07,31578.88
2017-03-16,ETHBTC,0.02799,0.04059,0.02541,0.0383,971186.92,32432.83
2017-03-15,ETHBTC,0.02291,0.028,0.02245,0.02799,364565.73,9189.71
2017-03-14,ETHBTC,0.02298,0.02437,0.02152,0.02291,274314.64,6232.43
2017-03-13,ETHBTC,0.01898,0.025,0.01893,0.02298,557649.2,12403.66
2017-03-12,ETHBTC,0.01819,0.0194,0.01773,0.01898,200782.89,3755.27
2017-03-11,ETHBTC,0.01723,0.01838,0.01626,0.01819,185914.01,3185.19
2017-03-10,ETHBTC,0.0148,0.01789,0.01408,0.01723,317392.56,5032.03
2017-03-09,ETHBTC,0.01434,0.01497,0.01415,0.0148,79989.19,1170.58
2017-03-08,ETHBTC,0.01527,0.01539,0.01432,0.01434,118345.77,1764.54
2017-03-07,ETHBTC,0.01526,0.0156,0.0148,0.01527,93029.79,1420.92
2017-03-06,ETHBTC,0.01512,0.01577,0.0149,0.01526,102541.03,1578.22
2017-03-05,ETHBTC,0.01463,0.0153,0.01426,0.01512,96784.15,1438.39
2017-03-04,ETHBTC,0.01516,0.01566,0.0144,0.01463,83083.09,1258.07
2017-03-03,ETHBTC,0.01517,0.01637,0.01431,0.01516,299769.73,4644.11
2017-03-02,ETHBTC,0.01419,0.01585,0.01355,0.01517,382030.62,5696.59
2017-03-01,ETHBTC,0.0134,0.01425,0.01275,0.01419,182009.25,2422.47
2017-02-28,ETHBTC,0.01297,0.01349,0.01255,0.0134,267740.55,3526.44
2017-02-27,ETHBTC,0.01239,0.01324,0.01208,0.01297,101919.64,1278.87
2017-02-26,ETHBTC,0.01177,0.01242,0.0116,0.01239,67584.81,809.6
2017-02-25,ETHBTC,0.01105,0.01197,0.01095,0.01177,64330.43,743.91
2017-02-24,ETHBTC,0.01118,0.01148,0.01068,0.01105,104191.85,1152.3
2017-02-23,ETHBTC,0.01124,0.0114,0.01103,0.01118,83489.72,936.02
2017-02-22,ETHBTC,0.0113,0.0116,0.01112,0.01124,41834.56,474.19
2017-02-21,ETHBTC,0.01145,0.01173,0.01119,0.0113,71197.67,814.66
2017-02-20,ETHBTC,0.01215,0.0124,0.01141,0.01145,53048.15,633.14
2017-02-19,ETHBTC,0.01212,0.01229,0.01205,0.01215,26534.22,322.58
2017-02-18,ETHBTC,0.01205,0.01217,0.0119,0.01212,32477.36,390.74
2017-02-17,ETHBTC,0.01242,0.01244,0.0119,0.01205,69346.03,842.66
2017-02-16,ETHBTC,0.01276,0.01278,0.01208,0.01242,55448.34,687.33
2017-02-15,ETHBTC,0.01281,0.01295,0.0125,0.01276,73511.43,934.65
2017-02-14,ETHBTC,0.01135,0.0134,0.01134,0.01281,259142.74,3192.78
2017-02-13,ETHBTC,0.01138,0.01148,0.01118,0.01135,38939.34,441.4
2017-02-12,ETHBTC,0.01129,0.01142,0.01122,0.01138,28641.32,323.67
2017-02-11,ETHBTC,0.01133,0.01142,0.01116,0.01129,32835.87,370.85
2017-02-10,ETHBTC,0.01109,0.01154,0.01105,0.01133,63976.37,725.94
2017-02-09,ETHBTC,0.01073,0.01132,0.01056,0.01109,109734.15,1202.95
2017-02-08,ETHBTC,0.01087,0.0109,0.01067,0.01073,34100.86,367.85
2017-02-07,ETHBTC,0.01104,0.01109,0.0108,0.01087,37192.68,407.03
2017-02-06,ETHBTC,0.01106,0.01115,0.01091,0.01104,20496.89,226.13
2017-02-05,ETHBTC,0.01098,0.01116,0.01085,0.01106,28348.52,311.79
2017-02-04,ETHBTC,0.01079,0.01135,0.01077,0.01098,185365.19,2048.41
2017-02-03,ETHBTC,0.01073,0.01088,0.01044,0.01079,105624.93,1123.72
2017-02-02,ETHBTC,0.01084,0.01091,0.01063,0.01073,82352.93,885.63
2017-02-01,ETHBTC,0.01104,0.0112,0.01071,0.01084,96734.54,1059.41
2017-01-31,ETHBTC,0.01147,0.01156,0.01103,0.01104,88467.23,987.66
2017-01-30,ETHBTC,0.01145,0.01168,0.01135,0.01147,49924.45,572.41
2017-01-29,ETHBTC,0.01146,0.0115,0.01133,0.01145,11464.33,130.82
2017-01-28,ETHBTC,0.01143,0.01174,0.01132,0.01146,52033.0,595.02
2017-01-27,ETHBTC,0.0116,0.01162,0.01133,0.01143,37343.96,427.34
2017-01-26,ETHBTC,0.01171,0.01174,0.01146,0.0116,56024.77,648.56
2017-01-25,ETHBTC,0.01177,0.01202,0.01165,0.01171,30174.08,354.94
2017-01-24,ETHBTC,0.01166,0.01187,0.01158,0.01177,37110.26,435.01
2017-01-23,ETHBTC,0.01161,0.01176,0.01151,0.01166,40954.11,476.92
2017-01-22,ETHBTC,0.01185,0.01185,0.0116,0.01161,39702.51,465.03
2017-01-21,ETHBTC,0.01183,0.01199,0.01148,0.01185,61903.25,724.2
2017-01-20,ETHBTC,0.01157,0.01214,0.01155,0.01183,77373.17,912.93
2017-01-19,ETHBTC,0.01161,0.01165,0.01132,0.01157,114118.92,1314.57
2017-01-18,ETHBTC,0.01126,0.01179,0.01126,0.01161,121405.67,1395.2
2017-01-17,ETHBTC,0.01154,0.01185,0.01102,0.01126,240597.43,2760.72
2017-01-16,ETHBTC,0.0119,0.01192,0.01139,0.01154,60061.49,697.3
2017-01-15,ETHBTC,0.01183,0.01209,0.01174,0.0119,39404.24,469.71
2017-01-14,ETHBTC,0.01172,0.01199,0.01141,0.01183,68622.28,802.79
2017-01-13,ETHBTC,0.012,0.01222,0.01151,0.01172,133525.71,1578.99
2017-01-12,ETHBTC,0.01228,0.01268,0.01193,0.012,128782.18,1568.16
2017-01-11,ETHBTC,0.01165,0.013,0.01151,0.01228,196284.52,2372.54
2017-01-10,ETHBTC,0.01139,0.01183,0.01123,0.01165,72097.21,832.87
2017-01-09,ETHBTC,0.0113,0.01245,0.01124,0.01139,196139.91,2310.19
2017-01-08,ETHBTC,0.01097,0.01151,0.01054,0.0113,101774.88,1122.34
2017-01-07,ETHBTC,0.01141,0.01185,0.01072,0.01097,177584.09,2010.33
2017-01-06,ETHBTC,0.01022,0.0116,0.01003,0.01141,221861.68,2425.84
2017-01-05,ETHBTC,0.009662,0.0106,0.009231,0.01022,327061.43,3264.85
2017-01-04,ETHBTC,0.009317,0.01025,0.009053,0.009662,323076.91,3138.72
2017-01-03,ETHBTC,0.008191,0.009744,0.008052,0.009317,324741.65,2967.35
2017-01-02,ETHBTC,0.008183,0.008396,0.007851,0.008191,121471.12,986.04
2017-01-01,ETHBTC,0.008324,0.008938,0.008019,0.008183,89254.14,752.33
2016-12-31,ETHBTC,0.008457,0.008612,0.008223,0.008324,38160.93,320.87
2016-12-30,ETHBTC,0.00844,0.008998,0.008361,0.008457,137439.02,1188.11
2016-12-29,ETHBTC,0.00768,0.0089,0.007672,0.00844,269256.34,2274.59
2016-12-28,ETHBTC,0.00769,0.008099,0.007213,0.00768,329862.97,2519.43
2016-12-27,ETHBTC,0.008014,0.00815,0.0075,0.00769,149513.67,1156.09
2016-12-26,ETHBTC,0.008065,0.008211,0.007781,0.008014,64039.8,511.35
2016-12-25,ETHBTC,0.008106,0.008478,0.008,0.008065,109130.12,901.3
2016-12-24,ETHBTC,0.007768,0.00832,0.007676,0.008106,114893.79,925.02
2016-12-23,ETHBTC,0.008878,0.008878,0.007672,0.007768,299259.62,2449.22
2016-12-22,ETHBTC,0.009491,0.009522,0.008515,0.008878,237368.51,2115.06
2016-12-21,ETHBTC,0.009488,0.009699,0.009326,0.009491,164840.99,1567.72
2016-12-20,ETHBTC,0.0096,0.009817,0.009451,0.009488,79548.47,765.23
2016-12-19,ETHBTC,0.009951,0.00996,0.00956,0.0096,48026.38,467.57
2016-12-18,ETHBTC,0.009763,0.0101,0.009726,0.009951,67733.14,672.87
2016-12-17,ETHBTC,0.00997,0.01002,0.009465,0.009763,87959.66,848.45
2016-12-16,ETHBTC,0.01004,0.0102,0.009868,0.00997,51268.58,512.96
2016-12-15,ETHBTC,0.01059,0.01059,0.009875,0.01004,134041.73,1362.09
2016-12-14,ETHBTC,0.01074,0.01097,0.01052,0.01059,47954.19,514.25
2016-12-13,ETHBTC,0.0109,0.01097,0.01063,0.01074,40011.84,430.57
2016-12-12,ETHBTC,0.0107,0.01107,0.01045,0.0109,90442.52,974.87
2016-12-11,ETHBTC,0.01047,0.0108,0.01044,0.0107,81762.61,870.68
2016-12-10,ETHBTC,0.01103,0.01105,0.01024,0.01047,120953.92,1273.32
2016-12-09,ETHBTC,0.01081,0.01127,0.01043,0.01103,130498.32,1421.89
2016-12-08,ETHBTC,0.01088,0.01159,0.01066,0.01081,185890.07,2063.19
2016-12-07,ETHBTC,0.01016,0.01128,0.0096,0.01088,304813.99,3153.62
2016-12-06,ETHBTC,0.008863,0.01045,0.007764,0.01016,793403.66,7141.67
2016-12-05,ETHBTC,0.00977,0.01006,0.008553,0.008863,261991.37,2450.87
2016-12-04,ETHBTC,0.0103,0.01035,0.00965,0.00977,97120.79,966.86
2016-12-03,ETHBTC,0.009912,0.01067,0.009758,0.0103,165882.7,1696.37
2016-12-02,ETHBTC,0.01124,0.01124,0.009512,0.009912,232692.17,2359.77
2016-12-01,ETHBTC,0.0116,0.01162,0.01096,0.01124,73271.42,821.32
2016-11-30,ETHBTC,0.01111,0.01187,0.01092,0.0116,139629.49,1593.21
2016-11-29,ETHBTC,0.01188,0.01188,0.0106,0.01111,238116.71,2633.71
2016-11-28,ETHBTC,0.01234,0.01238,0.0118,0.01188,61682.6,739.28
2016-11-27,ETHBTC,0.01264,0.01274,0.01186,0.01234,90627.59,1108.36
2016-11-26,ETHBTC,0.0126,0.01288,0.0125,0.01264,32670.49,414.22
2016-11-25,ETHBTC,0.0124,0.01329,0.0124,0.0126,92489.3,1186.37
2016-11-24,ETHBTC,0.01316,0.01325,0.01163,0.0124,270735.65,3368.99
2016-11-23,ETHBTC,0.01311,0.01349,0.01302,0.01316,57715.75,765.34
2016-11-22,ETHBTC,0.01301,0.0139,0.01275,0.01311,138814.34,1852.05
2016-11-21,ETHBTC,0.01307,0.0132,0.0128,0.01301,35784.33,464.83
2016-11-20,ETHBTC,0.0129,0.01345,0.01267,0.01307,69308.23,907.03
2016-11-19,ETHBTC,0.01263,0.01309,0.01258,0.0129,51495.53,661.95
2016-11-18,ETHBTC,0.01349,0.01357,0.0125,0.01263,118017.27,1517.19
2016-11-17,ETHBTC,0.01351,0.01375,0.01315,0.01349,48747.88,654.52
2016-11-16,ETHBTC,0.01429,0.01455,0.0133,0.01351,78308.64,1082.16
2016-11-15,ETHBTC,0.01417,0.01456,0.01376,0.01429,59829.87,849.44
2016-11-14,ETHBTC,0.01436,0.01448,0.014,0.01417,38008.66,540.24
2016-11-13,ETHBTC,0.01412,0.01499,0.0137,0.01436,140980.55,2037.94
2016-11-12,ETHBTC,0.01431,0.01466,0.0138,0.01412,106381.76,1505.01
2016-11-11,ETHBTC,0.01472,0.01482,0.01428,0.01431,43880.48,637.96
2016-11-10,ETHBTC,0.0148,0.01497,0.01463,0.01472,38157.77,564.8
2016-11-09,ETHBTC,0.01526,0.01531,0.01363,0.0148,187436.54,2687.24
