Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2016-04-02,LTCUSD,3.27,3.28,3.24,3.26,108.1,354.35
2016-04-01,LTCUSD,3.3,3.3,3.23,3.27,55.87,182.71
2016-03-31,LTCUSD,3.16,3.3,3.16,3.3,284.59,924.25
2016-03-30,LTCUSD,3.23,3.23,3.16,3.16,92.41,293.94
2016-03-29,LTCUSD,3.23,3.26,2.88,3.23,861.93,2597.34
2016-03-28,LTCUSD,3.3,3.33,3.23,3.23,257.97,840.98
2016-03-27,LTCUSD,3.24,3.33,3.23,3.3,7631.33,24963.33
2016-03-26,LTCUSD,3.16,3.25,3.16,3.24,190.71,613.22
2016-03-25,LTCUSD,2.38,3.24,2.38,3.16,376.19,1184.96
2016-03-24,LTCUSD,3.19,3.25,2.38,2.38,1599.36,4892.89
2016-03-23,LTCUSD,3.24,3.26,3.17,3.19,98.89,318.46
2016-03-22,LTCUSD,3.16,3.26,3.16,3.24,149.54,482.24
2016-03-21,LTCUSD,3.16,3.22,3.13,3.16,312.77,994.56
2016-03-20,LTCUSD,3.16,3.26,3.14,3.16,223.53,716.11
2016-03-19,LTCUSD,3.14,3.21,3.14,3.16,32.86,104.57
2016-03-18,LTCUSD,3.29,3.31,3.11,3.14,475.5,1552.92
2016-03-17,LTCUSD,3.29,3.33,3.24,3.29,377.1,1239.5
2016-03-16,LTCUSD,3.29,3.29,3.22,3.29,1445.82,4694.35
2016-03-15,LTCUSD,3.29,3.3,3,3.29,1204.22,3871.37
2016-03-14,LTCUSD,3.28,3.3,2.91,3.29,724.62,2256.29
2016-03-13,LTCUSD,3.32,3.32,3.03,3.28,487.5,1563.29
2016-03-12,LTCUSD,3.3,3.36,2.91,3.32,1316.01,4241.82
2016-03-11,LTCUSD,3.22,3.42,3.22,3.3,1266.87,4239.71
2016-03-10,LTCUSD,3.25,3.35,3.21,3.22,531.54,1720.58
2016-03-09,LTCUSD,3.25,3.35,3.2,3.25,834.98,2726.29
2016-03-08,LTCUSD,3.17,3.3,3.17,3.25,374.83,1217.31
2016-03-07,LTCUSD,3.25,3.25,3.12,3.17,364.24,1166.15
2016-03-06,LTCUSD,3.11,3.25,2.86,3.25,2666.42,8538.86
2016-03-05,LTCUSD,3.24,3.24,2.63,3.11,2849.69,8983.4
2016-03-04,LTCUSD,3.21,3.33,2.97,3.24,4172.09,13414.61
2016-03-03,LTCUSD,3.25,3.33,3.03,3.21,2266.53,7317.93
2016-03-02,LTCUSD,3.37,3.41,3.07,3.25,2672.09,8708.51
2016-03-01,LTCUSD,3.38,3.42,3.32,3.37,2222.52,7541.31
2016-02-29,LTCUSD,3.39,3.48,3.38,3.38,68.57,235.52
2016-02-28,LTCUSD,3.37,3.45,3.31,3.39,152.54,516.65
2016-02-27,LTCUSD,3.34,3.43,3.34,3.37,211.88,717.0
2016-02-26,LTCUSD,3.37,3.37,3.28,3.34,719.38,2394.88
2016-02-25,LTCUSD,3.3,3.39,3.3,3.37,507.52,1692.51
2016-02-24,LTCUSD,3.41,3.41,3.24,3.3,406.78,1341.78
2016-02-23,LTCUSD,3.39,3.44,3.3,3.41,685.25,2299.66
2016-02-22,LTCUSD,3.42,3.47,3.3,3.39,1181.89,3965.98
2016-02-21,LTCUSD,3.42,3.55,3.1,3.42,3334.35,11326.96
2016-02-20,LTCUSD,3.2,3.49,3.2,3.42,1616.24,5434.16
2016-02-19,LTCUSD,3.26,3.26,3.19,3.2,1056.49,3371.55
2016-02-18,LTCUSD,3.27,3.27,3.15,3.26,285.55,910.69
2016-02-17,LTCUSD,3.14,3.27,2.89,3.27,616.91,1958.53
2016-02-16,LTCUSD,3.04,3.22,3.04,3.14,530.38,1669.65
2016-02-15,LTCUSD,3.18,3.18,2.9,3.04,256.44,794.13
2016-02-14,LTCUSD,3.04,3.18,3.04,3.18,644.74,1998.73
2016-02-13,LTCUSD,3.03,3.15,3.03,3.04,696.97,2141.82
2016-02-12,LTCUSD,2.93,3.1,2.93,3.03,429.39,1298.51
2016-02-11,LTCUSD,3.06,3.1,2.9,2.93,16500.94,49318.15
2016-02-10,LTCUSD,3.05,3.1,2.96,3.06,1330.0,4029.73
2016-02-09,LTCUSD,3.02,3.08,2.99,3.05,995.0,3009.18
2016-02-08,LTCUSD,3.03,3.08,2.93,3.02,848.63,2543.84
2016-02-07,LTCUSD,3.12,3.12,3.03,3.03,285.87,873.0
2016-02-06,LTCUSD,3.11,3.13,3.05,3.12,272.72,849.68
2016-02-05,LTCUSD,3.1,3.23,3.1,3.11,44.04,140.91
2016-02-04,LTCUSD,3.02,3.21,3.02,3.1,290.71,898.79
2016-02-03,LTCUSD,3,3.06,3,3.02,43.43,131.56
2016-02-02,LTCUSD,3.04,3.06,3,3,77.41,233.57
2016-02-01,LTCUSD,3.09,3.1,3,3.04,440.24,1348.97
2016-01-31,LTCUSD,3.07,3.1,3,3.09,509.72,1547.35
2016-01-30,LTCUSD,3.12,3.13,3.03,3.07,166.84,511.81
2016-01-29,LTCUSD,3.12,3.15,3.01,3.12,225.69,688.39
2016-01-28,LTCUSD,3.36,3.36,3.03,3.12,329.94,1053.58
2016-01-27,LTCUSD,3.13,3.36,3.13,3.36,376.5,1240.07
2016-01-26,LTCUSD,3.06,3.13,3.06,3.13,192.86,593.91
2016-01-25,LTCUSD,3.14,3.16,3.05,3.06,430.11,1329.99
2016-01-24,LTCUSD,3.11,3.21,3.04,3.14,2683.76,8299.36
2016-01-23,LTCUSD,3.03,3.15,3,3.11,549.77,1661.0
2016-01-22,LTCUSD,3.22,3.22,3.03,3.03,45.49,141.67
2016-01-21,LTCUSD,3.42,3.44,3.21,3.22,9.27,31.24
2016-01-20,LTCUSD,2.98,3.42,2.98,3.42,845.34,2656.14
2016-01-19,LTCUSD,3.07,3.1,2.98,2.98,80.59,240.52
2016-01-18,LTCUSD,3.1,3.1,2.97,3.07,8658.09,25975.56
2016-01-17,LTCUSD,3.03,3.13,3,3.1,195.81,605.48
2016-01-16,LTCUSD,3.15,3.17,2.95,3.03,1233.76,3771.3
2016-01-15,LTCUSD,3.48,3.5,3.13,3.15,1458.37,4715.28
2016-01-14,LTCUSD,3.48,3.48,3.48,3.48,11.8,41.08
2016-01-13,LTCUSD,3.61,3.61,3.41,3.49,57.74,200.51
2016-01-12,LTCUSD,3.63,3.63,3.46,3.61,251.81,899.38
2016-01-11,LTCUSD,3.53,3.63,3.53,3.63,44.64,161.96
2016-01-10,LTCUSD,3.63,3.63,3.5,3.53,32.33,114.05
2016-01-09,LTCUSD,3.54,3.65,3.53,3.63,24.39,87.02
2016-01-08,LTCUSD,3.58,3.6,3.51,3.54,116.06,411.29
2016-01-07,LTCUSD,3.44,3.58,3.44,3.58,46.56,163.36
2016-01-06,LTCUSD,3.48,3.5,3.42,3.44,15.53,53.67
2016-01-05,LTCUSD,3.43,3.48,3.43,3.48,28.98,99.93
2016-01-04,LTCUSD,3.5,3.52,3.44,3.44,178.4,618.3
2016-01-03,LTCUSD,3.5,3.5,3.45,3.5,11.04,38.59
2016-01-02,LTCUSD,3.49,3.5,3.47,3.5,2.34,8.17
2016-01-01,LTCUSD,3.48,3.49,3.48,3.49,8.0,27.87
2015-12-31,LTCUSD,3.43,3.49,3.42,3.48,28.26,96.84
2015-12-30,LTCUSD,3.5,3.52,3.43,3.43,33.64,115.76
2015-12-29,LTCUSD,3.47,3.57,3.47,3.5,81.16,285.15
2015-12-28,LTCUSD,3.51,3.51,3.47,3.47,1.3,4.53
2015-12-27,LTCUSD,3.42,3.42,3.41,3.41,3.44,11.72
2015-12-26,LTCUSD,3.66,3.68,3.42,3.42,115.44,402.61
2015-12-25,LTCUSD,3.59,3.68,3.56,3.66,3.54,12.91
2015-12-24,LTCUSD,3.58,3.68,3.58,3.59,4.14,15.16
2015-12-23,LTCUSD,3.55,3.58,3.55,3.58,23.16,82.31
2015-12-22,LTCUSD,3.46,3.55,3.42,3.45,120.45,417.58
2015-12-21,LTCUSD,3.6,3.6,3.45,3.46,147.14,513.11
2015-12-20,LTCUSD,3.74,3.74,3.5,3.6,304.69,1098.56
2015-12-19,LTCUSD,3.74,3.74,3.74,3.74,0.0,0.0
2015-12-18,LTCUSD,3.6,3.77,3.6,3.74,22.99,86.51
2015-12-17,LTCUSD,3.63,3.76,3.6,3.6,183.68,673.4
2015-12-16,LTCUSD,3.77,3.77,3.63,3.63,839.35,3078.18
2015-12-15,LTCUSD,3.52,3.77,3.42,3.77,288.49,1041.55
2015-12-14,LTCUSD,3.66,3.66,3.5,3.52,342.44,1223.3
2015-12-13,LTCUSD,3.66,3.66,3.52,3.62,47.23,166.43
2015-12-12,LTCUSD,3.77,3.8,3.5,3.66,422.17,1572.03
2015-12-11,LTCUSD,3.66,3.8,3.66,3.77,1821.52,6755.68
2015-12-10,LTCUSD,3.55,3.66,3.55,3.66,109.67,399.26
2015-12-09,LTCUSD,3.59,3.73,3.55,3.55,997.7,3671.87
2015-12-08,LTCUSD,3.6,3.66,3.5,3.59,421.32,1508.75
2015-12-07,LTCUSD,3.42,3.6,3.42,3.6,125.05,450.02
2015-12-06,LTCUSD,3.39,3.42,3.39,3.42,0.08249,0.2819
2015-12-05,LTCUSD,3.5,3.5,3.37,3.39,307.34,1048.63
2015-12-04,LTCUSD,3.37,3.5,3.35,3.5,361.55,1226.78
2015-12-03,LTCUSD,3.29,3.39,3.29,3.37,273.25,921.19
2015-12-02,LTCUSD,3.43,3.43,3.29,3.29,139.43,464.14
2015-12-01,LTCUSD,3.64,3.64,3.43,3.43,52.35,183.59
2015-11-30,LTCUSD,3.71,3.75,3.57,3.64,2137.84,8003.68
2015-11-29,LTCUSD,3.49,3.71,3.45,3.71,827.64,2977.19
2015-11-28,LTCUSD,3.42,3.49,3.42,3.49,206.14,716.8
2015-11-27,LTCUSD,3.5,3.64,3.5,3.5,3.93,14.02
2015-11-26,LTCUSD,3.19,3.71,3.19,3.48,219.91,781.02
2015-11-25,LTCUSD,3.16,3.19,2.97,3.19,51.44,160.86
2015-11-24,LTCUSD,3.13,3.16,3.08,3.16,2.25,6.99
2015-11-23,LTCUSD,3.1,3.13,3.08,3.13,1.21,3.74
2015-11-22,LTCUSD,3.13,3.13,3.1,3.1,2.12,6.63
2015-11-21,LTCUSD,3.03,3.13,3.03,3.1,1.5,4.68
2015-11-20,LTCUSD,3.08,3.13,3.03,3.03,965.98,2929.04
2015-11-19,LTCUSD,3.03,3.08,3.03,3.08,84.54,258.47
2015-11-18,LTCUSD,3.16,3.26,3.03,3.03,854.91,2705.05
2015-11-17,LTCUSD,3.05,3.16,3.05,3.16,8.79,27.39
2015-11-16,LTCUSD,3.22,3.22,3.02,3.05,159.95,485.37
2015-11-15,LTCUSD,3.27,3.27,3.03,3.22,48.77,150.18
2015-11-14,LTCUSD,3.26,3.28,3.18,3.27,7.16,23.18
2015-11-13,LTCUSD,3.14,3.29,3.1,3.26,240.25,767.58
2015-11-12,LTCUSD,2.86,3.14,2.86,3.14,38.76,121.61
2015-11-11,LTCUSD,3.01,3.04,2.86,2.86,292.61,874.93
2015-11-10,LTCUSD,3.25,3.3,2.95,3.01,1111.71,3400.42
2015-11-09,LTCUSD,3.5,3.5,3.25,3.25,37.76,122.75
2015-11-08,LTCUSD,3.55,3.55,3.3,3.5,271.52,910.36
2015-11-07,LTCUSD,3.44,3.68,3.44,3.55,1.81,6.41
2015-11-06,LTCUSD,3.95,3.95,3.37,3.57,1648.33,5951.66
2015-11-05,LTCUSD,4,4,3.55,3.95,504.63,1922.12
2015-11-04,LTCUSD,4.2,5.01,4,4,1487.46,6873.44
2015-11-03,LTCUSD,4,4.75,3.67,4.2,1216.34,5171.51
2015-11-02,LTCUSD,3.67,4,3.67,4,187.37,748.06
2015-11-01,LTCUSD,3.69,3.69,3.61,3.67,3.14,11.4
2015-10-31,LTCUSD,3.95,3.99,3.69,3.69,687.15,2586.55
2015-10-30,LTCUSD,3.8,4.2,3.01,3.95,668.39,2666.55
2015-10-29,LTCUSD,2.99,3.8,2.99,3.8,701.45,2336.83
2015-10-28,LTCUSD,3.05,3.1,2.99,2.99,85.62,260.3
2015-10-27,LTCUSD,3.13,3.15,3.05,3.05,2.75,8.54
2015-10-26,LTCUSD,3.14,3.14,3.01,3.13,5.0,15.17
2015-10-25,LTCUSD,2.96,3.15,2.96,3.14,112.58,335.83
2015-10-24,LTCUSD,3.15,3.15,3.15,3.15,0.0,0.0
2015-10-23,LTCUSD,3,3.15,3,3.15,10.51,31.61
2015-10-22,LTCUSD,3.03,3.14,3.02,3.02,20.42,61.99
2015-10-21,LTCUSD,3.12,3.12,3.03,3.1,20.47,63.33
2015-10-20,LTCUSD,3.01,3.12,3.01,3.12,17.45,52.71
2015-10-19,LTCUSD,2.93,3.03,2.92,2.96,80.9,239.51
2015-10-18,LTCUSD,3.01,3.02,2.93,2.93,197.32,589.71
2015-10-17,LTCUSD,3.07,3.17,3.01,3.01,79.18,240.03
2015-10-16,LTCUSD,3.41,3.41,3.06,3.07,18.7,57.6
2015-10-15,LTCUSD,3.16,3.16,3.07,3.08,36.34,114.48
2015-10-14,LTCUSD,3.21,3.21,3.07,3.07,23.99,76.73
2015-10-13,LTCUSD,3.11,3.11,3.07,3.07,25.0,76.78
2015-10-12,LTCUSD,3.11,3.11,3.11,3.11,11.74,36.51
2015-10-11,LTCUSD,3.1,3.2,3.1,3.2,397.28,1245.64
2015-10-10,LTCUSD,3.1,3.1,3.04,3.04,6.55,19.94
2015-10-09,LTCUSD,3.01,3.13,3.01,3.13,2.34,7.27
2015-10-08,LTCUSD,3.12,3.12,3,3.09,7.08,21.31
2015-10-07,LTCUSD,3.12,3.12,3.12,3.12,0.99,3.09
2015-10-06,LTCUSD,3.01,3.14,3.01,3.14,2.1,6.47
2015-10-05,LTCUSD,3.05,3.05,2.98,3.02,4.67,14.02
2015-10-04,LTCUSD,3.05,3.05,3.05,3.05,0.83,2.53
2015-10-03,LTCUSD,2.98,3.05,2.98,3.05,1.42,4.33
2015-10-02,LTCUSD,3.02,3.02,2.98,2.98,46.33,138.7
2015-10-01,LTCUSD,3.06,3.06,2.95,3.02,2.53,7.57
2015-09-30,LTCUSD,3,3.06,2.77,3.06,3.86,11.53
2015-09-29,LTCUSD,3.02,3.03,3,3,31.01,93.98
2015-09-28,LTCUSD,2.89,3.02,2.89,3.02,79.45,230.03
2015-09-27,LTCUSD,2.96,2.96,2.81,2.89,2.16,6.17
2015-09-26,LTCUSD,2.96,2.96,2.96,2.96,0.0,0.0
2015-09-25,LTCUSD,2.92,2.96,2.92,2.96,0.406,1.2
2015-09-24,LTCUSD,2.9,2.92,2.9,2.92,0.9,2.62
2015-09-23,LTCUSD,2.89,2.92,2.89,2.9,78.1,226.64
2015-09-22,LTCUSD,2.86,2.9,2.86,2.89,8.22,23.58
2015-09-21,LTCUSD,2.9,2.9,2.86,2.86,0.3045,0.8721
2015-09-20,LTCUSD,2.95,2.95,2.9,2.9,15.28,44.38
2015-09-19,LTCUSD,3,3,2.95,2.95,0.9,2.66
2015-09-18,LTCUSD,2.98,3,2.56,3,843.12,2172.8
2015-09-17,LTCUSD,2.73,2.98,2.73,2.98,3.03,8.75
2015-09-16,LTCUSD,2.8,2.8,2.73,2.73,178.62,499.71
2015-09-15,LTCUSD,2.87,2.87,2.8,2.8,242.85,688.2
2015-09-14,LTCUSD,2.82,2.87,2.82,2.87,0.7069,2.02
2015-09-13,LTCUSD,2.99,2.99,2.8,2.82,571.28,1606.62
2015-09-12,LTCUSD,2.99,2.99,2.95,2.99,0.4609,1.37
2015-09-11,LTCUSD,3,3,2.92,2.99,4.27,12.52
2015-09-10,LTCUSD,2.99,3,2.99,3,4.94,14.8
2015-09-09,LTCUSD,3.16,3.16,2.99,2.99,39.88,119.99
2015-09-08,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
2015-09-07,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
2015-09-06,LTCUSD,2.93,3.16,2.93,3.16,11.5,36.38
2015-09-05,LTCUSD,2.65,2.93,2.65,2.93,197.63,554.16
2015-09-04,LTCUSD,2.67,2.67,2.65,2.65,162.0,428.58
2015-09-03,LTCUSD,2.75,2.78,2.67,2.67,493.49,1332.79
2015-09-02,LTCUSD,2.82,2.82,2.75,2.75,2.04,5.6
2015-09-01,LTCUSD,3,3,2.82,2.82,16.21,45.65
2015-08-31,LTCUSD,2.87,3,2.87,3,0.1,0.3
2015-08-30,LTCUSD,2.85,2.88,2.85,2.87,15.64,44.9
2015-08-29,LTCUSD,3.01,3.01,2.84,2.85,2.99,8.49
2015-08-28,LTCUSD,3.14,3.14,2.8,3.01,156.69,448.15
2015-08-27,LTCUSD,2.98,3.15,2.97,3.14,108.24,337.81
2015-08-26,LTCUSD,3.11,3.2,2.98,2.98,633.24,1939.07
2015-08-25,LTCUSD,3,3.11,2.71,3.11,224.87,653.16
2015-08-24,LTCUSD,3.51,3.51,2.96,3,235.63,706.36
2015-08-23,LTCUSD,3.53,3.53,3.51,3.51,0.2849,1.0
2015-08-22,LTCUSD,3.68,3.68,3.53,3.53,310.46,1095.85
2015-08-21,LTCUSD,3.66,3.68,3.23,3.68,1264.94,4574.79
2015-08-20,LTCUSD,3.56,3.69,3.56,3.66,1368.8,5013.11
2015-08-19,LTCUSD,4,4,3,3.56,844.55,2997.46
2015-08-18,LTCUSD,4.06,4.06,3.8,4,289.6,1153.49
2015-08-17,LTCUSD,3.8,4.95,3.8,4.06,6.02,23.71
2015-08-16,LTCUSD,4.12,4.12,3.78,3.8,50.62,205.03
2015-08-15,LTCUSD,4,4.12,4,4.12,29.23,120.55
2015-08-14,LTCUSD,3.84,4.01,3.84,4,253.45,1013.69
2015-08-13,LTCUSD,3.9,3.97,3.84,3.84,226.91,882.03
2015-08-12,LTCUSD,3.84,4.19,3.84,3.9,154.74,608.44
2015-08-11,LTCUSD,3.84,4.08,3.84,3.84,367.25,1428.86
2015-08-10,LTCUSD,3.88,3.99,3.84,3.84,2.21,8.6
2015-08-09,LTCUSD,3.95,3.95,3.88,3.88,215.87,850.5
2015-08-08,LTCUSD,3.95,4.21,3.92,3.95,144.99,571.41
2015-08-07,LTCUSD,4,4,3.95,3.95,13.1,51.81
2015-08-06,LTCUSD,4.01,4.24,4,4,413.94,1675.52
2015-08-05,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
2015-08-04,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
2015-08-03,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
2015-08-02,LTCUSD,4.59,4.59,4.01,4.01,54.72,219.44
2015-08-01,LTCUSD,4.66,4.66,3.92,4.59,669.34,2684.42
2015-07-31,LTCUSD,4.88,4.88,4.64,4.66,196.58,916.03
2015-07-30,LTCUSD,4.88,4.88,4.88,4.88,0.0,0.0
2015-07-29,LTCUSD,5.15,5.15,4.88,4.88,3.02,15.11
2015-07-28,LTCUSD,4.7,5.15,4.7,5.15,262.57,1314.57
2015-07-27,LTCUSD,4.7,4.7,4.7,4.7,0.0,0.0
2015-07-26,LTCUSD,4.47,4.7,4.47,4.7,211.94,986.11
2015-07-25,LTCUSD,4.5,5.04,4.46,4.47,415.01,1983.37
2015-07-24,LTCUSD,3.5,4.8,3.5,4.5,185.96,812.04
2015-07-23,LTCUSD,3.89,3.89,3.5,3.5,300.0,1067.89
2015-07-22,LTCUSD,4,4,3.89,3.89,500.0,1944.92
2015-07-21,LTCUSD,3.62,4,3.62,4,82.23,321.13
2015-07-20,LTCUSD,3.62,3.62,3.62,3.62,0.0,0.0
2015-07-19,LTCUSD,3.93,4,3.6,3.62,117.52,425.88
2015-07-18,LTCUSD,3.84,4.15,3.84,3.93,12.34,50.28
2015-07-17,LTCUSD,3.33,3.94,3.33,3.84,42.53,163.52
2015-07-16,LTCUSD,4.45,4.45,3.33,3.33,208.08,737.51
2015-07-15,LTCUSD,4.57,4.57,4.45,4.45,22.47,100.0
2015-07-14,LTCUSD,4.63,4.63,4.57,4.57,7.35,33.64
2015-07-13,LTCUSD,5.42,5.42,3.91,4.63,3186.93,14059.87
2015-07-12,LTCUSD,4.6,5.6,4.6,5.42,465.87,2307.23
2015-07-11,LTCUSD,4.68,4.68,3.54,4.6,423.06,1598.82
2015-07-10,LTCUSD,7.76,8.79,4.33,4.95,1610.22,10141.88
2015-07-09,LTCUSD,6,7.94,6,7.76,601.03,4380.15
2015-07-08,LTCUSD,5.45,6,5.13,6,276.02,1569.05
2015-07-07,LTCUSD,5.55,5.55,4.8,5.45,503.5,2484.59
2015-07-06,LTCUSD,4.7,6,4.7,5.55,490.44,2674.65
2015-07-05,LTCUSD,4.07,4.7,4.07,4.7,150.09,666.63
2015-07-04,LTCUSD,4.05,4.23,4.05,4.07,449.24,1898.56
2015-07-03,LTCUSD,4.11,4.11,4.04,4.05,2.27,9.19
2015-07-02,LTCUSD,4.09,4.11,4.01,4.11,78.83,321.85
2015-07-01,LTCUSD,4.2,4.2,4.09,4.09,0.09,0.3679
2015-06-30,LTCUSD,3.8,4.39,3.8,4.2,1432.2,5976.97
2015-06-29,LTCUSD,3.1,3.8,3.1,3.8,205.15,743.72
2015-06-28,LTCUSD,3.05,3.1,3.05,3.1,93.69,287.73
2015-06-27,LTCUSD,2.87,3.05,2.87,3.05,615.21,1875.13
2015-06-26,LTCUSD,2.87,2.87,2.87,2.87,0.0,0.0
2015-06-25,LTCUSD,2.85,2.87,2.77,2.87,1073.92,2999.99
2015-06-24,LTCUSD,3,3,2.85,2.85,11.87,33.82
2015-06-23,LTCUSD,3,3,3,3,6.06,18.18
2015-06-22,LTCUSD,3.05,3.05,2.94,3,14.29,42.88
2015-06-21,LTCUSD,3.09,3.09,3.05,3.05,19.25,58.67
2015-06-20,LTCUSD,2.9,3.09,2.9,3.09,1105.75,3325.97
2015-06-19,LTCUSD,3.1,3.1,2.89,2.9,1137.01,3297.06
2015-06-18,LTCUSD,2.82,3.23,2.82,3.1,1110.11,3338.73
2015-06-17,LTCUSD,2.68,3.1,2.68,2.82,620.24,1847.56
2015-06-16,LTCUSD,1.93,2.68,1.93,2.68,124.46,325.04
2015-06-15,LTCUSD,1.93,1.93,1.93,1.93,0.0,0.0
2015-06-14,LTCUSD,1.75,2,1.75,1.93,46.0,88.83
2015-06-13,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
2015-06-12,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
2015-06-11,LTCUSD,1.65,1.75,1.65,1.75,59.75,104.51
2015-06-10,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-09,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-08,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-07,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-06,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-05,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
2015-06-04,LTCUSD,1.67,1.67,1.65,1.65,7.61,12.57
2015-06-03,LTCUSD,1.67,1.67,1.67,1.67,0.0,0.0
2015-06-02,LTCUSD,1.63,1.67,1.63,1.67,1.13,1.89
2015-06-01,LTCUSD,1.75,1.75,1.63,1.63,32.77,56.33
2015-05-31,LTCUSD,1.81,1.81,1.75,1.75,0.1373,0.2403
2015-05-30,LTCUSD,1.85,1.85,1.81,1.81,71.0,128.51
2015-05-29,LTCUSD,1.79,1.85,1.79,1.85,2.39,4.37
2015-05-28,LTCUSD,1.79,1.79,1.79,1.79,0.0,0.0
2015-05-27,LTCUSD,1.76,1.87,1.76,1.79,84.9,152.64
2015-05-26,LTCUSD,1.75,1.77,1.75,1.76,84.0,148.35
2015-05-25,LTCUSD,1.76,1.86,1.75,1.75,1.94,3.42
2015-05-24,LTCUSD,1.83,1.83,1.76,1.76,0.6837,1.2
2015-05-23,LTCUSD,1.75,1.85,1.75,1.83,81.89,147.19
2015-05-22,LTCUSD,1.44,1.9,1.44,1.75,1929.9,3629.53
2015-05-21,LTCUSD,1.44,1.44,1.44,1.44,0.0,0.0
2015-05-20,LTCUSD,1.45,1.45,1.44,1.44,0.1,0.144
2015-05-19,LTCUSD,1.47,1.47,1.45,1.45,0.8929,1.3
2015-05-18,LTCUSD,1.47,1.47,1.47,1.47,0.2976,0.4372
2015-05-17,LTCUSD,1.45,1.47,1.45,1.47,0.1234,0.1813
2015-05-16,LTCUSD,1.45,1.45,1.45,1.45,0.0,0.0
2015-05-15,LTCUSD,1.45,1.45,1.45,1.45,0.0,0.0
2015-05-14,LTCUSD,1.52,1.52,1.45,1.45,1.91,2.77
2015-05-13,LTCUSD,1.52,1.52,1.52,1.52,0.0,0.0
2015-05-12,LTCUSD,1.52,1.52,1.52,1.52,0.0,0.0
2015-05-11,LTCUSD,1.48,1.52,1.47,1.52,33.46,50.92
2015-05-10,LTCUSD,2.17,2.68,1.44,1.48,772.02,1592.01
2015-05-09,LTCUSD,1.49,2.17,1.46,2.17,259.16,391.85
2015-05-08,LTCUSD,2.8,2.8,1.46,1.49,250.03,384.54
2015-05-07,LTCUSD,1.43,3.14,1.41,2.8,1175.24,2237.17
2015-05-06,LTCUSD,1.43,1.43,1.43,1.43,0.0,0.0
2015-05-05,LTCUSD,1.46,1.47,1.43,1.43,248.42,360.46
2015-05-04,LTCUSD,1.46,1.46,1.4,1.46,300.37,426.13
2015-05-03,LTCUSD,1.44,1.5,1.38,1.46,597.59,878.63
2015-05-02,LTCUSD,1.45,1.45,1.37,1.44,208.73,297.13
2015-05-01,LTCUSD,1.5,1.5,1.3,1.45,387.29,526.02
2015-04-30,LTCUSD,4.5,4.5,1.41,1.5,411.38,675.06
2015-04-29,LTCUSD,1.41,8.5,1.32,4.5,2842.05,6282.77
2015-04-28,LTCUSD,3,3,1.26,1.41,1757.69,2353.96
2015-04-27,LTCUSD,1.25,3,1.25,3,465.85,762.28
2015-04-26,LTCUSD,1.4,4.1,1.25,1.25,504.01,722.89
2015-04-25,LTCUSD,1.42,1.42,1.4,1.4,0.6985,0.9779
2015-04-24,LTCUSD,1.4,3.1,1.4,1.42,243.25,365.9
2015-04-23,LTCUSD,1.61,1.61,1.4,1.4,35.1,51.69
2015-04-22,LTCUSD,1.38,1.61,1.38,1.61,686.3,982.7
2015-04-21,LTCUSD,1.36,1.46,1.36,1.38,1329.8,1875.44
2015-04-20,LTCUSD,1.36,1.36,1.36,1.36,0.0,0.0
2015-04-19,LTCUSD,1.48,1.48,1.36,1.36,201.48,277.48
2015-04-18,LTCUSD,1.48,1.48,1.48,1.48,0.0,0.0
2015-04-17,LTCUSD,1.31,1.48,1.31,1.48,10.0,14.8
2015-04-16,LTCUSD,1.28,1.44,1.28,1.31,132.34,183.35
2015-04-15,LTCUSD,1.65,1.65,1.28,1.28,0.5152,0.6804
2015-04-14,LTCUSD,1.76,1.76,0.44,1.65,10.91,13.73
2015-04-13,LTCUSD,1.32,1.76,1.32,1.76,104.93,140.13
2015-04-12,LTCUSD,1.45,1.45,1.32,1.32,6.64,8.76
2015-04-11,LTCUSD,1.5,1.5,1.45,1.45,10.65,15.7
2015-04-10,LTCUSD,1.77,1.77,1.5,1.5,2.0,3.01
2015-04-09,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-08,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-07,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-06,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-05,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-04,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
