date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-08-11,1348,20414,834883507.4641454256206956824,0.012092118806408,0.0001009562849425013670236360278,0.011,0.00009183825863330217,2209.338935,18.44562186555948834554445,182.07246009,1133.4705605046693,0.00003075999999999994,0.00834893260302747,,-3.0219381302875084,99998831846.049633,182709,21077,549225466.584865,4585446.404383353688420681242,26173.6315217946,218.5218855519384306672474977,800,6.679146082421976,551661631.584865,4605785.781778208104873231242,0.050249328097642564,0.02477581448751174,0.03505346001005446
2015-08-12,1307,20086,804850401.0544781349482716021,0.0121364022499945,0.00009768102539501987799675115248,0.011,0.00008853458028269503,2198.582086,17.69550383646019170538478,2230.77445678,1128.7620513983693,0.000030015969608416174,0.00804859820751773,,-5.004478898643894,99998829647.467547,181156,20757,44826956.550151,360794.1621380205043939666772,2177.63999856198,17.52694938904486436282535391,700,5.634018745262411,45201273.450151,363806.8884684040977826036772,0.05022393054829546,0.02548272512610214,0.03523883422391264
2015-08-13,1180,19997,807519287.1475178183719870838,0.0122758737895284,0.00009913121048039338548471057842,0.011,0.00008882816278336946,1795.027369,14.49536212128503624897734,1368.14479728,1137.312309284699,0.000030508284628872046,0.00807528752576086,,-3.1505221509602728,99998827852.440178,146224,19038,73090822.002982,590229.4031682879402287388845,3912.79619723616,31.5969543223856924415331047,900,7.267758773184774,74491814.002982,601542.8163895786990018588845,0.05021236064064737,0.02535255101504482,0.035241653784911536
2015-08-14,1207,20250,828202132.5800346893720253786,0.0118560185701378,0.00009819295263123176979160252762,0.011,0.00009110330525831788,3083.69115,25.539496014620300949342,1218.86040247,1156.0752996833794,0.00003109417650496791,0.00828211865984708,,-1.638615481145682,99998824768.749028,260095,24465,82042885.769413,679488.915138557866454721364,3379.29890739477,27.98775453813507421448939177,680,5.6318406886960144,82674547.769413,684720.414775474192701681364,0.04981633797032599,0.025736344894288384,0.03387796970751452
2015-08-15,1306,20628,800158665.0075474983363430112,0.0123131684936018,0.00009852604512611624267604648251,0.011,0.00008801848987532645,2617.287095,20.94269615200727968156025,2203.00473082,1125.7755372599322,0.00003054813137487148,0.00800168089775695,42.92250559227985,-0.012527882683372113,99998822151.461933,212560,21197,45392014.25777,363212.4133971093280121090015,2151.57617859933,17.21622600836715466638977284,500,4.000840448878475,45606960.25777,364932.3426993585933868090015,0.04986368232214302,0.024788095163551044,0.033265715095927836
2015-08-16,1055,20265,800895871.6516542005002377465,0.0121970343281847,0.00009768669776668855056967458395,0.011,0.00008809958605679363,2832.505085,22.68568413566027779732805,1595.59200727,1185.5602703158625,0.00003093124780829919,0.00800905327789033,43.46315419607501,-1.4064267725185562,99998819318.956848,232229,20871,62671922.937119,501942.7698312230850375681593,3016.12969848685,24.15634344820847868836124716,1100,8.809958605679363,62949642.937119,504167.0441075587874851681593,0.04983865092818199,0.02462785591075522,0.03263557776186907
2015-08-17,1339,20073,810065736.3014545348544448045,0.012131369625027,0.00009827323128380534231545973745,0.011,0.00008910828517595785,2354.626056,19.0742445527989907607036,1204.70411703,1269.45276382357,0.00003139712448860315,0.00810075319781435,-3.537504729023546,0.6369641206531498,99998816964.330792,194094,20889,83006952.122377,672418.83284616812945012671,4371.16463796146,35.40972591913930258071153495,700,5.670527238470045,91309258.122377,739673.76472490139434122671,0.049839013159132764,0.02466396052018273,0.032072850881884045
2015-08-18,1403,20305,707562275.7606179937628679389,0.0118786157154009,0.00008404960020856882303898368612,0.011,0.00007783277314843701,2602.11768,18.4118213720888370988488,1174.13276927,1122.4346247565702,0.00003247436937463477,0.00707570664985791,51.038003249843456,-12.573178264362085,99998814362.213112,219059,20531,85168233.933882,602625.4392026229733556347066,4175.32555325517,29.54337878248926350801847289,700,4.952994654900537,85723608.933882,606555.1097832878101218847066,0.05080594475240365,0.034896094394590516,0.03337768449009225
2015-08-19,1445,20261,753599800.3539627000720089854,0.01174555220397,0.0000885155103550151755018631856,0.011,0.00008289696363326928,3301.216648,24.87825785589082852754304,1350.39842371,1188.9005842948534,0.0000331667352425482,0.00753608760302448,56.081130641998335,-5.4621975339220015,99998811060.996464,281061,22360,74051338.70487,558057.3756011376594981052176,3319.65038930546,25.01717614522026592774257766,580,4.3709308097541984,74227382.70487,559384.0586071245010552252176,0.05101575930139314,0.03693175299816373,0.03425917089772715
2015-08-20,1339,20542,783460322.0216026146036838363,0.0117318825122289,0.00009191574006738143417358912019,0.011,0.00008618166263490014,2976.413789,23.31929900231480448491186,1298.13125225,1229.1984213382007,0.00003326497720631207,0.00783469660317274,55.541280901668244,1.1438477784975298,99998808084.582675,253703,21085,77032894.71796,603529.3585793645173234604104,3694.81919459142,28.94778739320283731461998189,900,7.051226942855466,77905262.71796,610364.0971856811141717804104,0.05109539137853368,0.03729783632993758,0.03386215086606282
2015-08-21,1354,20374,778140143.3137258341536985115,0.0119466584984423,0.00009296285628400602477096266447,0.011,0.00008559643847335218,2887.614879,22.46995902955089090682602,1015.04510746,1207.2649658260148,0.00003342557454903815,0.00778149440666838,25.250634603693396,1.1815704255923911,99998805196.967796,241709,21830,98516612.179746,766606.4666406114987495746315,6821.43528079459,53.08096048295345223304102806,800,6.225195525334704,148911932.179746,1158757.367342874642731174631,0.05108081458914012,0.03729529010698273,0.03338811679385731
2015-08-22,889,20141,763159738.7577367674815615183,0.0124178806723636,0.00009476940030461438754757755196,0.011,0.0000839485763195321,2425.348692,18.5095063428944866170012,1796.68861769,1177.6253043927072,0.000033089299824664006,0.0076316887563211,22.71937871991374,0.12029685785353669,99998802771.619104,195311,19190,55657280.725852,424759.0435228917797611830772,2913.98612432788,22.23863514110878079783896227,900,6.86851988068899,55919393.725852,426759.4083578773722454830772,0.05105218448574181,0.037435247494595446,0.03341729302905065
2015-08-23,970,20074,740477857.9137268532535724529,0.012401798996991,0.00009183367734227988445735239735,0.011,0.00008145354162006435,2534.741688,18.7694261436018331988748,3374.91448469,1146.4619046057542,0.000032381894783831834,0.00740486742000585,27.31077382158859,-4.388196384835957,99998800236.877416,204385,19384,29630024.905931,219406.4060798903623137196964,1541.19035833321,11.41231027244872819661444928,800,5.92389393600468,29874433.905931,221216.2223211465721063696964,0.051027550192140114,0.03770613795024406,0.03327004963877918
2015-08-24,1444,20143,714467036.7755520069730992231,0.0117844427230564,0.00008419697221912912201692638086,0.011,0.00007859232007622765,3956.167051,28.26584974065614884592365,1318.68262534,1101.6332330589096,0.00003370869023962604,0.00714475637056615,26.119665635531696,-10.235570437119854,99998796280.710365,335711,25170,75832345.372038,541803.6326918410027144393137,3044.98292300509,21.7556611374057534017826317,700,5.001329459396305,76642220.172038,547589.9908285019893324593137,0.051075984279596455,0.037801675390012265,0.033376305525106766
2015-08-25,1607,20210,720117676.6439448527053522632,0.0117382702448264,0.00008453038002562461403129703786,0.011,0.00007921390127235244,4201.925123,30.25917107701267117694092,922.54429798,1101.8547430282385,0.0000323426937463471,0.00720126375203204,49.841473577367054,-13.410634239129934,99998792078.785242,357968,27495,108394569.559101,780577.884683069615015625596,4314.1300439753,31.06718830723171859993456861,700,5.040884626422428,118617005.559101,854192.342507337013865065596,0.05108286630006442,0.036800172435355535,0.03304734174675669
2015-08-26,1456,20463,731710849.3103084507457050649,0.0118320618384157,0.00008657752829519316717595841016,0.011,0.00008048916784351795,2700.549794,19.7604550580948931007093,1254.37195254,1122.8248563784587,0.00003236026826417301,0.00731719707668345,27.318872086271302,-14.576566022231615,99998789378.235448,228240,22271,79720205.140086,583328.4520036422237915277767,3588.45360065044,26.25742219649359987947798322,800,5.85375766134676,79918450.140086,584779.0497381093343367777767,0.051093888577591805,0.03644564562246001,0.03314552217738614
2015-08-27,18968,20368,742273358.5227705173805482008,0.0120201037385186,0.00008922310986882952101738426799,0.011,0.00008165105975017838,2237.782713,16.61066636427993431184954,1478.45557029,1158.2843905149728,0.00003299914494447699,0.00742282361365258,63.69220480936849,-12.110887815585135,99998787140.452735,186170,21289,67637329.893187,502059.9694955580001663269725,3189.20235300799,23.67288653462407942119382411,800,5.938258890922064,67894928.893187,503972.0814356112911217469725,0.050960464386696915,0.03657684312839256,0.033140122104983114
2015-08-28,1318,20261,752536782.6575843939452222208,0.0119936756034736,0.0000902579183793345453417050288,0.011,0.000082780053004363,3510.81271,26.42047838383557325943,985.4836058,1166.593879045591,0.00003241346067216855,0.007525459364033,68.65117832269641,-10.583177965812283,99998783629.640025,292722,24116,101471788.106406,763621.817990525430093295398,4221.403056328,31.767997159601073356250824,990,7.45020477039267,101803356.106406,766117.019500939123837295398,0.05065418672019331,0.036724901401874684,0.03324906293836021
2015-08-29,1065,20115,774908055.0552424274714715148,0.0122829473182312,0.00009518270884704805760238834839,0.011,0.00008524092550356251,3052.680897,23.65575862975685270203377,2063.71701026,1196.8990446048083,0.000033717544126241964,0.00774917504577841,51.995440979091214,-8.27429934392134,99998780576.959128,248530,22875,48455665.229093,375491.4318198800579551632821,2127.58750728275,16.48704801914537745051771543,700,5.424422532044887,48668564.229093,377141.2234379512356657532821,0.0506808557976124,0.037197057160958176,0.032072890016685965
2015-08-30,1211,20307,784319202.725688742483074678,0.0123563284620766,0.00009691424163595880897622968199,0.011,0.00008627616700765381,3055.732385,23.96698887081420818960335,1686.35282879,1218.9404401828874,0.00003424723845704271,0.00784328790978671,49.83175904383814,-4.714954844663127,99998777521.226743,247301,23265,59298846.489146,465097.9257326169170571900497,2643.40500705549,20.73298653250797756217103454,900,7.058959118808039,61498817.489146,482352.9316787982952426000497,0.04568573303442338,0.03703013897497277,0.03197985755390659
2015-08-31,1483,19971,768776879.56475304725148583,0.0122387460667075,0.0000940898035160895302776809319,0.011,0.00008456649341654492,3378.395703,25.97264345238483153040716,758.61206093,1188.6062949654693,0.00003332559205143192,0.00768786303786772,62.28490703734926,-5.50483218841651,99998774142.83104,276041,26098,131818065.244986,1013399.231520163390556861252,5210.20720265867,40.05535937295175821447177113,800,6.150290430294176,135975987.574986,1045364.768915295219131048852,0.0437819627198499,0.037139309865208484,0.03200873348827888
2015-09-01,1344,20337,782372533.8669227755704466326,0.0118990189652015,0.0000930958009135632486953574284,0.011,0.00008606203696657897,3768.871469,29.48697778976025332440063,1606.86835799,1207.4906001119707,0.00003432169491525425,0.00782382154241627,76.54988812718624,-4.866005893053993,99998770373.959571,316738,23308,62232086.329049,486892.7376507226171497512272,2677.90189330054,20.95142652128208055335689579,600,4.694292925449762,62416537.329049,488335.8493580428405675212272,0.04340508226111316,0.03723887088649969,0.03201670337994311
2015-09-02,1328,20300,767274652.7659924782913878944,0.0120288739440087,0.00009229563854036203956798366684,0.011,0.0000844012522427052,3102.643543,23.8060909356312325120476,1213.95979537,1179.8568026079993,0.00003343254120397422,0.0076728411129732,72.42661987907023,-5.881573415258358,99998767271.316028,257933,21933,82374035.493542,632042.8861763626794410190744,3868.14095169571,29.67963092494612457621978497,900,6.90555700167588,84839935.493542,650963.3450768432933210190744,0.043157653550728516,0.037360694929933415,0.031767330101532223
2015-09-03,1325,20074,754655354.0035377514440239276,0.0117864264605357,0.00008894799805365021779365151397,0.011,0.00008301311528699618,3638.128042,27.45566750721815276407996,2182.72282812,1162.5014242775765,0.00003322945926232482,0.00754664684427238,69.35237886491481,-8.655835895218516,99998763633.187986,308671,21510,45813770.921789,345740.3497511366826075928878,2137.88341003203,16.13385108974049382163784433,500,3.77332342213619,45985872.149789,347039.1369403182839720755278,0.04315500653958573,0.03733596328638082,0.030478736448557486
2015-09-04,1346,19944,763870547.9267620134749738373,0.0119161518725547,0.0000910251036393169050042949375,0.011,0.00008402680250648926,3992.828421,30.50041865215130493265986,1611.96498447,1169.9300291483162,0.00003304299999999998,0.00763880022786266,56.199857751736424,-6.819974689082353,99998759640.359565,335077,24344,62035317.518563,473875.3975963315081243645576,2576.64383497219,19.68246751370648308136423943,600,4.583280136717596,62725817.518563,479149.9891536706748543645576,0.043144694438108595,0.037425430737575954,0.030256550112396415
2015-09-05,1072,20225,751573794.987317559266120385,0.0124357666518437,0.00009346512606262904663666757661,0.011,0.00008267414591093933,3635.472023,27.32359495314907126048769,861.58495254,1138.6349470337263,0.000031859837521917013,0.00751583144644903,50.65919188583107,-4.4008875644795085,99998756004.887542,292340,24890,116063721.528212,872315.3680536390186323650344,4690.80841816842,35.25532541853804246414548563,600,4.509498867869418,116754221.528212,877505.0496674120738473650344,0.043151340360147325,0.036779500658408015,0.03030153504525002
2015-09-06,1083,19835,781234895.9986898135265424088,0.0127391263078232,0.00009952374119779030258297965125,0.011,0.00008593691017125654,2979.4396,23.276712115080410639544,1964.9024757,1184.8643553748777,0.000032442976924830364,0.00781244637920514,55.91373061019197,-3.61823073267743,99998753025.447942,233881,19265,50892476.477647,397594.7435865760622148375056,2758.74785765103,21.55256971164572630463890229,800,6.249957103364112,53147277.477647,415210.2554948541910919775056,0.04321969512648649,0.037053631145683864,0.03043477247036173
