Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
2017-08-04,XRPBTC,6.248e-05,6.369e-05,5.96e-05,6.076e-05,42202806.73,2598.99
2017-08-03,XRPBTC,6.377e-05,6.414e-05,6.051e-05,6.248e-05,33117082.34,2085.32
2017-08-02,XRPBTC,6.524e-05,6.608e-05,6.212e-05,6.377e-05,41020991.07,2636.79
2017-08-01,XRPBTC,5.747e-05,6.775e-05,5.59e-05,6.524e-05,82292084.72,5121.97
2017-07-31,XRPBTC,5.939e-05,6.274e-05,5.59e-05,5.747e-05,54176597.63,3165.09
2017-07-30,XRPBTC,6.249e-05,6.276e-05,5.82e-05,5.939e-05,34678515.31,2109.05
2017-07-29,XRPBTC,5.858e-05,6.28e-05,5.541e-05,6.249e-05,48698797.84,2869.88
2017-07-28,XRPBTC,6.469e-05,6.515e-05,5.469e-05,5.858e-05,100899602.1,6012.54
2017-07-27,XRPBTC,6.869e-05,6.87e-05,6.4e-05,6.469e-05,33894109.57,2260.37
2017-07-26,XRPBTC,6.793e-05,6.939e-05,6.01e-05,6.869e-05,42152158.73,2835.8
2017-07-25,XRPBTC,6.94e-05,7.011e-05,6.483e-05,6.793e-05,54684565.47,3709.15
2017-07-24,XRPBTC,7.163e-05,7.204e-05,6.8e-05,6.94e-05,40891207.15,2865.56
2017-07-23,XRPBTC,6.955e-05,7.447e-05,6.892e-05,7.163e-05,65049382.44,4636.96
2017-07-22,XRPBTC,6.856e-05,7.177e-05,6.5e-05,6.955e-05,74144195.89,5081.9
2017-07-21,XRPBTC,6.672e-05,7.113e-05,6.587e-05,6.856e-05,53180619.19,3660.61
2017-07-20,XRPBTC,7.219e-05,7.489e-05,6.581e-05,6.672e-05,73495556.23,5155.13
2017-07-19,XRPBTC,7.726e-05,7.88e-05,7.009e-05,7.219e-05,64159433.67,4808.62
2017-07-18,XRPBTC,7.796e-05,7.94e-05,7.37e-05,7.726e-05,88876398.8,6830.57
2017-07-17,XRPBTC,7.69e-05,8.026e-05,7.319e-05,7.796e-05,99958346.18,7686.47
2017-07-16,XRPBTC,8.695e-05,8.757e-05,6.905e-05,7.69e-05,173607800.48,13200.11
2017-07-15,XRPBTC,8.3e-05,8.77e-05,8.058e-05,8.695e-05,72993684.63,6208.02
2017-07-14,XRPBTC,8.162e-05,8.34e-05,7.721e-05,8.3e-05,63765660.02,5106.73
2017-07-13,XRPBTC,8.261e-05,9.129e-05,7.789e-05,8.162e-05,114438837.43,9543.94
2017-07-12,XRPBTC,7.614e-05,8.35e-05,7.324e-05,8.261e-05,97142302.81,7627.12
2017-07-11,XRPBTC,7.85e-05,8.423e-05,6.0e-05,7.614e-05,268702447.74,19865.75
2017-07-10,XRPBTC,9.03e-05,9.03e-05,7.302e-05,7.85e-05,111377032.86,9251.18
2017-07-09,XRPBTC,9.035e-05,9.558e-05,8.852e-05,9.03e-05,47416273.03,4365.01
2017-07-08,XRPBTC,9.243e-05,9.264e-05,8.424e-05,9.035e-05,80801889.44,7184.12
2017-07-07,XRPBTC,9.62e-05,9.701e-05,9.104e-05,9.243e-05,57367039.98,5399.42
2017-07-06,XRPBTC,9.59e-05,9.736e-05,9.509e-05,9.62e-05,31669060.46,3045.86
2017-07-05,XRPBTC,9.553e-05,0.0001011,9.5e-05,9.59e-05,57558397.77,5601.79
2017-07-04,XRPBTC,9.906e-05,9.917e-05,9.5e-05,9.553e-05,43858391.44,4264.52
2017-07-03,XRPBTC,0.0001009,0.000101,9.8e-05,9.906e-05,40859270.98,4055.43
2017-07-02,XRPBTC,9.883e-05,0.0001014,9.79e-05,0.0001009,38875110.23,3882.01
2017-07-01,XRPBTC,0.0001008,0.0001012,9.7e-05,9.883e-05,37116555.39,3693.44
2017-06-30,XRPBTC,0.0001009,0.0001026,9.88e-05,0.0001008,52452250.4,5290.07
2017-06-29,XRPBTC,0.0001047,0.0001054,9.866e-05,0.0001009,59559907.66,6067.45
2017-06-28,XRPBTC,0.0001026,0.0001051,0.0001006,0.0001047,58180092.3,5987.19
2017-06-27,XRPBTC,0.000102,0.000104,9.75e-05,0.0001026,72712575.76,7330.85
2017-06-26,XRPBTC,0.0001026,0.0001085,9.206e-05,0.000102,154536626.67,15584.55
2017-06-25,XRPBTC,0.000108,0.0001093,0.000101,0.0001026,63737631.26,6723.17
2017-06-24,XRPBTC,0.0001088,0.0001119,0.000104,0.000108,127440189.89,13800.68
2017-06-23,XRPBTC,0.0001032,0.0001095,0.0001015,0.0001088,81911450.09,8649.46
2017-06-22,XRPBTC,0.0001025,0.0001062,9.845e-05,0.0001032,89720047.74,9146.42
2017-06-21,XRPBTC,0.0001122,0.0001144,9.711e-05,0.0001025,158128583.92,16780.29
2017-06-20,XRPBTC,0.0001081,0.0001232,0.0001047,0.0001122,405155063.95,46650.73
2017-06-19,XRPBTC,0.0001056,0.0001098,0.0001009,0.0001081,122759649.91,12815.03
2017-06-18,XRPBTC,9.834e-05,0.0001088,9.779e-05,0.0001056,170823637.53,17779.66
2017-06-17,XRPBTC,0.0001009,0.0001011,9.751e-05,9.834e-05,85557130.33,8464.64
2017-06-16,XRPBTC,0.0001012,0.0001036,9.97e-05,0.0001009,78185421.99,7927.16
2017-06-15,XRPBTC,0.0001063,0.0001086,9.836e-05,0.0001012,167825659.87,17332.83
2017-06-14,XRPBTC,9.686e-05,0.000115,9.423e-05,0.0001063,338044445.92,35456.48
2017-06-13,XRPBTC,9.259e-05,0.0001025,9.14e-05,9.686e-05,151738813.5,14551.38
2017-06-12,XRPBTC,9.141e-05,9.533e-05,8.89e-05,9.259e-05,157135355.2,14529.48
2017-06-11,XRPBTC,8.926e-05,9.589e-05,8.788e-05,9.141e-05,113941818.29,10455.39
2017-06-10,XRPBTC,9.98e-05,0.0001007,8.776e-05,8.926e-05,172333976.86,16268.06
2017-06-09,XRPBTC,0.0001018,0.000106,9.82e-05,9.98e-05,119686307.86,12240.35
2017-06-08,XRPBTC,0.0001019,0.0001073,0.0001,0.0001018,131659616.59,13685.38
2017-06-07,XRPBTC,9.873e-05,0.0001075,9.7e-05,0.0001019,214220637.11,21785.9
2017-06-06,XRPBTC,0.0001075,0.0001075,9.698e-05,9.873e-05,168879015.55,17049.36
2017-06-05,XRPBTC,0.0001133,0.0001133,0.0001069,0.0001075,65217187.85,7203.96
2017-06-04,XRPBTC,0.0001075,0.0001075,0.0001075,0.0001075,0.0,0.0
2017-06-03,XRPBTC,0.0001174,0.000125,0.0001053,0.0001075,214176861.03,24613.49
2017-06-02,XRPBTC,0.0001387,0.0001404,0.0001155,0.0001174,343383403.18,43439.96
2017-06-01,XRPBTC,0.0001074,0.0001435,0.0001065,0.0001387,784508690.5,98900.89
2017-05-31,XRPBTC,9.25e-05,0.000112,8.775e-05,0.0001074,351564204.93,35363.51
2017-05-30,XRPBTC,0.0001016,0.000105,9.209e-05,9.25e-05,207518920.29,20342.85
2017-05-29,XRPBTC,0.0001049,0.0001085,9.95e-05,0.0001016,166909673.94,17312.47
2017-05-28,XRPBTC,0.0001029,0.0001127,9.68e-05,0.0001049,238355211.47,24768.49
2017-05-27,XRPBTC,0.000121,0.000124,8.01e-05,0.0001029,549311835.59,55344.61
2017-05-26,XRPBTC,0.0001052,0.0001354,0.000105,0.000121,484578207.89,59264.74
2017-05-25,XRPBTC,0.0001198,0.00012,9.01e-05,0.0001052,573699004.23,60394.59
2017-05-24,XRPBTC,0.000143,0.0001465,0.0001155,0.0001198,302359130.2,40048.61
2017-05-23,XRPBTC,0.0001415,0.00016,0.0001298,0.000143,263357339.73,38607.6
2017-05-22,XRPBTC,0.0001605,0.000164,0.000106,0.0001415,391582727.49,55063.97
2017-05-21,XRPBTC,0.0001689,0.0001775,0.000156,0.0001605,188941333.44,31353.53
2017-05-20,XRPBTC,0.0001636,0.00019,0.000146,0.0001689,344627800.14,58465.83
2017-05-19,XRPBTC,0.0001895,0.0001896,0.0001402,0.0001636,392103822.74,67012.77
2017-05-18,XRPBTC,0.0002085,0.0002195,0.0001761,0.0001895,285832053.89,55119.38
2017-05-17,XRPBTC,0.0001984,0.0002435,0.000171,0.0002085,466596311.07,100002.02
2017-05-16,XRPBTC,0.0001545,0.0001989,0.000152,0.0001984,728158983.23,128362.84
2017-05-15,XRPBTC,0.0001215,0.000155,0.0001213,0.0001545,541614851.08,75251.05
2017-05-14,XRPBTC,0.00012,0.000125,0.0001165,0.0001215,191134463.5,23077.59
2017-05-13,XRPBTC,0.0001218,0.000131,0.0001026,0.00012,291319286.24,35733.42
2017-05-12,XRPBTC,9.999e-05,0.000124,9.86e-05,0.0001218,417749380.04,46422.38
2017-05-11,XRPBTC,0.000105,0.00012,8.974e-05,9.999e-05,387257203.18,38162.91
2017-05-10,XRPBTC,9.11e-05,0.0001179,8.7e-05,0.000105,522089454.13,54490.55
2017-05-09,XRPBTC,0.0001158,0.0001293,7.4e-05,9.11e-05,846928096.98,81907.17
2017-05-08,XRPBTC,8.928e-05,0.0001481,8.012e-05,0.0001158,1304373867.87,150789.96
2017-05-07,XRPBTC,6.45e-05,9.666e-05,6.233e-05,8.928e-05,1398391823.47,113079.82
2017-05-06,XRPBTC,6.045e-05,6.85e-05,6.0e-05,6.45e-05,622520456.5,39850.13
2017-05-05,XRPBTC,5.193e-05,6.849e-05,5.011e-05,6.045e-05,1446690594.96,86664.5
2017-05-04,XRPBTC,4.096e-05,5.44e-05,3.925e-05,5.193e-05,1507932031.29,71526.91
2017-05-03,XRPBTC,3.715e-05,4.15e-05,3.539e-05,4.096e-05,512669544.41,19788.68
2017-05-02,XRPBTC,3.89e-05,3.957e-05,3.406e-05,3.715e-05,467192677.79,17360.12
2017-05-01,XRPBTC,3.833e-05,4.268e-05,3.35e-05,3.89e-05,815329208.29,31879.7
2017-04-30,XRPBTC,3.98e-05,4.15e-05,3.751e-05,3.833e-05,611784007.73,23993.92
2017-04-29,XRPBTC,3.38e-05,4.5e-05,3.372e-05,3.98e-05,1703333170.81,67273.35
2017-04-28,XRPBTC,2.644e-05,3.484e-05,2.63e-05,3.38e-05,1424326685.54,44774.73
2017-04-27,XRPBTC,2.559e-05,2.706e-05,2.459e-05,2.644e-05,317939429.9,8141.34
2017-04-26,XRPBTC,2.551e-05,2.642e-05,2.476e-05,2.559e-05,234055412.14,5989.3
2017-04-25,XRPBTC,2.514e-05,2.732e-05,2.496e-05,2.551e-05,275320321.93,7192.21
2017-04-24,XRPBTC,2.575e-05,2.575e-05,2.45e-05,2.514e-05,133649923.61,3366.29
2017-04-23,XRPBTC,2.566e-05,2.597e-05,2.501e-05,2.575e-05,107077296.47,2731.86
2017-04-22,XRPBTC,2.685e-05,2.716e-05,2.515e-05,2.566e-05,192165424.84,5042.8
2017-04-21,XRPBTC,2.439e-05,2.81e-05,2.35e-05,2.685e-05,627351312.84,16285.0
2017-04-20,XRPBTC,2.465e-05,2.529e-05,2.2e-05,2.439e-05,613839877.87,14533.47
2017-04-19,XRPBTC,2.721e-05,2.765e-05,2.353e-05,2.465e-05,273292614.9,7160.39
2017-04-18,XRPBTC,2.812e-05,2.829e-05,2.65e-05,2.721e-05,170125119.27,4683.37
2017-04-17,XRPBTC,2.811e-05,2.901e-05,2.766e-05,2.812e-05,146808817.88,4151.17
2017-04-16,XRPBTC,2.885e-05,2.891e-05,2.772e-05,2.811e-05,118065684.38,3341.16
2017-04-15,XRPBTC,2.88e-05,2.925e-05,2.802e-05,2.885e-05,94022217.3,2689.29
2017-04-14,XRPBTC,2.936e-05,2.994e-05,2.75e-05,2.88e-05,176412864.2,5079.96
2017-04-13,XRPBTC,2.856e-05,3.085e-05,2.732e-05,2.936e-05,325981734.22,9574.65
2017-04-12,XRPBTC,2.716e-05,2.955e-05,2.679e-05,2.856e-05,256490608.69,7190.75
2017-04-11,XRPBTC,2.829e-05,2.9e-05,2.599e-05,2.716e-05,230180420.84,6386.75
2017-04-10,XRPBTC,2.86e-05,2.975e-05,2.73e-05,2.829e-05,238327348.49,6789.92
2017-04-09,XRPBTC,3.045e-05,3.045e-05,2.66e-05,2.86e-05,338573995.72,9649.23
2017-04-08,XRPBTC,3.099e-05,3.13e-05,2.948e-05,3.045e-05,278849069.87,8484.36
2017-04-07,XRPBTC,2.75e-05,3.25e-05,2.58e-05,3.099e-05,697428719.51,20600.21
2017-04-06,XRPBTC,3.145e-05,3.298e-05,2.45e-05,2.75e-05,989756099.58,27605.7
2017-04-05,XRPBTC,3.306e-05,3.619e-05,2.996e-05,3.145e-05,753670405.05,25074.25
2017-04-04,XRPBTC,2.83e-05,3.734e-05,2.342e-05,3.306e-05,1572571877.59,48343.91
2017-04-03,XRPBTC,5.707e-05,5.71e-05,2.2e-05,2.83e-05,2784959807.88,102022.32
2017-04-02,XRPBTC,2.028e-05,7.075e-05,2.001e-05,5.707e-05,3731664627.36,140698.06
2017-04-01,XRPBTC,2.017e-05,2.163e-05,1.8e-05,2.028e-05,958613008.9,19347.44
2017-03-31,XRPBTC,1.315e-05,2.5e-05,1.288e-05,2.017e-05,2534403132.78,46636.62
2017-03-30,XRPBTC,9.84e-06,1.471e-05,9.7e-06,1.315e-05,946247046.01,11179.26
2017-03-29,XRPBTC,9.12e-06,9.85e-06,9.06e-06,9.84e-06,181535702.49,1717.25
2017-03-28,XRPBTC,9.16e-06,9.39e-06,8.72e-06,9.12e-06,176320039.8,1591.91
2017-03-27,XRPBTC,9.91e-06,1.033e-05,8.57e-06,9.16e-06,374886245.06,3557.54
2017-03-26,XRPBTC,9.16e-06,1.06e-05,9.09e-06,9.91e-06,398242737.46,3830.8
2017-03-25,XRPBTC,1.139e-05,1.164e-05,9.02e-06,9.16e-06,708370790.97,7404.64
2017-03-24,XRPBTC,1.103e-05,1.179e-05,8.96e-06,1.139e-05,1538628577.1,15582.19
2017-03-23,XRPBTC,6.95e-06,1.129e-05,6.89e-06,1.103e-05,746747498.4,6301.5
2017-03-22,XRPBTC,6.12e-06,7.44e-06,6.1e-06,6.95e-06,345772344.12,2392.07
2017-03-21,XRPBTC,6.62e-06,6.68e-06,6.03e-06,6.12e-06,223434595.03,1411.11
2017-03-20,XRPBTC,6.63e-06,6.94e-06,6.1e-06,6.62e-06,273467949.36,1799.54
2017-03-19,XRPBTC,6.94e-06,7.38e-06,6.01e-06,6.63e-06,322324993.02,2162.69
2017-03-18,XRPBTC,5.55e-06,8.98e-06,5.5e-06,6.94e-06,539006399.3,3628.8
2017-03-17,XRPBTC,5.43e-06,5.57e-06,5.06e-06,5.55e-06,241407626.65,1286.92
2017-03-16,XRPBTC,4.96e-06,5.45e-06,4.64e-06,5.43e-06,280410094.48,1430.61
2017-03-15,XRPBTC,5.15e-06,5.16e-06,4.94e-06,4.96e-06,76960021.78,387.42
2017-03-14,XRPBTC,5.15e-06,5.24e-06,4.96e-06,5.15e-06,77315781.38,394.49
2017-03-13,XRPBTC,5.11e-06,5.24e-06,4.89e-06,5.15e-06,200901674.05,1023.6
2017-03-12,XRPBTC,5.29e-06,5.29e-06,4.95e-06,5.11e-06,135721455.71,698.32
2017-03-11,XRPBTC,5.51e-06,5.59e-06,5.08e-06,5.29e-06,164024387.83,867.51
2017-03-10,XRPBTC,5.43e-06,5.76e-06,4.66e-06,5.51e-06,284358569.21,1473.05
2017-03-09,XRPBTC,5.59e-06,5.75e-06,5.08e-06,5.43e-06,136510134.93,747.01
2017-03-08,XRPBTC,5.45e-06,5.81e-06,5.32e-06,5.59e-06,276220506.02,1529.31
2017-03-07,XRPBTC,4.72e-06,5.63e-06,4.71e-06,5.45e-06,185636810.77,960.11
2017-03-06,XRPBTC,4.74e-06,4.9e-06,4.65e-06,4.72e-06,70019176.79,333.82
2017-03-05,XRPBTC,4.94e-06,5.02e-06,4.6e-06,4.74e-06,74064759.62,357.6
2017-03-04,XRPBTC,5.04e-06,5.25e-06,4.89e-06,4.94e-06,108393587.01,546.15
2017-03-03,XRPBTC,4.84e-06,5.14e-06,4.58e-06,5.04e-06,182272245.88,893.94
2017-03-02,XRPBTC,4.35e-06,5.19e-06,4.33e-06,4.84e-06,298367708.2,1417.58
2017-03-01,XRPBTC,4.64e-06,4.72e-06,4.27e-06,4.35e-06,124907225.19,561.84
2017-02-28,XRPBTC,4.67e-06,4.79e-06,4.44e-06,4.64e-06,105319812.42,484.45
2017-02-27,XRPBTC,4.79e-06,4.84e-06,4.62e-06,4.67e-06,33894515.43,160.62
2017-02-26,XRPBTC,4.93e-06,5.03e-06,4.76e-06,4.79e-06,16910729.91,82.42
2017-02-25,XRPBTC,4.79e-06,5.08e-06,4.7e-06,4.93e-06,31073301.94,152.41
2017-02-24,XRPBTC,5.13e-06,5.13e-06,5.13e-06,5.13e-06,0.0,0.0
2017-02-23,XRPBTC,5.2e-06,5.22e-06,5.04e-06,5.13e-06,19577330.02,100.31
2017-02-22,XRPBTC,5.21e-06,5.36e-06,5.12e-06,5.2e-06,31250611.8,163.43
2017-02-21,XRPBTC,5.37e-06,5.51e-06,5.14e-06,5.21e-06,65787280.22,347.43
2017-02-20,XRPBTC,5.62e-06,5.68e-06,5.29e-06,5.37e-06,79788465.58,437.68
2017-02-19,XRPBTC,5.2e-06,5.65e-06,5.19e-06,5.62e-06,90868063.52,494.72
2017-02-18,XRPBTC,5.6e-06,5.85e-06,4.79e-06,5.2e-06,203236883.91,1068.39
2017-02-17,XRPBTC,5.71e-06,5.9e-06,5.46e-06,5.6e-06,84677137.41,479.76
2017-02-16,XRPBTC,6.02e-06,6.19e-06,5.6e-06,5.71e-06,105166784.44,622.51
2017-02-15,XRPBTC,6.22e-06,6.26e-06,5.98e-06,6.02e-06,65891962.38,402.44
2017-02-14,XRPBTC,6.24e-06,6.39e-06,6.14e-06,6.22e-06,53046778.29,331.62
2017-02-13,XRPBTC,6.26e-06,6.42e-06,6.21e-06,6.24e-06,34468097.67,217.07
2017-02-12,XRPBTC,6.3e-06,6.37e-06,6.25e-06,6.26e-06,17751688.38,111.85
2017-02-11,XRPBTC,6.32e-06,6.41e-06,6.2e-06,6.3e-06,28674820.71,180.65
2017-02-10,XRPBTC,6.35e-06,6.59e-06,6.24e-06,6.32e-06,72036582.22,461.49
2017-02-09,XRPBTC,6.04e-06,6.68e-06,5.88e-06,6.35e-06,154188848.0,969.89
2017-02-08,XRPBTC,6.03e-06,6.23e-06,5.91e-06,6.04e-06,67372897.87,409.25
2017-02-07,XRPBTC,6.22e-06,6.26e-06,5.9e-06,6.03e-06,90553680.45,551.03
2017-02-06,XRPBTC,6.24e-06,6.27e-06,6.13e-06,6.22e-06,27888691.24,172.79
2017-02-05,XRPBTC,6.2e-06,6.35e-06,6.18e-06,6.24e-06,31117980.53,195.03
2017-02-04,XRPBTC,6.35e-06,6.38e-06,6.16e-06,6.2e-06,26435293.69,166.16
2017-02-03,XRPBTC,6.38e-06,6.4e-06,6.18e-06,6.35e-06,40545038.75,254.79
2017-02-02,XRPBTC,6.57e-06,6.75e-06,6.31e-06,6.38e-06,60292016.48,394.14
2017-02-01,XRPBTC,6.48e-06,6.98e-06,6.24e-06,6.57e-06,157964357.9,1055.15
2017-01-31,XRPBTC,6.91e-06,6.94e-06,6.43e-06,6.48e-06,48675807.17,323.98
2017-01-30,XRPBTC,6.95e-06,7.01e-06,6.79e-06,6.91e-06,32221179.36,221.74
2017-01-29,XRPBTC,6.85e-06,7.02e-06,6.73e-06,6.95e-06,30344126.96,208.97
2017-01-28,XRPBTC,6.96e-06,6.99e-06,6.8e-06,6.85e-06,28355448.46,194.8
2017-01-27,XRPBTC,6.85e-06,7.15e-06,6.75e-06,6.96e-06,96773902.0,670.0
2017-01-26,XRPBTC,7.22e-06,7.28e-06,6.74e-06,6.85e-06,113120568.84,790.26
2017-01-25,XRPBTC,7.28e-06,7.38e-06,7.13e-06,7.22e-06,39725740.46,288.55
2017-01-24,XRPBTC,7.26e-06,7.4e-06,7.16e-06,7.28e-06,36458494.28,264.92
2017-01-23,XRPBTC,7.32e-06,7.37e-06,7.2e-06,7.26e-06,19110132.22,139.04
2017-01-22,XRPBTC,7.29e-06,7.51e-06,7.14e-06,7.32e-06,29315475.89,214.12
2017-01-21,XRPBTC,7.38e-06,7.53e-06,7.15e-06,7.29e-06,47632334.35,348.16
2017-01-20,XRPBTC,7.48e-06,7.66e-06,7.27e-06,7.38e-06,46738885.11,348.86
2017-01-19,XRPBTC,7.71e-06,7.72e-06,7.37e-06,7.48e-06,43959626.01,330.73
2017-01-18,XRPBTC,7.39e-06,7.95e-06,7.02e-06,7.71e-06,117461423.68,885.12
2017-01-17,XRPBTC,8.18e-06,8.31e-06,7.05e-06,7.39e-06,139666423.04,1061.05
2017-01-16,XRPBTC,8.31e-06,8.48e-06,8.1e-06,8.18e-06,45598672.99,374.32
2017-01-15,XRPBTC,8.37e-06,8.51e-06,8.18e-06,8.31e-06,60215458.89,502.57
2017-01-14,XRPBTC,8.1e-06,8.79e-06,7.96e-06,8.37e-06,115189803.11,947.59
2017-01-13,XRPBTC,7.84e-06,8.38e-06,7.68e-06,8.1e-06,193758577.46,1559.57
2017-01-12,XRPBTC,8.21e-06,9.2e-06,7.49e-06,7.84e-06,447323004.73,3770.23
2017-01-11,XRPBTC,7.55e-06,8.5e-06,7.08e-06,8.21e-06,338852917.15,2697.73
2017-01-10,XRPBTC,6.86e-06,7.8e-06,6.8e-06,7.55e-06,226641670.34,1660.33
2017-01-09,XRPBTC,6.84e-06,7.09e-06,6.72e-06,6.86e-06,50172251.52,345.44
2017-01-08,XRPBTC,7.09e-06,7.2e-06,6.67e-06,6.84e-06,58047020.82,401.13
2017-01-07,XRPBTC,7.08e-06,7.59e-06,6.87e-06,7.09e-06,136996060.83,992.08
2017-01-06,XRPBTC,6.22e-06,7.38e-06,6.0e-06,7.08e-06,152466509.36,1043.6
2017-01-05,XRPBTC,5.7e-06,6.55e-06,4.2e-06,6.22e-06,223111388.57,1307.25
2017-01-04,XRPBTC,6.23e-06,6.26e-06,5.63e-06,5.7e-06,70404183.94,422.6
2017-01-03,XRPBTC,6.17e-06,6.38e-06,6.09e-06,6.23e-06,31235895.0,194.74
2017-01-02,XRPBTC,6.33e-06,6.43e-06,6.09e-06,6.17e-06,41270987.03,255.86
2017-01-01,XRPBTC,6.76e-06,6.87e-06,6.21e-06,6.33e-06,35350420.99,231.93
2016-12-31,XRPBTC,6.69e-06,6.9e-06,6.61e-06,6.76e-06,24008854.12,162.38
2016-12-30,XRPBTC,6.61e-06,7.0e-06,6.51e-06,6.69e-06,37926965.16,256.67
2016-12-29,XRPBTC,6.34e-06,6.83e-06,6.24e-06,6.61e-06,50402812.89,330.53
2016-12-28,XRPBTC,6.55e-06,6.68e-06,6.27e-06,6.34e-06,40450247.78,261.4
2016-12-27,XRPBTC,6.89e-06,7.07e-06,6.37e-06,6.55e-06,58057424.39,385.31
2016-12-26,XRPBTC,7.17e-06,7.22e-06,6.61e-06,6.89e-06,40008049.18,279.53
2016-12-25,XRPBTC,7.22e-06,7.56e-06,7.05e-06,7.17e-06,36253735.7,264.87
2016-12-24,XRPBTC,6.55e-06,7.25e-06,6.53e-06,7.22e-06,32548493.12,226.5
2016-12-23,XRPBTC,7.53e-06,7.57e-06,6.5e-06,6.55e-06,88563582.21,612.15
2016-12-22,XRPBTC,7.8e-06,7.86e-06,7.16e-06,7.53e-06,62650950.0,460.97
2016-12-21,XRPBTC,8.08e-06,8.15e-06,7.55e-06,7.8e-06,42738044.71,335.65
2016-12-20,XRPBTC,8.21e-06,8.34e-06,8.02e-06,8.08e-06,31553364.96,257.08
2016-12-19,XRPBTC,8.36e-06,8.42e-06,8.13e-06,8.21e-06,16697752.87,137.47
2016-12-18,XRPBTC,8.23e-06,8.45e-06,8.12e-06,8.36e-06,26658672.25,221.16
2016-12-17,XRPBTC,8.46e-06,8.46e-06,8.15e-06,8.23e-06,21963566.32,181.65
2016-12-16,XRPBTC,8.6e-06,8.83e-06,8.0e-06,8.46e-06,65365169.46,551.75
2016-12-15,XRPBTC,8.57e-06,8.63e-06,8.31e-06,8.6e-06,27363253.09,230.58
2016-12-14,XRPBTC,8.73e-06,8.78e-06,8.4e-06,8.57e-06,27731035.57,237.82
2016-12-13,XRPBTC,8.62e-06,8.78e-06,8.3e-06,8.73e-06,32253226.12,275.65
2016-12-12,XRPBTC,8.8e-06,8.89e-06,8.46e-06,8.62e-06,15937844.71,137.79
2016-12-11,XRPBTC,8.67e-06,8.84e-06,8.62e-06,8.8e-06,8875140.18,77.65
2016-12-10,XRPBTC,8.84e-06,8.95e-06,8.5e-06,8.67e-06,19859540.36,173.06
2016-12-09,XRPBTC,8.94e-06,9.32e-06,8.75e-06,8.84e-06,25283560.23,226.36
2016-12-08,XRPBTC,9.29e-06,9.56e-06,8.87e-06,8.94e-06,67052852.27,621.75
2016-12-07,XRPBTC,8.75e-06,9.78e-06,8.55e-06,9.29e-06,66083845.9,592.03
2016-12-06,XRPBTC,8.42e-06,8.98e-06,8.31e-06,8.75e-06,53164098.01,452.15
2016-12-05,XRPBTC,8.41e-06,8.57e-06,8.29e-06,8.42e-06,28317708.6,238.53
2016-12-04,XRPBTC,8.55e-06,8.63e-06,8.37e-06,8.41e-06,23024337.92,195.31
2016-12-03,XRPBTC,8.58e-06,8.72e-06,8.43e-06,8.55e-06,16600786.28,142.68
2016-12-02,XRPBTC,8.94e-06,8.95e-06,8.23e-06,8.58e-06,89314719.26,759.61
2016-12-01,XRPBTC,9.1e-06,9.1e-06,8.82e-06,8.94e-06,22774779.26,202.58
2016-11-30,XRPBTC,9.15e-06,9.35e-06,8.76e-06,9.1e-06,31096556.25,279.75
2016-11-29,XRPBTC,9.23e-06,9.36e-06,9.1e-06,9.15e-06,14517547.55,133.85
2016-11-28,XRPBTC,9.44e-06,9.53e-06,9.2e-06,9.23e-06,22280126.67,207.8
2016-11-27,XRPBTC,9.47e-06,9.68e-06,9.22e-06,9.44e-06,17967822.29,170.02
2016-11-26,XRPBTC,9.22e-06,9.5e-06,9.08e-06,9.47e-06,24964146.66,231.5
2016-11-25,XRPBTC,9.2e-06,9.52e-06,9.02e-06,9.22e-06,21843031.4,202.36
2016-11-24,XRPBTC,9.47e-06,9.6e-06,9.16e-06,9.2e-06,54540850.61,510.86
2016-11-23,XRPBTC,9.78e-06,9.99e-06,9.0e-06,9.47e-06,81054439.33,768.83
2016-11-22,XRPBTC,1.012e-05,1.027e-05,9.61e-06,9.78e-06,34699699.58,345.39
2016-11-21,XRPBTC,1.036e-05,1.042e-05,9.98e-06,1.012e-05,15342396.87,156.2
2016-11-20,XRPBTC,1.013e-05,1.058e-05,9.55e-06,1.036e-05,59332690.7,596.75
2016-11-19,XRPBTC,1.036e-05,1.045e-05,1.009e-05,1.013e-05,21489964.13,219.18
2016-11-18,XRPBTC,1.037e-05,1.064e-05,1.011e-05,1.036e-05,30524496.0,314.74
2016-11-17,XRPBTC,1.036e-05,1.059e-05,1.008e-05,1.037e-05,27720673.23,285.08
2016-11-16,XRPBTC,1.102e-05,1.116e-05,1.013e-05,1.036e-05,58074643.46,614.12
2016-11-15,XRPBTC,1.13e-05,1.137e-05,1.074e-05,1.102e-05,43250962.33,474.91
2016-11-14,XRPBTC,1.154e-05,1.161e-05,1.125e-05,1.13e-05,10731178.72,122.92
2016-11-13,XRPBTC,1.145e-05,1.172e-05,1.135e-05,1.154e-05,14458831.89,167.17
2016-11-12,XRPBTC,1.132e-05,1.176e-05,1.055e-05,1.145e-05,50387800.45,572.73
2016-11-11,XRPBTC,1.128e-05,1.144e-05,1.102e-05,1.132e-05,21590243.23,242.42
2016-11-10,XRPBTC,1.128e-05,1.149e-05,1.114e-05,1.128e-05,11498321.75,130.42
2016-11-09,XRPBTC,1.15e-05,1.156e-05,1.063e-05,1.128e-05,58497504.56,643.28
