Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
2017-06-18,XMRUSD,51.83,53.66,47.56,49.72,13202.52,674166.53
2017-06-17,XMRUSD,47.5,52.21,46.2,51.83,15645.25,784804.17
2017-06-16,XMRUSD,45.55,47.52,43,47.5,12762.67,584772.64
2017-06-15,XMRUSD,45,46.4,37,45.55,28655.18,1223309.71
2017-06-14,XMRUSD,51.14,52.51,42.79,45,16462.37,793774.08
2017-06-13,XMRUSD,49.05,52.67,48.46,51.14,14384.85,727472.48
2017-06-12,XMRUSD,58.3,59.51,43,49.05,29351.57,1463004.58
2017-06-11,XMRUSD,51.03,58.3,50.9,58.3,12216.4,673982.09
2017-06-10,XMRUSD,55.37,56.4,50.9,51.03,7882.07,422678.23
2017-06-09,XMRUSD,56.2,57.17,54.8,55.37,9020.22,505523.64
2017-06-08,XMRUSD,52,56.2,49.55,56.2,18128.84,972964.01
2017-06-07,XMRUSD,55.6,63.2,51.27,52,41625.45,2360517.79
2017-06-06,XMRUSD,47.99,55.65,45.45,55.6,36785.35,1840556.26
2017-06-05,XMRUSD,42.37,48.06,42.33,47.99,9757.09,441681.58
2017-06-04,XMRUSD,41,41,41,41,0.0,0.0
2017-06-03,XMRUSD,42.59,43.26,41,41,6716.06,283849.9
2017-06-02,XMRUSD,42.12,43.11,41.22,42.59,12026.82,510046.23
2017-06-01,XMRUSD,40.27,44.22,40.12,42.12,15962.74,677614.42
2017-05-31,XMRUSD,39.28,41.96,37.18,40.27,14906.08,588201.14
2017-05-30,XMRUSD,40.12,45.28,38.85,39.28,26333.42,1092950.96
2017-05-29,XMRUSD,35,43.08,34.19,40.12,33768.9,1331088.26
2017-05-28,XMRUSD,32,38.31,30,35,24675.41,854577.39
2017-05-27,XMRUSD,37.08,39.5,24.1,32,44863.79,1395707.26
2017-05-26,XMRUSD,38.2,43.15,30,37.08,38359.86,1481233.17
2017-05-25,XMRUSD,45,49,37.4,38.2,71292.19,3088240.51
2017-05-24,XMRUSD,55.64,57.32,42.2,45,61319.27,3105489.54
2017-05-23,XMRUSD,36,57.7,35.5,55.64,37722.64,1755267.01
2017-05-22,XMRUSD,34.47,40.76,32.5,36,29768.79,1068578.87
2017-05-21,XMRUSD,35.4,36.5,33.5,34.47,17628.14,612038.84
2017-05-20,XMRUSD,31.88,37.58,31.3,35.4,22865.77,780817.72
2017-05-19,XMRUSD,31.11,32.38,30.88,31.88,8436.57,266896.55
2017-05-18,XMRUSD,27.8,32,27.67,31.11,20533.72,622583.64
2017-05-17,XMRUSD,26.97,28.7,25.95,27.8,8496.36,232186.92
2017-05-16,XMRUSD,28.44,28.44,26.61,26.97,8450.82,231712.96
2017-05-15,XMRUSD,28.91,29.4,27.7,28.44,5270.47,149400.45
2017-05-14,XMRUSD,29.17,29.75,28.02,28.91,2986.23,86641.97
2017-05-13,XMRUSD,29.29,29.6,27.83,29.17,7461.19,212449.78
2017-05-12,XMRUSD,30,30.93,28.78,29.29,7672.79,230550.35
2017-05-11,XMRUSD,30.03,30.58,29.39,30,4856.47,145516.37
2017-05-10,XMRUSD,28.64,31.39,27.89,30.03,7148.8,213688.93
2017-05-09,XMRUSD,30.15,31.58,26.5,28.64,25939.87,744467.94
2017-05-08,XMRUSD,33.72,35,27.7,30.15,41746.62,1294265.57
2017-05-07,XMRUSD,29.4,35.5,29,33.72,34602.85,1098294.34
2017-05-06,XMRUSD,28.44,30.69,28.1,29.4,24478.04,721927.11
2017-05-05,XMRUSD,27.25,31.5,26.19,28.44,43949.05,1267707.86
2017-05-04,XMRUSD,27.16,27.84,25,27.25,35540.0,965292.63
2017-05-03,XMRUSD,24.76,27.55,24.47,27.16,18243.43,478692.38
2017-05-02,XMRUSD,24.66,25.15,24,24.76,9506.37,233151.39
2017-05-01,XMRUSD,25.25,25.8,23.92,24.66,27669.03,689179.27
2017-04-30,XMRUSD,24.55,26.3,24.5,25.25,23790.74,608737.61
2017-04-29,XMRUSD,23.86,24.9,23.68,24.55,17296.93,421242.8
2017-04-28,XMRUSD,23.1,24.3,22.86,23.86,21167.24,498250.24
2017-04-27,XMRUSD,21.22,23.81,21.01,23.1,43510.07,977125.61
2017-04-26,XMRUSD,21.32,21.6,20.88,21.22,28070.77,595516.23
2017-04-25,XMRUSD,21.06,21.7,21.06,21.32,15730.11,335097.75
2017-04-24,XMRUSD,21.86,22.04,21.05,21.06,10443.21,223709.77
2017-04-23,XMRUSD,21.8,22.03,21.52,21.86,11673.05,254521.87
2017-04-22,XMRUSD,21.78,21.95,21.29,21.8,16029.48,345448.61
2017-04-21,XMRUSD,21.03,21.8,21,21.78,10384.19,222786.47
2017-04-20,XMRUSD,21.2,22.04,20.99,21.03,12219.56,262983.86
2017-04-19,XMRUSD,21.94,21.96,21.15,21.2,6313.55,136219.42
2017-04-18,XMRUSD,21.22,22,21.05,21.94,14874.02,321847.54
2017-04-17,XMRUSD,20.89,21.63,20.7,21.22,16211.74,344483.71
2017-04-16,XMRUSD,21.08,21.15,20.64,20.89,8752.11,182943.67
2017-04-15,XMRUSD,21.21,21.73,20.75,21.08,14103.4,297928.48
2017-04-14,XMRUSD,21.76,22.32,20.1,21.21,16101.37,343800.76
2017-04-13,XMRUSD,22.15,22.44,21.69,21.76,14554.46,320815.87
2017-04-12,XMRUSD,21.82,22.7,21.58,22.15,14604.11,322561.43
2017-04-11,XMRUSD,22.35,22.48,21.57,21.82,11960.88,262345.19
2017-04-10,XMRUSD,21.05,22.9,21.05,22.35,21734.54,473464.96
2017-04-09,XMRUSD,21.05,21.59,20,21.05,15890.41,332110.4
2017-04-08,XMRUSD,19.78,21.6,19.38,21.05,25773.18,526538.63
2017-04-07,XMRUSD,19.42,20.33,19.16,19.78,11780.66,233135.58
2017-04-06,XMRUSD,19.91,20.25,18.6,19.42,32745.5,630919.2
2017-04-05,XMRUSD,20.48,20.55,19.71,19.91,14382.78,289087.93
2017-04-04,XMRUSD,20.21,20.9,19.78,20.48,13298.36,268577.4
2017-04-03,XMRUSD,19.67,21.03,19.5,20.21,23016.56,461715.03
2017-04-02,XMRUSD,21,21.29,19.67,19.67,23687.95,479452.29
2017-04-01,XMRUSD,20.23,21.23,19,21,22014.76,441423.39
2017-03-31,XMRUSD,19.85,20.8,19.41,20.23,22202.49,445643.59
2017-03-30,XMRUSD,20.87,21.15,19.85,19.85,17877.0,363626.27
2017-03-29,XMRUSD,19.39,21.2,19.12,20.87,22863.26,454238.31
2017-03-28,XMRUSD,19.29,20.29,17.8,19.39,38522.63,727990.45
2017-03-27,XMRUSD,19.38,20.06,17.35,19.29,37264.79,696454.5
2017-03-26,XMRUSD,20.1,20.6,19.13,19.38,24680.98,486740.44
2017-03-25,XMRUSD,21.3,21.7,19.65,20.1,40474.04,832518.54
2017-03-24,XMRUSD,21.76,22.28,20.64,21.3,39699.26,850061.7
2017-03-23,XMRUSD,21.25,22.42,20.5,21.76,23524.72,504406.99
2017-03-22,XMRUSD,21.28,22.34,20.32,21.25,32025.0,680956.5
2017-03-21,XMRUSD,22.3,22.87,20.59,21.28,59573.19,1281277.27
2017-03-20,XMRUSD,22.85,24.44,22,22.3,32187.69,752598.28
2017-03-19,XMRUSD,19.83,24.5,19.83,22.85,80029.43,1801151.72
2017-03-18,XMRUSD,21.81,22.04,17.8,19.83,73292.74,1439963.97
2017-03-17,XMRUSD,22.2,25.1,19.21,21.81,101560.36,2280641.35
2017-03-16,XMRUSD,19.06,23,18.75,22.2,91051.63,1936958.29
2017-03-15,XMRUSD,17.65,19.81,17.4,19.06,46896.45,869709.02
2017-03-14,XMRUSD,18.26,18.5,17.13,17.65,36500.12,646309.34
2017-03-13,XMRUSD,16.84,19.4,16.5,18.26,83630.2,1501426.21
2017-03-12,XMRUSD,14.67,17.19,14.36,16.84,98872.06,1572977.52
2017-03-11,XMRUSD,13.16,14.74,12.92,14.67,34901.46,481453.13
2017-03-10,XMRUSD,13.03,13.52,12.1,13.16,67532.03,873234.74
2017-03-09,XMRUSD,12.5,13.71,12.36,13.03,28151.48,366804.11
2017-03-08,XMRUSD,13.7,13.87,12.5,12.5,43129.07,561117.41
2017-03-07,XMRUSD,15.45,15.5,13.58,13.7,46462.25,660495.24
2017-03-06,XMRUSD,15.31,15.9,14.85,15.45,31663.21,489214.93
2017-03-05,XMRUSD,13.67,16,13.67,15.31,31805.63,471224.83
2017-03-04,XMRUSD,14.08,14.36,13.05,13.67,15231.86,210013.4
2017-03-03,XMRUSD,13.09,14.87,12.85,14.08,45541.0,630510.6
2017-03-02,XMRUSD,12.33,13.5,12.18,13.09,50259.95,648067.36
2017-03-01,XMRUSD,12.27,13,12.19,12.33,33196.3,418074.64
2017-02-28,XMRUSD,12,12.4,11.6,12.27,23572.14,281043.3
2017-02-27,XMRUSD,12,12.18,12,12,6114.97,73945.28
2017-02-26,XMRUSD,11.92,12.2,11.8,12,6430.8,77206.52
2017-02-25,XMRUSD,12.1,12.25,11.78,11.92,9013.98,108686.7
2017-02-24,XMRUSD,12.78,12.78,12.78,12.78,0.0,0.0
2017-02-23,XMRUSD,12.85,13.02,12.67,12.78,3710.9,48001.02
2017-02-22,XMRUSD,12.52,12.94,12.21,12.85,9604.35,121085.45
2017-02-21,XMRUSD,12.28,12.54,12,12.52,11266.33,138704.31
2017-02-20,XMRUSD,13.11,13.11,11.48,12.28,42040.2,516828.92
2017-02-19,XMRUSD,13.46,13.48,13.07,13.11,1571.86,20832.59
2017-02-18,XMRUSD,13.45,13.67,13.2,13.46,2676.08,35967.24
2017-02-17,XMRUSD,13.19,13.46,13.16,13.45,4530.29,60395.95
2017-02-16,XMRUSD,13.75,13.8,12.91,13.19,8186.12,108452.94
2017-02-15,XMRUSD,13.01,13.8,12.91,13.75,18035.14,238151.72
2017-02-14,XMRUSD,12.26,13.3,12.15,13.01,7154.54,90741.35
2017-02-13,XMRUSD,12.29,12.34,12.15,12.26,5171.46,63078.65
2017-02-12,XMRUSD,12.27,12.34,12.13,12.29,2900.63,35476.92
2017-02-11,XMRUSD,12.06,12.33,12.06,12.27,3735.5,45573.63
2017-02-10,XMRUSD,12,12.18,11.75,12.06,5033.77,60463.25
2017-02-09,XMRUSD,12.69,12.81,11.48,12,14112.51,169029.76
2017-02-08,XMRUSD,12.5,12.8,12.35,12.69,6007.63,75423.79
2017-02-07,XMRUSD,12.64,13.05,12.46,12.5,7251.7,92169.64
2017-02-06,XMRUSD,12.6,12.71,12.4,12.64,3617.48,45362.55
2017-02-05,XMRUSD,12.48,12.82,12.48,12.6,2383.52,30276.76
2017-02-04,XMRUSD,12.56,13,12.28,12.48,15527.2,196227.57
2017-02-03,XMRUSD,13.13,13.17,12.02,12.56,13198.8,166223.42
2017-02-02,XMRUSD,13.17,13.4,13.04,13.13,4353.13,57424.54
2017-02-01,XMRUSD,13.02,13.22,12.8,13.17,7152.39,93246.32
2017-01-31,XMRUSD,12.73,13.23,12.65,13.02,3234.37,42241.3
2017-01-30,XMRUSD,12.63,12.87,12.53,12.73,1842.09,23381.97
2017-01-29,XMRUSD,12.94,13.23,12.42,12.63,2642.74,34024.88
2017-01-28,XMRUSD,12.15,13.15,12.01,12.94,13015.08,164933.22
2017-01-27,XMRUSD,11.91,12.15,11.58,12.15,4291.01,51131.28
2017-01-26,XMRUSD,11.81,12.14,11.6,11.91,4124.11,48760.49
2017-01-25,XMRUSD,11.68,11.82,11.33,11.81,8531.27,99219.98
2017-01-24,XMRUSD,12.2,12.21,11.64,11.68,6045.72,71974.82
2017-01-23,XMRUSD,12.1,12.22,12.01,12.2,2547.09,30914.11
2017-01-22,XMRUSD,12.09,12.26,11.79,12.1,4509.26,54195.15
2017-01-21,XMRUSD,11.88,12.24,11.83,12.09,6985.26,84206.72
2017-01-20,XMRUSD,12.15,12.2,11.75,11.88,5532.43,66342.5
2017-01-19,XMRUSD,12,12.35,11.65,12.15,6526.12,78925.65
2017-01-18,XMRUSD,12.33,12.76,11.5,12,15813.59,192223.22
2017-01-17,XMRUSD,10.51,12.47,10.51,12.33,14986.29,172577.12
2017-01-16,XMRUSD,10.68,11,10.25,10.51,11549.89,124038.82
2017-01-15,XMRUSD,11.08,11.15,9.74,10.68,16572.0,171422.02
2017-01-14,XMRUSD,11.2,11.7,10.95,11.08,7095.76,80300.5
2017-01-13,XMRUSD,12,12.04,11,11.2,8973.0,103430.23
2017-01-12,XMRUSD,11.73,12.31,11.1,12,9755.57,114118.22
2017-01-11,XMRUSD,13.5,13.63,11.01,11.73,26770.92,322330.63
2017-01-10,XMRUSD,13.6,14,13.35,13.5,5097.41,69567.0
2017-01-09,XMRUSD,13.5,13.66,12.59,13.6,8657.7,113273.66
2017-01-08,XMRUSD,13,14.03,12.79,13.5,8602.93,116498.11
2017-01-07,XMRUSD,13.78,14.13,12.2,13,20013.26,261066.58
2017-01-06,XMRUSD,15.92,16.69,13.4,13.78,21091.43,305447.69
2017-01-05,XMRUSD,18.32,18.47,14.39,15.92,38390.58,622075.66
2017-01-04,XMRUSD,15.72,18.45,15.44,18.32,18218.01,312247.55
2017-01-03,XMRUSD,16.12,16.93,14.8,15.72,14141.68,227185.23
2017-01-02,XMRUSD,13.57,16.5,13.57,16.12,15528.45,236357.88
2017-01-01,XMRUSD,13.79,14.31,13.4,13.57,3792.27,52188.51
2016-12-31,XMRUSD,12.87,14,12.76,13.79,5654.66,75890.28
2016-12-30,XMRUSD,13.13,13.22,12.08,12.87,3401.47,43227.84
2016-12-29,XMRUSD,14.05,14.31,12.22,13.13,15964.55,209159.87
2016-12-28,XMRUSD,12.47,14.6,12.15,14.05,16778.37,228434.24
2016-12-27,XMRUSD,10.24,13,10.2,12.47,15532.99,181186.19
2016-12-26,XMRUSD,9.71,10.5,9.7,10.24,4894.85,49663.33
2016-12-25,XMRUSD,9.6,11,7.25,9.71,17220.18,169418.17
2016-12-24,XMRUSD,9.45,9.67,9.45,9.6,1098.57,10511.54
2016-12-23,XMRUSD,8.85,9.74,8.8,9.45,8631.71,80610.06
2016-12-22,XMRUSD,8.42,9.4,8.25,8.85,3777.71,33343.83
2016-12-21,XMRUSD,8.48,8.6,8.15,8.42,1618.23,13558.46
2016-12-20,XMRUSD,8.54,8.75,8.38,8.48,624.35,5353.28
2016-12-19,XMRUSD,8.69,8.75,8.4,8.54,1491.5,12683.31
2016-12-18,XMRUSD,8.31,8.9,8.26,8.69,2621.47,22438.37
2016-12-17,XMRUSD,8.5,8.5,8.22,8.31,1323.31,11070.95
2016-12-16,XMRUSD,8.49,8.5,8.28,8.5,420.12,3557.58
2016-12-15,XMRUSD,8.44,8.52,8.27,8.49,1061.41,8952.27
2016-12-14,XMRUSD,8.06,8.57,8.06,8.44,1623.83,13620.21
2016-12-13,XMRUSD,8,8.2,7.9,8.06,496.76,3983.44
2016-12-12,XMRUSD,7.86,8,7.76,8,1242.02,9716.22
2016-12-11,XMRUSD,7.75,8.09,7.64,7.86,810.91,6402.59
2016-12-10,XMRUSD,7.91,8,7.65,7.75,818.75,6443.3
2016-12-09,XMRUSD,7.87,8.03,7.74,7.91,655.35,5159.0
2016-12-08,XMRUSD,7.91,8.07,7.65,7.87,881.79,6951.83
2016-12-07,XMRUSD,7.4,7.91,7.29,7.91,1693.31,13185.4
2016-12-06,XMRUSD,7.87,7.91,7.1,7.4,4034.4,29682.4
2016-12-05,XMRUSD,7.94,8.07,7.63,7.87,2099.54,16484.42
2016-12-04,XMRUSD,8.16,8.39,7.89,7.94,2467.87,19788.31
2016-12-03,XMRUSD,8.06,8.46,8.06,8.16,2585.15,21427.94
2016-12-02,XMRUSD,8.6,8.66,7.87,8.06,5303.75,43339.26
2016-12-01,XMRUSD,9.1,9.1,8.11,8.6,2916.85,25196.26
2016-11-30,XMRUSD,7.67,9.38,7.2,9.1,9482.63,81175.54
2016-11-29,XMRUSD,7.87,7.96,7.38,7.67,946.66,7366.25
2016-11-28,XMRUSD,8.05,8.05,7.76,7.87,1408.42,11127.32
2016-11-27,XMRUSD,7.52,8.05,7.52,8.05,1247.7,9859.74
2016-11-26,XMRUSD,7.53,7.79,7.39,7.52,1469.86,11130.39
2016-11-25,XMRUSD,7.72,7.86,7.3,7.53,2445.84,18827.97
2016-11-24,XMRUSD,7.96,8.32,7.5,7.72,5223.58,41791.1
2016-11-23,XMRUSD,7.45,8.05,7.4,7.96,2402.31,18651.46
2016-11-22,XMRUSD,6.77,8.15,6.75,7.45,7819.16,58542.56
2016-11-21,XMRUSD,6.64,6.87,6.56,6.77,710.77,4777.75
2016-11-20,XMRUSD,6.63,6.9,6.45,6.64,2905.1,19672.18
2016-11-19,XMRUSD,6.7,6.9,6.5,6.63,969.59,6442.81
2016-11-18,XMRUSD,6.82,7.08,6.48,6.7,1525.81,10454.6
2016-11-17,XMRUSD,6.83,6.95,6.2,6.82,1211.86,8063.75
2016-11-16,XMRUSD,7.41,7.49,6.06,6.83,8645.02,59163.89
2016-11-15,XMRUSD,7.68,7.99,7.14,7.41,3286.03,24851.6
2016-11-14,XMRUSD,7.1,8.17,7,7.68,5151.29,40466.84
2016-11-13,XMRUSD,7.58,8.1,7.1,7.1,9844.31,75842.88
2016-11-12,XMRUSD,6.95,7.68,6.58,7.58,7116.48,51627.5
2016-11-11,XMRUSD,6.13,7.02,5.9,6.95,21448.25,133444.09
2016-11-10,XMRUSD,5.87,6.48,5.87,6.13,3150.67,19543.47
2016-11-09,XMRUSD,6.66,6.66,5.55,5.87,11057.13,65872.15
2016-11-08,XMRUSD,5.75,6.82,5.63,6.66,12218.75,76580.89
2016-11-07,XMRUSD,5,5.92,4.93,5.75,16474.33,91820.16
2016-11-06,XMRUSD,5.05,5.08,4.84,5,708.41,3514.21
2016-11-05,XMRUSD,4.88,5.05,4.83,5.05,750.37,3701.02
2016-11-04,XMRUSD,4.97,5.1,4.73,4.88,5011.33,24761.96
2016-11-03,XMRUSD,4.53,5.26,4.43,4.97,6329.98,31176.95
2016-11-02,XMRUSD,4.69,5.02,4.53,4.53,3281.49,15648.96
2016-11-01,XMRUSD,5.12,5.22,4.53,4.69,5702.53,28094.94
2016-10-31,XMRUSD,5.55,5.67,4.81,5.12,9054.08,47733.54
2016-10-30,XMRUSD,4.84,5.71,4.84,5.55,16164.25,85279.48
2016-10-29,XMRUSD,5.7,5.96,4.2,4.84,17437.0,90215.03
2016-10-28,XMRUSD,6.17,6.32,5.62,5.7,5149.85,29993.29
2016-10-27,XMRUSD,6.01,6.4,5.93,6.17,1802.12,11087.91
2016-10-26,XMRUSD,6.15,6.19,5.81,6.01,2914.59,17861.14
2016-10-25,XMRUSD,6.48,6.48,5.7,6.15,1382.59,8396.87
2016-10-24,XMRUSD,6.53,6.6,6.37,6.48,502.2,3268.91
2016-10-23,XMRUSD,6.46,6.69,6.46,6.53,264.39,1748.89
2016-10-22,XMRUSD,6.9,6.9,6.27,6.46,972.37,6385.65
2016-10-21,XMRUSD,6.47,6.98,6.46,6.9,1062.46,7100.39
2016-10-20,XMRUSD,6.73,7.22,6.47,6.47,3461.42,23448.88
2016-10-19,XMRUSD,6.63,7.15,6.48,6.73,3017.3,20905.63
2016-10-18,XMRUSD,6.26,6.85,6.01,6.63,1486.37,9494.25
2016-10-17,XMRUSD,6.52,6.52,5.74,6.26,3142.75,18847.08
2016-10-16,XMRUSD,6.47,6.67,6.16,6.52,2357.95,14932.11
2016-10-15,XMRUSD,6.94,6.94,6.4,6.47,1707.71,11490.52
2016-10-14,XMRUSD,7,7.18,6.85,6.94,795.99,5572.84
2016-10-13,XMRUSD,7.21,7.34,6.8,7,1846.33,12970.61
2016-10-12,XMRUSD,7.34,7.66,7.21,7.21,1950.26,14560.47
2016-10-11,XMRUSD,6.97,7.83,6.6,7.34,4296.78,31073.98
2016-10-10,XMRUSD,7.44,7.6,6.75,6.97,3722.61,26909.31
2016-10-09,XMRUSD,6.93,7.55,6.88,7.44,1428.08,10183.43
2016-10-08,XMRUSD,6.77,7.28,6.7,6.93,905.11,6278.51
2016-10-07,XMRUSD,7.2,7.8,6.7,6.77,3271.39,23324.48
2016-10-06,XMRUSD,6.62,7.84,6.37,7.2,9622.91,66529.75
2016-10-05,XMRUSD,7.6,7.68,6.1,6.62,10524.5,71886.19
2016-10-04,XMRUSD,7.89,8.13,7.55,7.6,1844.4,14285.53
2016-10-03,XMRUSD,8.39,8.75,7.77,7.89,4913.53,40294.53
2016-10-02,XMRUSD,7.44,8.5,7.19,8.39,3873.84,31003.71
2016-10-01,XMRUSD,8.52,8.52,7.15,7.44,5520.88,43316.5
2016-09-30,XMRUSD,8.51,8.75,7.99,8.52,5803.99,47923.67
2016-09-29,XMRUSD,9.37,9.59,8.3,8.51,5168.52,45289.48
2016-09-28,XMRUSD,9.28,9.57,9.19,9.37,2779.75,25879.09
2016-09-27,XMRUSD,9.35,9.63,9.19,9.28,1420.65,13209.04
2016-09-26,XMRUSD,10.2,10.34,8.5,9.35,10025.99,97291.82
2016-09-25,XMRUSD,10.71,10.71,10.2,10.2,456.85,4753.59
2016-09-24,XMRUSD,10.79,11.02,10.6,10.71,649.17,7059.38
2016-09-23,XMRUSD,10.2,11,10,10.79,22963.28,234364.33
2016-09-22,XMRUSD,9.79,10.52,9.79,10.2,4459.71,45705.66
2016-09-21,XMRUSD,11.29,11.29,9.79,9.79,7030.1,73095.3
2016-09-20,XMRUSD,10.53,11.7,10.3,11.29,7929.65,86461.42
2016-09-19,XMRUSD,9.47,10.75,9.07,10.53,6629.99,67002.64
2016-09-18,XMRUSD,9.6,9.9,9.3,9.47,520.61,4963.87
2016-09-17,XMRUSD,8.92,9.9,8.85,9.6,1298.8,12245.26
2016-09-16,XMRUSD,9.71,9.88,8.78,8.92,3223.43,29935.3
2016-09-15,XMRUSD,10.4,10.64,9.48,9.71,9667.16,96567.57
2016-09-14,XMRUSD,10.7,11.09,10.4,10.4,6421.48,68511.97
2016-09-13,XMRUSD,10.3,11.62,9.8,10.7,15080.31,164594.4
2016-09-12,XMRUSD,10.97,11.15,9.95,10.3,14202.46,151212.21
2016-09-11,XMRUSD,12.46,12.59,10.58,10.97,10657.95,119945.11
2016-09-10,XMRUSD,12.59,12.83,12.05,12.46,3281.66,40720.01
2016-09-09,XMRUSD,12.9,13.82,12,12.59,8689.85,113666.53
2016-09-08,XMRUSD,11.93,13.11,11.6,12.9,9829.11,121452.5
2016-09-07,XMRUSD,12.67,12.99,11.21,11.93,30189.57,361574.61
2016-09-06,XMRUSD,13.9,14.52,12.05,12.67,15530.18,206403.73
2016-09-05,XMRUSD,13.84,14.34,12.5,13.9,27450.64,363459.57
2016-09-04,XMRUSD,11.18,14,10.07,13.84,20048.43,241400.09
2016-09-03,XMRUSD,9.86,15.25,9.83,11.18,62452.3,783638.31
2016-09-02,XMRUSD,7.91,10.8,7.77,9.86,28112.58,264510.2
2016-09-01,XMRUSD,8.48,8.85,7.77,7.91,8233.61,67623.12
2016-08-31,XMRUSD,8.4,8.9,7.3,8.48,15198.14,122785.77
2016-08-30,XMRUSD,8.79,9.5,7.83,8.4,16935.19,143517.77
2016-08-29,XMRUSD,9.13,10.8,7.95,8.79,43348.83,397443.12
2016-08-28,XMRUSD,4.81,9.8,4.81,9.13,53107.63,381889.91
2016-08-27,XMRUSD,4.15,5.1,4.12,4.81,17833.73,80772.97
2016-08-26,XMRUSD,4.15,4.66,4.01,4.15,33044.28,142917.69
2016-08-25,XMRUSD,4.48,4.56,3.7,4.15,13370.83,53436.54
2016-08-24,XMRUSD,4.79,5.05,4.33,4.48,9770.63,45575.71
2016-08-23,XMRUSD,4.47,5.42,3.75,4.79,45111.47,209973.21
2016-08-22,XMRUSD,2.51,6.86,2.5,4.47,48251.55,182032.28
2016-08-21,XMRUSD,2.47,2.62,2.39,2.51,802.71,2056.94
2016-08-20,XMRUSD,2.27,2.57,2.23,2.47,3509.0,8606.27
2016-08-19,XMRUSD,2.21,2.32,2.15,2.27,657.74,1490.94
2016-08-18,XMRUSD,2.27,2.28,2.13,2.21,2557.69,5721.07
2016-08-17,XMRUSD,2.24,2.27,2.01,2.27,1470.36,3227.2
2016-08-16,XMRUSD,2.17,2.25,1.96,2.24,1284.86,2801.66
2016-08-15,XMRUSD,1.97,2.5,1.97,2.17,38037.38,88764.07
2016-08-14,XMRUSD,1.97,2.5,1.87,1.97,27514.63,65819.11
2016-08-13,XMRUSD,1.95,2.06,1.91,1.97,1329.91,2684.97
2016-08-12,XMRUSD,1.94,2.06,1.9,1.95,2054.41,4042.54
2016-08-11,XMRUSD,2.02,2.07,1.9,1.94,541.42,1047.52
2016-08-10,XMRUSD,2.09,2.13,1.99,2.02,2660.46,5572.73
2016-08-09,XMRUSD,1.91,2.1,1.9,2.09,1979.67,3972.97
2016-08-08,XMRUSD,1.92,2,1.83,1.91,1073.27,2056.98
2016-08-07,XMRUSD,1.86,2.03,1.82,1.92,2243.17,4370.66
2016-08-06,XMRUSD,1.8,1.94,1.73,1.86,2058.63,3683.15
2016-08-05,XMRUSD,1.87,1.9,1.74,1.8,432.71,791.1
2016-08-04,XMRUSD,1.58,1.93,1.58,1.87,3153.22,5646.46
2016-08-03,XMRUSD,1.36,1.66,1.36,1.58,10528.3,16390.19
2016-08-02,XMRUSD,1.7,1.76,1.28,1.36,9442.47,14118.6
2016-08-01,XMRUSD,1.8,1.83,1.7,1.7,1228.97,2134.47
2016-07-31,XMRUSD,1.93,1.94,1.8,1.8,2896.53,5391.17
2016-07-30,XMRUSD,1.91,1.93,1.86,1.93,250.45,479.64
2016-07-29,XMRUSD,1.88,1.95,1.82,1.91,264.78,502.03
2016-07-28,XMRUSD,1.94,1.95,1.83,1.88,788.92,1469.54
2016-07-27,XMRUSD,1.77,1.94,1.76,1.94,784.1,1445.02
2016-07-26,XMRUSD,1.88,1.88,1.7,1.77,1813.75,3170.73
2016-07-25,XMRUSD,1.87,1.9,1.8,1.88,980.42,1775.23
2016-07-24,XMRUSD,1.9,1.93,1.81,1.87,1340.64,2535.83
2016-07-23,XMRUSD,1.83,1.9,1.8,1.9,846.82,1572.75
2016-07-22,XMRUSD,1.73,1.85,1.7,1.83,1603.99,2879.07
2016-07-21,XMRUSD,1.79,1.82,1.73,1.73,438.58,782.67
2016-07-20,XMRUSD,1.88,1.93,1.74,1.79,3816.95,6982.7
2016-07-19,XMRUSD,1.97,2,1.86,1.88,2112.99,4043.18
2016-07-18,XMRUSD,1.97,2.04,1.95,1.97,982.56,1946.81
2016-07-17,XMRUSD,2.01,2.02,1.96,1.97,282.31,558.77
2016-07-16,XMRUSD,1.99,2.06,1.98,2.01,1183.75,2394.93
2016-07-15,XMRUSD,2.01,2.04,1.95,1.99,2872.14,5734.86
2016-07-14,XMRUSD,1.96,2.04,1.92,2.01,1132.98,2247.0
2016-07-13,XMRUSD,2.01,2.01,1.92,1.96,1094.32,2171.38
2016-07-12,XMRUSD,1.97,2.06,1.96,2.01,3577.63,7112.61
2016-07-11,XMRUSD,1.92,2.02,1.88,1.97,2362.21,4570.01
2016-07-10,XMRUSD,1.95,1.98,1.86,1.92,731.29,1397.96
2016-07-09,XMRUSD,1.95,1.98,1.84,1.95,562.67,1071.1
2016-07-08,XMRUSD,1.83,2.02,1.81,1.95,1717.81,3328.92
2016-07-07,XMRUSD,1.95,2.2,1.76,1.83,9451.81,18238.7
2016-07-06,XMRUSD,1.74,1.97,1.71,1.95,2338.15,4169.03
2016-07-05,XMRUSD,1.68,1.75,1.64,1.74,1245.52,2097.3
2016-07-04,XMRUSD,1.73,1.8,1.65,1.68,746.35,1279.82
2016-07-03,XMRUSD,1.74,1.86,1.62,1.73,1686.37,2926.03
2016-07-02,XMRUSD,1.69,1.99,1.62,1.74,3860.86,6674.61
