Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2017-04-29,XMRBTC,0.01697,0.01763,0.01662,0.0172,229007.57,3931.02
2017-04-28,XMRBTC,0.01605,0.01715,0.01584,0.01697,247692.28,4124.09
2017-04-27,XMRBTC,0.0151,0.01659,0.01481,0.01605,306341.97,4880.19
2017-04-26,XMRBTC,0.01555,0.0156,0.01489,0.0151,142685.39,2168.01
2017-04-25,XMRBTC,0.01569,0.01599,0.01524,0.01555,109850.12,1720.96
2017-04-24,XMRBTC,0.01613,0.0163,0.01537,0.01569,110634.13,1762.68
2017-04-23,XMRBTC,0.01621,0.01637,0.01601,0.01613,63450.77,1025.71
2017-04-22,XMRBTC,0.01644,0.01669,0.01613,0.01621,97214.45,1596.28
2017-04-21,XMRBTC,0.0162,0.01651,0.016,0.01644,106110.08,1727.22
2017-04-20,XMRBTC,0.01679,0.01725,0.01615,0.0162,115704.5,1940.66
2017-04-19,XMRBTC,0.01729,0.01736,0.0166,0.01679,101632.66,1727.8
2017-04-18,XMRBTC,0.01711,0.01746,0.01681,0.01729,73107.19,1250.46
2017-04-17,XMRBTC,0.01724,0.01781,0.01696,0.01711,116217.88,2017.45
2017-04-16,XMRBTC,0.01765,0.01773,0.017,0.01724,92810.94,1604.45
2017-04-15,XMRBTC,0.01755,0.0179,0.01729,0.01765,109156.17,1917.92
2017-04-14,XMRBTC,0.01834,0.01877,0.01645,0.01755,282158.55,4977.3
2017-04-13,XMRBTC,0.01804,0.0189,0.01791,0.01834,135167.52,2492.13
2017-04-12,XMRBTC,0.01762,0.01862,0.01756,0.01804,140102.4,2518.16
2017-04-11,XMRBTC,0.01824,0.01834,0.01747,0.01762,101171.58,1808.4
2017-04-10,XMRBTC,0.01741,0.01893,0.01715,0.01824,176041.93,3164.23
2017-04-09,XMRBTC,0.0177,0.01814,0.01654,0.01741,162746.83,2815.18
2017-04-08,XMRBTC,0.01648,0.01835,0.0161,0.0177,178437.16,3084.77
2017-04-07,XMRBTC,0.01631,0.01725,0.01599,0.01648,128756.12,2133.75
2017-04-06,XMRBTC,0.01743,0.01744,0.0155,0.01631,259200.94,4241.69
2017-04-05,XMRBTC,0.0179,0.01831,0.01681,0.01743,161844.31,2874.24
2017-04-04,XMRBTC,0.01755,0.01843,0.01701,0.0179,156901.89,2773.3
2017-04-03,XMRBTC,0.0178,0.01854,0.017,0.01755,200008.11,3536.27
2017-04-02,XMRBTC,0.01916,0.01952,0.01766,0.0178,196625.79,3658.09
2017-04-01,XMRBTC,0.01866,0.01946,0.01731,0.01916,187624.74,3438.4
2017-03-31,XMRBTC,0.01908,0.01985,0.018,0.01866,189366.84,3585.17
2017-03-30,XMRBTC,0.0202,0.02047,0.01906,0.01908,137843.14,2712.98
2017-03-29,XMRBTC,0.01882,0.0204,0.01838,0.0202,195895.1,3755.74
2017-03-28,XMRBTC,0.01854,0.01965,0.01675,0.01882,341985.24,6229.34
2017-03-27,XMRBTC,0.0202,0.02045,0.0167,0.01854,371759.78,6917.64
2017-03-26,XMRBTC,0.02075,0.02128,0.01933,0.0202,229626.74,4637.68
2017-03-25,XMRBTC,0.02249,0.02337,0.02037,0.02075,303073.64,6666.91
2017-03-24,XMRBTC,0.02109,0.0234,0.02076,0.02249,401686.36,8753.69
2017-03-23,XMRBTC,0.02047,0.0218,0.0196,0.02109,198592.56,4092.05
2017-03-22,XMRBTC,0.01908,0.02106,0.019,0.02047,285643.05,5792.01
2017-03-21,XMRBTC,0.02152,0.02161,0.0185,0.01908,546307.44,10873.67
2017-03-20,XMRBTC,0.02261,0.0236,0.02108,0.02152,269181.34,6038.23
2017-03-19,XMRBTC,0.02064,0.0247,0.02001,0.02261,604707.33,13602.63
2017-03-18,XMRBTC,0.02046,0.0216,0.01814,0.02064,523683.18,10368.82
2017-03-17,XMRBTC,0.01905,0.02349,0.0155,0.02046,1131799.29,22728.44
2017-03-16,XMRBTC,0.01523,0.0195,0.01481,0.01905,1017709.42,18058.65
2017-03-15,XMRBTC,0.0143,0.01587,0.01384,0.01523,428317.88,6334.05
2017-03-14,XMRBTC,0.01469,0.01502,0.0137,0.0143,381644.06,5437.97
2017-03-13,XMRBTC,0.01376,0.01584,0.01365,0.01469,724745.2,10683.77
2017-03-12,XMRBTC,0.01253,0.0145,0.01226,0.01376,748684.75,10044.64
2017-03-11,XMRBTC,0.01185,0.01259,0.01113,0.01253,276083.75,3257.53
2017-03-10,XMRBTC,0.01098,0.0125,0.00991,0.01185,561181.54,6229.82
2017-03-09,XMRBTC,0.01086,0.0113,0.0107,0.01098,137158.62,1507.4
2017-03-08,XMRBTC,0.01105,0.01139,0.0107,0.01086,170157.02,1867.03
2017-03-07,XMRBTC,0.0121,0.01212,0.0109,0.01105,244913.94,2802.66
2017-03-06,XMRBTC,0.01204,0.0124,0.0116,0.0121,297732.26,3583.66
2017-03-05,XMRBTC,0.01084,0.0122,0.01083,0.01204,226109.32,2622.35
2017-03-04,XMRBTC,0.01089,0.0112,0.01072,0.01084,68778.11,752.17
2017-03-03,XMRBTC,0.01048,0.0115,0.01018,0.01089,350506.43,3838.55
2017-03-02,XMRBTC,0.01004,0.01109,0.0098,0.01048,347234.91,3584.63
2017-03-01,XMRBTC,0.01043,0.01106,0.0099,0.01004,327191.56,3423.14
2017-02-28,XMRBTC,0.01015,0.01045,0.009583,0.01043,241490.08,2405.58
2017-02-27,XMRBTC,0.01019,0.01034,0.01,0.01015,75570.53,769.12
2017-02-26,XMRBTC,0.01037,0.0105,0.01007,0.01019,84268.02,864.64
2017-02-25,XMRBTC,0.01013,0.01073,0.009667,0.01037,155985.19,1603.62
2017-02-24,XMRBTC,0.01128,0.01128,0.01128,0.01128,0.0,0.0
2017-02-23,XMRBTC,0.01144,0.01155,0.01115,0.01128,46696.65,530.65
2017-02-22,XMRBTC,0.01105,0.01147,0.01088,0.01144,104491.78,1165.94
2017-02-21,XMRBTC,0.01118,0.0114,0.01081,0.01105,244263.75,2704.67
2017-02-20,XMRBTC,0.0124,0.01243,0.01071,0.01118,500691.73,5763.26
2017-02-19,XMRBTC,0.0127,0.0127,0.01231,0.0124,49692.62,622.27
2017-02-18,XMRBTC,0.01278,0.01287,0.01237,0.0127,65217.58,823.95
2017-02-17,XMRBTC,0.01276,0.01293,0.0125,0.01278,55242.33,701.35
2017-02-16,XMRBTC,0.0135,0.01358,0.01242,0.01276,130298.42,1680.94
2017-02-15,XMRBTC,0.01287,0.0138,0.01276,0.0135,186197.86,2482.86
2017-02-14,XMRBTC,0.01228,0.01328,0.01217,0.01287,139657.26,1777.01
2017-02-13,XMRBTC,0.01231,0.0124,0.01217,0.01228,38924.77,479.18
2017-02-12,XMRBTC,0.01218,0.01238,0.0121,0.01231,41585.87,511.03
2017-02-11,XMRBTC,0.01209,0.0123,0.01204,0.01218,39887.54,486.4
2017-02-10,XMRBTC,0.01221,0.0126,0.01201,0.01209,77563.36,953.46
2017-02-09,XMRBTC,0.01208,0.01272,0.01174,0.01221,191363.4,2352.3
2017-02-08,XMRBTC,0.01185,0.0122,0.01183,0.01208,68727.62,825.81
2017-02-07,XMRBTC,0.01242,0.01251,0.01181,0.01185,139021.9,1684.09
2017-02-06,XMRBTC,0.0125,0.01254,0.01215,0.01242,72109.72,889.28
2017-02-05,XMRBTC,0.01209,0.01267,0.01209,0.0125,75833.08,944.59
2017-02-04,XMRBTC,0.01249,0.0128,0.01209,0.01209,153098.04,1896.11
2017-02-03,XMRBTC,0.013,0.013,0.01175,0.01249,272072.75,3355.67
2017-02-02,XMRBTC,0.01341,0.0135,0.013,0.013,110905.93,1470.96
2017-02-01,XMRBTC,0.01348,0.01365,0.01326,0.01341,105662.92,1417.79
2017-01-31,XMRBTC,0.01378,0.014,0.01336,0.01348,89950.39,1234.95
2017-01-30,XMRBTC,0.01375,0.0141,0.01361,0.01378,99568.27,1379.79
2017-01-29,XMRBTC,0.01407,0.0144,0.01359,0.01375,124265.91,1734.01
2017-01-28,XMRBTC,0.01332,0.01424,0.01309,0.01407,318443.97,4397.33
2017-01-27,XMRBTC,0.01303,0.01332,0.01258,0.01332,201707.82,2597.36
2017-01-26,XMRBTC,0.01313,0.01329,0.0129,0.01303,88112.18,1151.57
2017-01-25,XMRBTC,0.01317,0.01328,0.01291,0.01313,79065.24,1034.62
2017-01-24,XMRBTC,0.01327,0.01346,0.01304,0.01317,85215.1,1121.84
2017-01-23,XMRBTC,0.01319,0.01337,0.0128,0.01327,82625.19,1087.87
2017-01-22,XMRBTC,0.01307,0.01324,0.01282,0.01319,62187.31,810.48
2017-01-21,XMRBTC,0.01317,0.01339,0.01275,0.01307,91322.98,1193.36
2017-01-20,XMRBTC,0.01356,0.0136,0.013,0.01317,132198.2,1759.68
2017-01-19,XMRBTC,0.01368,0.01369,0.01315,0.01356,109323.25,1468.74
2017-01-18,XMRBTC,0.01366,0.01395,0.01337,0.01368,198431.23,2709.69
2017-01-17,XMRBTC,0.0127,0.01378,0.01253,0.01366,235918.41,3108.73
2017-01-16,XMRBTC,0.01303,0.01325,0.01233,0.0127,212937.01,2718.37
2017-01-15,XMRBTC,0.0136,0.01362,0.01202,0.01303,531882.01,6779.35
2017-01-14,XMRBTC,0.01354,0.01425,0.01318,0.0136,169233.25,2323.21
2017-01-13,XMRBTC,0.0147,0.01495,0.01336,0.01354,362292.22,5110.88
2017-01-12,XMRBTC,0.01478,0.01494,0.01445,0.0147,101940.99,1498.02
2017-01-11,XMRBTC,0.01475,0.015,0.01445,0.01478,201708.1,2972.43
2017-01-10,XMRBTC,0.01498,0.0154,0.0145,0.01475,223406.15,3359.0
2017-01-09,XMRBTC,0.01474,0.01519,0.014,0.01498,232756.72,3409.14
2017-01-08,XMRBTC,0.01438,0.0151,0.01426,0.01474,181067.72,2671.18
2017-01-07,XMRBTC,0.01565,0.01572,0.01365,0.01438,583077.41,8512.5
2017-01-06,XMRBTC,0.01602,0.0169,0.01495,0.01565,515465.62,8172.45
2017-01-05,XMRBTC,0.01615,0.01647,0.01553,0.01602,366946.75,5876.84
2017-01-04,XMRBTC,0.01515,0.01628,0.01504,0.01615,434472.31,6805.76
2017-01-03,XMRBTC,0.01574,0.0166,0.01411,0.01515,818799.57,12869.29
2017-01-02,XMRBTC,0.01357,0.01619,0.01354,0.01574,779695.05,11695.2
2017-01-01,XMRBTC,0.01436,0.01439,0.01325,0.01357,211508.2,2910.64
2016-12-31,XMRBTC,0.01348,0.01444,0.01321,0.01436,279029.26,3908.17
2016-12-30,XMRBTC,0.0134,0.01386,0.01281,0.01348,218166.01,2912.44
2016-12-29,XMRBTC,0.01436,0.01455,0.01271,0.0134,546418.09,7354.69
2016-12-28,XMRBTC,0.01335,0.0152,0.01282,0.01436,921223.56,13105.48
2016-12-27,XMRBTC,0.01132,0.014,0.0112,0.01335,814938.32,10255.83
2016-12-26,XMRBTC,0.01084,0.0114,0.01068,0.01132,160855.09,1785.2
2016-12-25,XMRBTC,0.01075,0.01122,0.0107,0.01084,182555.58,2000.28
2016-12-24,XMRBTC,0.01036,0.01085,0.01035,0.01075,119229.44,1269.34
2016-12-23,XMRBTC,0.0103,0.0109,0.01002,0.01036,355688.67,3697.94
2016-12-22,XMRBTC,0.01015,0.01103,0.00967,0.0103,423420.48,4358.05
2016-12-21,XMRBTC,0.01046,0.01068,0.0098,0.01015,286066.47,2939.36
2016-12-20,XMRBTC,0.01087,0.01109,0.01042,0.01046,160250.87,1721.6
2016-12-19,XMRBTC,0.01091,0.01111,0.01051,0.01087,202485.61,2181.37
2016-12-18,XMRBTC,0.01056,0.01129,0.01047,0.01091,223989.64,2439.37
2016-12-17,XMRBTC,0.01085,0.01088,0.0104,0.01056,114430.63,1209.73
2016-12-16,XMRBTC,0.01085,0.01097,0.0107,0.01085,98289.07,1062.78
2016-12-15,XMRBTC,0.0108,0.01101,0.01051,0.01085,128252.6,1382.46
2016-12-14,XMRBTC,0.01038,0.01105,0.0103,0.0108,374788.75,4014.87
2016-12-13,XMRBTC,0.0102,0.0104,0.01013,0.01038,105747.78,1087.89
2016-12-12,XMRBTC,0.01028,0.0104,0.01001,0.0102,114393.56,1164.59
2016-12-11,XMRBTC,0.01002,0.01054,0.009986,0.01028,173952.32,1792.96
2016-12-10,XMRBTC,0.01033,0.01039,0.009801,0.01002,116061.02,1169.01
2016-12-09,XMRBTC,0.01012,0.01045,0.01009,0.01033,148180.26,1525.14
2016-12-08,XMRBTC,0.01014,0.01056,0.00997,0.01012,183468.41,1877.11
2016-12-07,XMRBTC,0.009891,0.01022,0.009572,0.01014,196099.52,1940.28
2016-12-06,XMRBTC,0.01035,0.01053,0.00933,0.009891,437631.53,4293.66
2016-12-05,XMRBTC,0.01029,0.0107,0.01,0.01035,311901.12,3222.73
2016-12-04,XMRBTC,0.01072,0.01099,0.0101,0.01029,245493.43,2608.94
2016-12-03,XMRBTC,0.01045,0.01107,0.0104,0.01072,234585.52,2515.36
2016-12-02,XMRBTC,0.01142,0.01146,0.01019,0.01045,688752.56,7327.66
2016-12-01,XMRBTC,0.01212,0.01234,0.0111,0.01142,595804.2,6894.07
2016-11-30,XMRBTC,0.01039,0.01279,0.0095,0.01212,1254306.16,14310.17
2016-11-29,XMRBTC,0.01078,0.01088,0.0101,0.01039,298332.5,3105.53
2016-11-28,XMRBTC,0.01099,0.0111,0.01055,0.01078,208931.41,2255.02
2016-11-27,XMRBTC,0.01029,0.01109,0.01028,0.01099,299240.57,3206.92
2016-11-26,XMRBTC,0.01018,0.0107,0.009974,0.01029,188823.52,1961.45
2016-11-25,XMRBTC,0.0105,0.01059,0.009905,0.01018,318586.95,3258.9
2016-11-24,XMRBTC,0.0106,0.01137,0.01021,0.0105,679912.43,7346.16
2016-11-23,XMRBTC,0.01005,0.0111,0.01,0.0106,497801.26,5234.34
2016-11-22,XMRBTC,0.0092,0.0112,0.009169,0.01005,1260180.82,12711.46
2016-11-21,XMRBTC,0.00905,0.0093,0.008853,0.0092,236066.56,2142.28
2016-11-20,XMRBTC,0.008736,0.0095,0.008521,0.00905,504046.9,4580.87
2016-11-19,XMRBTC,0.008995,0.009151,0.0085,0.008736,351725.39,3113.04
2016-11-18,XMRBTC,0.009134,0.0097,0.008651,0.008995,529154.82,4855.45
2016-11-17,XMRBTC,0.008949,0.0094,0.0083,0.009134,712330.34,6339.47
2016-11-16,XMRBTC,0.01023,0.01054,0.00814,0.008949,1309948.39,11936.43
2016-11-15,XMRBTC,0.01085,0.01121,0.009955,0.01023,479499.43,5066.97
2016-11-14,XMRBTC,0.01016,0.0117,0.009901,0.01085,711840.54,7748.73
2016-11-13,XMRBTC,0.0106,0.0118,0.01002,0.01016,1021305.87,11190.17
2016-11-12,XMRBTC,0.009768,0.01089,0.00925,0.0106,1036944.76,10445.1
2016-11-11,XMRBTC,0.008445,0.009889,0.008198,0.009768,563267.02,5043.44
2016-11-10,XMRBTC,0.008207,0.00899,0.008155,0.008445,542379.36,4697.47
2016-11-09,XMRBTC,0.009213,0.009282,0.007589,0.008207,1282057.53,10600.2
2016-11-08,XMRBTC,0.00813,0.009579,0.008022,0.009213,1255943.43,11125.15
2016-11-07,XMRBTC,0.007025,0.008379,0.006933,0.00813,637061.91,4924.03
2016-11-06,XMRBTC,0.007085,0.0072,0.006837,0.007025,123953.49,868.5
2016-11-05,XMRBTC,0.006861,0.00714,0.00684,0.007085,106107.35,739.47
2016-11-04,XMRBTC,0.007238,0.007482,0.006642,0.006861,517242.13,3651.61
2016-11-03,XMRBTC,0.006136,0.0075,0.0059,0.007238,1001281.47,6828.32
2016-11-02,XMRBTC,0.006396,0.006896,0.0061,0.006136,403012.86,2619.21
2016-11-01,XMRBTC,0.007317,0.00734,0.006,0.006396,755543.74,5040.01
2016-10-31,XMRBTC,0.007865,0.0081,0.006821,0.007317,581929.81,4318.01
2016-10-30,XMRBTC,0.006987,0.008178,0.006769,0.007865,1053305.51,7793.0
2016-10-29,XMRBTC,0.008305,0.008467,0.0058,0.006987,2117998.36,14575.41
2016-10-28,XMRBTC,0.009139,0.009255,0.0081,0.008305,480526.92,4176.81
2016-10-27,XMRBTC,0.008998,0.0094,0.00867,0.009139,317928.1,2878.58
2016-10-26,XMRBTC,0.00931,0.0094,0.008635,0.008998,258508.51,2329.1
2016-10-25,XMRBTC,0.009811,0.009837,0.008601,0.00931,466332.42,4278.2
2016-10-24,XMRBTC,0.009935,0.0101,0.009762,0.009811,91380.44,905.81
2016-10-23,XMRBTC,0.00986,0.0102,0.009781,0.009935,79613.52,794.81
2016-10-22,XMRBTC,0.01071,0.0108,0.0095,0.00986,338813.88,3397.85
2016-10-21,XMRBTC,0.01035,0.01109,0.01015,0.01071,285729.86,3017.89
2016-10-20,XMRBTC,0.01055,0.01151,0.01025,0.01035,347774.65,3765.9
2016-10-19,XMRBTC,0.01051,0.01135,0.01011,0.01055,330911.09,3541.23
2016-10-18,XMRBTC,0.009833,0.01084,0.0095,0.01051,347025.6,3493.17
2016-10-17,XMRBTC,0.01004,0.0101,0.008888,0.009833,588198.45,5533.7
2016-10-16,XMRBTC,0.01025,0.01047,0.00956,0.01004,377115.07,3747.49
2016-10-15,XMRBTC,0.01086,0.01086,0.01001,0.01025,245531.08,2549.64
2016-10-14,XMRBTC,0.01095,0.0112,0.0107,0.01086,235529.05,2576.05
2016-10-13,XMRBTC,0.0115,0.0115,0.01061,0.01095,285905.13,3164.44
2016-10-12,XMRBTC,0.01146,0.01198,0.01111,0.0115,270345.31,3121.9
2016-10-11,XMRBTC,0.01112,0.01235,0.01035,0.01146,805643.07,9130.85
2016-10-10,XMRBTC,0.01224,0.0125,0.01095,0.01112,457894.79,5349.24
2016-10-09,XMRBTC,0.01113,0.01224,0.01107,0.01224,339849.39,3971.33
2016-10-08,XMRBTC,0.01102,0.0116,0.01069,0.01113,238154.18,2651.87
2016-10-07,XMRBTC,0.01179,0.01258,0.01053,0.01102,599972.13,6870.0
2016-10-06,XMRBTC,0.0107,0.0121,0.0103,0.01179,696868.58,7779.11
2016-10-05,XMRBTC,0.01231,0.01274,0.009898,0.0107,1332295.91,14635.75
2016-10-04,XMRBTC,0.01283,0.01333,0.01223,0.01231,249126.2,3171.09
2016-10-03,XMRBTC,0.01376,0.014,0.0126,0.01283,401055.81,5310.04
2016-10-02,XMRBTC,0.01193,0.014,0.01168,0.01376,567833.25,7436.31
2016-10-01,XMRBTC,0.01384,0.0139,0.01155,0.01193,1045760.6,12918.65
2016-09-30,XMRBTC,0.01408,0.01444,0.01311,0.01384,625413.22,8627.64
2016-09-29,XMRBTC,0.01549,0.01563,0.0137,0.01408,570813.13,8137.13
2016-09-28,XMRBTC,0.01535,0.01571,0.0151,0.01549,186693.29,2878.42
2016-09-27,XMRBTC,0.01532,0.01588,0.015,0.01535,241007.56,3729.07
2016-09-26,XMRBTC,0.01706,0.01727,0.01481,0.01532,744533.18,11943.35
2016-09-25,XMRBTC,0.01788,0.01788,0.01694,0.01706,200442.04,3472.08
2016-09-24,XMRBTC,0.01779,0.01826,0.01762,0.01788,151854.56,2725.76
2016-09-23,XMRBTC,0.01701,0.01834,0.01669,0.01779,305542.98,5371.6
2016-09-22,XMRBTC,0.01649,0.0179,0.01634,0.01701,390106.84,6671.62
2016-09-21,XMRBTC,0.01819,0.0187,0.01631,0.01649,597140.65,10439.85
2016-09-20,XMRBTC,0.0173,0.01925,0.0168,0.01819,1035539.88,18665.32
2016-09-19,XMRBTC,0.01549,0.01754,0.0148,0.0173,714867.72,11617.55
2016-09-18,XMRBTC,0.01586,0.0162,0.01512,0.01549,279343.86,4337.9
2016-09-17,XMRBTC,0.01476,0.01633,0.0145,0.01586,493851.41,7639.6
2016-09-16,XMRBTC,0.0158,0.0163,0.0144,0.01476,768402.41,11737.07
2016-09-15,XMRBTC,0.01706,0.0173,0.0155,0.0158,723302.96,11876.94
2016-09-14,XMRBTC,0.01737,0.01807,0.01685,0.01706,514898.93,8981.24
2016-09-13,XMRBTC,0.01659,0.01896,0.01612,0.01737,1285698.37,22417.3
2016-09-12,XMRBTC,0.0179,0.0182,0.0162,0.01659,1139664.11,19591.52
2016-09-11,XMRBTC,0.01963,0.01993,0.0167,0.0179,1363409.76,24938.22
2016-09-10,XMRBTC,0.01984,0.0202,0.0191,0.01963,680556.69,13405.07
2016-09-09,XMRBTC,0.02016,0.02192,0.019,0.01984,1065597.95,22127.85
2016-09-08,XMRBTC,0.01917,0.02095,0.01821,0.02016,1391021.05,27436.95
2016-09-07,XMRBTC,0.02037,0.02114,0.01801,0.01917,1620601.88,31723.51
2016-09-06,XMRBTC,0.0225,0.02371,0.01956,0.02037,1903438.69,41301.69
2016-09-05,XMRBTC,0.0226,0.0236,0.0206,0.0225,1708588.55,37485.12
2016-09-04,XMRBTC,0.0181,0.02291,0.0164,0.0226,2558876.99,49890.02
2016-09-03,XMRBTC,0.01727,0.0265,0.0171,0.0181,4910060.61,106352.75
2016-09-02,XMRBTC,0.0142,0.0185,0.01364,0.01727,2783827.63,45616.24
2016-09-01,XMRBTC,0.01469,0.01542,0.0135,0.0142,1421797.67,20536.68
2016-08-31,XMRBTC,0.01472,0.01544,0.01256,0.01469,2343197.33,33479.48
2016-08-30,XMRBTC,0.015,0.0159,0.0136,0.01472,1764181.31,26007.98
2016-08-29,XMRBTC,0.0162,0.01875,0.0131,0.015,4937317.93,78588.49
2016-08-28,XMRBTC,0.00859,0.01715,0.00859,0.0162,6100889.41,78569.0
2016-08-27,XMRBTC,0.007227,0.00896,0.007211,0.00859,1365394.13,10945.64
2016-08-26,XMRBTC,0.00716,0.0081,0.007,0.007227,1338999.92,9972.94
2016-08-25,XMRBTC,0.00775,0.007796,0.00635,0.00716,1688554.91,11821.6
2016-08-24,XMRBTC,0.00815,0.00879,0.0074,0.00775,1399948.2,11170.17
2016-08-23,XMRBTC,0.0073,0.00928,0.0065,0.00815,4541140.43,35789.93
2016-08-22,XMRBTC,0.00439,0.009384,0.0043,0.0073,4210556.34,28045.62
2016-08-21,XMRBTC,0.004231,0.004466,0.0041,0.00439,297965.46,1293.58
2016-08-20,XMRBTC,0.004058,0.004441,0.00393,0.004231,722234.14,3061.27
2016-08-19,XMRBTC,0.003829,0.00407,0.003779,0.004058,131245.78,512.89
2016-08-18,XMRBTC,0.00399,0.00399,0.0037,0.003829,178444.59,685.36
2016-08-17,XMRBTC,0.003806,0.003991,0.00368,0.00399,178661.6,685.1
2016-08-16,XMRBTC,0.003852,0.004,0.00365,0.003806,325467.34,1245.51
2016-08-15,XMRBTC,0.00349,0.003853,0.00346,0.003852,341697.57,1265.94
2016-08-14,XMRBTC,0.00339,0.003686,0.00322,0.00349,153241.74,531.24
2016-08-13,XMRBTC,0.003298,0.003448,0.003284,0.00339,56110.86,190.05
2016-08-12,XMRBTC,0.003357,0.003387,0.003207,0.003298,56195.94,184.88
2016-08-11,XMRBTC,0.00339,0.003448,0.003192,0.003357,60118.12,199.34
2016-08-10,XMRBTC,0.003467,0.0035,0.003249,0.00339,96561.38,326.36
2016-08-09,XMRBTC,0.003225,0.003485,0.003192,0.003467,114879.09,388.12
2016-08-08,XMRBTC,0.00316,0.00337,0.003129,0.003225,102402.3,333.29
2016-08-07,XMRBTC,0.00322,0.003455,0.00305,0.00316,119760.77,388.08
2016-08-06,XMRBTC,0.003128,0.003425,0.003039,0.00322,125252.79,397.28
2016-08-05,XMRBTC,0.003217,0.003239,0.00308,0.003128,70263.13,221.86
2016-08-04,XMRBTC,0.002776,0.003301,0.002767,0.003217,253177.81,778.91
2016-08-03,XMRBTC,0.002735,0.002966,0.002626,0.002776,102322.34,286.97
2016-08-02,XMRBTC,0.002801,0.002899,0.002621,0.002735,184155.05,510.31
2016-08-01,XMRBTC,0.002904,0.00295,0.002777,0.002801,86820.18,247.98
2016-07-31,XMRBTC,0.002944,0.002978,0.00283,0.002904,70770.61,205.84
2016-07-30,XMRBTC,0.002903,0.00295,0.00285,0.002944,32105.2,93.14
2016-07-29,XMRBTC,0.002833,0.00297,0.002784,0.002903,54046.47,153.83
2016-07-28,XMRBTC,0.002906,0.002974,0.002784,0.002833,105781.59,302.46
2016-07-27,XMRBTC,0.002751,0.00299,0.0027,0.002906,133795.56,379.1
2016-07-26,XMRBTC,0.002838,0.00284,0.002613,0.002751,134711.56,366.88
2016-07-25,XMRBTC,0.002842,0.002859,0.002777,0.002838,45438.97,127.59
2016-07-24,XMRBTC,0.002892,0.002954,0.00278,0.002842,80112.29,229.62
2016-07-23,XMRBTC,0.002834,0.00292,0.002756,0.002892,61242.07,173.78
2016-07-22,XMRBTC,0.00259,0.00284,0.002585,0.002834,94570.06,257.64
2016-07-21,XMRBTC,0.002649,0.00273,0.002551,0.00259,74645.05,197.62
2016-07-20,XMRBTC,0.002844,0.002875,0.00251,0.002649,197116.83,531.51
2016-07-19,XMRBTC,0.002898,0.002911,0.002739,0.002844,98715.23,277.38
2016-07-18,XMRBTC,0.002919,0.00298,0.002859,0.002898,51242.77,149.33
2016-07-17,XMRBTC,0.003001,0.00302,0.002876,0.002919,80935.49,237.12
2016-07-16,XMRBTC,0.003016,0.003051,0.002988,0.003001,31439.93,94.88
2016-07-15,XMRBTC,0.00304,0.00308,0.00291,0.003016,88930.14,267.65
2016-07-14,XMRBTC,0.00295,0.003081,0.002926,0.00304,85148.84,254.98
2016-07-13,XMRBTC,0.00297,0.003006,0.002883,0.00295,141924.4,414.66
2016-07-12,XMRBTC,0.003057,0.003207,0.002903,0.00297,162123.46,491.18
2016-07-11,XMRBTC,0.002938,0.00312,0.002914,0.003057,99885.04,299.14
2016-07-10,XMRBTC,0.002992,0.003005,0.002865,0.002938,112250.43,328.95
2016-07-09,XMRBTC,0.002946,0.00307,0.002858,0.002992,158186.37,466.65
2016-07-08,XMRBTC,0.002967,0.003107,0.002846,0.002946,208264.95,623.03
2016-07-07,XMRBTC,0.002932,0.003292,0.002774,0.002967,786701.81,2399.97
2016-07-06,XMRBTC,0.002577,0.002935,0.002561,0.002932,242988.8,663.24
2016-07-05,XMRBTC,0.002503,0.0026,0.00244,0.002577,85729.35,216.1
2016-07-04,XMRBTC,0.002565,0.002688,0.00248,0.002503,79927.75,205.33
2016-07-03,XMRBTC,0.002475,0.002759,0.002475,0.002565,165030.78,435.0
2016-07-02,XMRBTC,0.002475,0.00259,0.00242,0.002475,109534.77,273.77
2016-07-01,XMRBTC,0.002363,0.00251,0.002339,0.002475,86449.04,211.62
2016-06-30,XMRBTC,0.002422,0.002519,0.002267,0.002363,136212.4,321.34
2016-06-29,XMRBTC,0.002258,0.00259,0.002258,0.002422,180843.51,436.16
2016-06-28,XMRBTC,0.002249,0.002319,0.0022,0.002258,106138.44,238.88
2016-06-27,XMRBTC,0.002352,0.00239,0.00214,0.002249,109395.37,243.69
2016-06-26,XMRBTC,0.002309,0.002435,0.002307,0.002352,46615.7,111.02
2016-06-25,XMRBTC,0.002369,0.002409,0.00222,0.002309,94333.48,218.68
2016-06-24,XMRBTC,0.002481,0.002589,0.002291,0.002369,124059.43,299.78
2016-06-23,XMRBTC,0.002541,0.002634,0.002403,0.002481,116933.28,291.41
2016-06-22,XMRBTC,0.002408,0.002674,0.002391,0.002541,233244.38,588.96
2016-06-21,XMRBTC,0.0024,0.00264,0.002301,0.002408,287291.08,715.8
2016-06-20,XMRBTC,0.002436,0.002597,0.002265,0.0024,294466.42,703.57
2016-06-19,XMRBTC,0.0027,0.002757,0.002377,0.002436,323945.94,824.47
2016-06-18,XMRBTC,0.002349,0.00315,0.002325,0.0027,1176497.21,3206.8
2016-06-17,XMRBTC,0.002005,0.0024,0.001994,0.002349,356118.44,777.85
2016-06-16,XMRBTC,0.002111,0.00213,0.001926,0.002005,201984.31,408.0
